,,,,,,,,,,,,,,,,,,,
,MANOR TERRACE CARE SUITES,,RCF,50R363,1250 MIRA MAR AVENUE,97504,Jackson,5418577777,30,,FALSE,0,JILL HOWARD,jhoward@retirement.org,10/21/2009,10/31/2021,ROGUE VALLEY MANOR,,
,MAPLE RIDGE SENIOR LIVING,,ALF,70A062,548 NORTH MAIN STREET,97520,Jackson,5414823292,45,,TRUE,0,AMANDA RANDOLPH,arandolph@mapleridgesl.com,7/16/1997,4/30/2021,"CSL - ASHLAND, LLC","COMPASS SENIOR LIVING, LLC",
,MAPLE VALLEY MEMORY CARE,,RCF,50M425,219 NE FIRCREST DR,97128,Yamhill,5038839385,28,,TRUE,1,HUGH WILLIAMS III,hugh.w@chancellorhealthcare.com,11/19/2015,9/30/2020,"CHANCELLOR HEALTH CARE OF CALIFORNIA XII, INC.",,
,MAPLEVIEW MANOR  LLC,,RCF,50R468,7100 SE LAKE RD,97267,Clackamas,5033058913,30,20,FALSE,1,RALUCA VLAD,raluka04@yahoo.com,2/19/2019,2/28/2021,"MAPLEVIEW MANOR, LLC",,
,MARIE ROSE CENTER ASSISTED LIVING,,ALF,70M257,17360 HOLY NAMES DRIVE,97034,Clackamas,5036752475,56,50,TRUE,1,IRIT MANDELSBERG,imandelsberg@maryswoods.org,2/22/2001,2/28/2021,"MARY'S WOODS AT MARYLHURST, INC",,
,MARIE ROSE RESIDENTIAL CARE,,RCF,50R401,17360 HOLY NAMES DRIVE,97034,Clackamas,5036752475,52,52,TRUE,1,IRIT MANDELSBERG,imandelsberg@maryswoods.org,1/1/2014,1/31/2022,,,
,MARJORIE HOUSE MEMORY CARE COMMUNITY,,RCF,50M423,2855 NE CUMULUS AVENUE,97128,Yamhill,5034744222,46,46,TRUE,1,ASHLEY LATHAM,ashley@sdr.life,11/1/2015,11/30/2021,"MARJORIE HOUSE MCMINNVILLE, LLC","SENIOR DEVELOPMENT RESOURCES, LLC",
,MARKHAM HOUSE RETIREMENT COMM,,ALF,70A057,10606 SW CAPITOL HWY,97219,Multnomah,5032449500,63,54,FALSE,0,ZOHREH JAMSHIDI,zjamshidi@leisurecare.com,3/1/1994,6/30/2022,"PORTMH, LLC",,
,MARQUIS AUTUMN HILLS RESIDENTIAL MEMORY CARE,,RCF,50A244,6630 SW BEAVERTON-HILLSDALE HWY,97225,Washington,5032927874,22,,FALSE,1,JULIE KRESL,jkresl@marquiscompanies.com,4/7/2000,4/30/2021,"MARQUIS COMPANIES II, INC.",,
,MARQUIS FOREST GROVE ASSISTED LIVING,,ALF,70M100,3336 19TH AVE,97116,Washington,5033591129,70,,TRUE,0,EVAN WINDSOR,enwalton@marquiscompanies.com,8/9/1996,4/30/2021,"MARQUIS COMPANIES II, INC",,
,MARQUIS HOPE VILLAGE ALF,,ALF,70A099,1589 S IVY,97013,Clackamas,5032662444,92,,TRUE,0,MARCI BIRD,mkbird@marquiscompanies.com,3/4/1998,2/29/2020,,"MARQUIS COMPANIES I, INC.",
,MARQUIS HOPE VILLAGE MEMORY CARE,,RCF,50R488,1589 S IVY ST,97013,Clackamas,5032662444,24,24,FALSE,1,MELISSA LAURANDEAU,malaurandeau@marquiscompanies.com,8/13/2020,7/31/2022,,"MARQUIS COMPANIES I, INC.",
,MARQUIS PIEDMONT ASSISTED LIVING,,ALF,70A288,319 NE RUSSET STREET,97211,Multnomah,5032895571,80,,TRUE,0,BRITTANY SPRAY,bspray@marquiscompanies.com,5/19/2003,4/30/2021,"MARQUIS COMPANIES II, INC",,
,MARQUIS TUALATIN ASSISTED LIVING,,ALF,70A234,19945 BOONES FERRY ROAD,97062,Washington,5036125500,87,,TRUE,0,KYLIE EVENHUS,kevenhus@marquiscompanies.com,7/21/2014,7/31/2020,"MARQUIS COMPANIES II, INC.",,
,MARQUIS WILSONVILLE ASSISTED LIVING,,ALF,70A286,30900 SW PARKWAY AVE,97070,Clackamas,5036822330,72,,TRUE,0,MELISA MCDONALD,mjmcdonald@marquiscompanies.com,2/7/2003,4/30/2021,"MARQUIS COMPANIES II, INC",,
,MARYVILLE MEMORY CARE,,RCF,50R381,14645 SW FARMINGTON ROAD,97007,Washington,5036438626,16,15,FALSE,1,MELISSA VITALE,mvitale@maryville.care,10/13/2011,10/31/2021,SISTERS OF ST MARY OF OREGON MARYVILLE CORP,,
,MCKAY CREEK ESTATES,,ALF,70M238,1601 SOUTHGATE PLACE,97801,Umatilla,5412761987,60,,TRUE,0,MALHIA LIEUALLEN,mckaycreekED@prestigecare.com,7/12/2000,6/30/2020,"PENDLETON VENTURES, L.L.C.",,
,MCKENZIE LIVING,,RCF,50R410,6452 A STREET,97478,Lane,5417449817,21,21,TRUE,0,YVONNE ALEXANDER,yjarofski@gatewayliving.com,5/21/2014,5/31/2022,"MCKENZIE LIVING, INCORPORATED",,
,MCKENZIE LIVING EUGENE,,RCF,50R451,2625 LONE OAK WAY,97404,Lane,5417449817,58,58,TRUE,0,TINA BECKER,tbecker@gatewayliving.com,11/9/2017,11/30/2021,"MCKENZIE LIVING, INCORPORATED",,
,MCKILLOP RESIDENCE,,ALF,70A058,500 CONIFER CIRCLE,97385,Marion,5039025970,60,,TRUE,0,SHAUNA GARZA,sgarza@marianestates.com,4/16/1998,3/31/2020,"JANMAUR II, LLC",,
,MCLOUGHLIN MEMORY CARE OF OREGON,,RCF,50R357,1145 MOLALLA AVENUE,97045,Clackamas,5036553337,28,,FALSE,1,KAIDEN ABDUL,aed@mcloughlinplace.net,2/1/2009,10/31/2020,"MCLOUGHLIN PLACE OPERATIONS, LLC",,
,MCLOUGHLIN PLACE SENIOR LIVING,,ALF,70M059,1153 MOLALLA AVE,97045,Clackamas,5036553337,74,,TRUE,0,SILVIA IANCU,executivedirector@mcloughlinplace.net,3/30/1997,10/31/2020,"MILESTONE RETIREMENT COMMUNITIES OF WA, LLC",,
,MEADOW AT MT BACHELOR MEMORY CARE  THE,,RCF,50M441,20215 POWERS ROAD,97702,Deschutes,5413889800,24,,TRUE,1,ULYSSES VARGAS,rccmc@mtbachelorassistedliving.com,9/30/2016,9/30/2020,"MBALMC BEND CARE PROPERTIES, LLC",,
,MEADOWBROOK PLACE,,ALF,70M061,4000 CEDAR ST,97814,Baker,5415236333,60,,TRUE,0,SUZANNE MILLER,smiller@meadowbrookplace.org,12/2/1992,10/31/2020,"MEADOWBROOK PLACE OPERATIONS, LLC",,
,MEADOW CREEK VILLAGE ASSISTED LIVING,,ALF,70A060,3988 12TH ST SE,97302,Marion,5033759732,52,,TRUE,0,SUE MILLER,suem@cascadeliving.com,7/8/1992,5/31/2021,"CASCADE LIVING GROUP- OREGON, LLC",,
,MEADOWLARK SENIOR LIVING,,ALF,70A297,181 S 5TH STREET,97355,Linn,5412587706,95,,TRUE,0,ANDREA FITZGERALD,afitzgerald@compass-living.com,12/9/2005,4/30/2021,"CSL - LEBANON, LLC","COMPASS SENIOR LIVING, LLC",
,MEADOWS COURTYARD,,RCF,50M218,13637 GARDEN MEADOW  DRIVE,97045,Clackamas,5036568113,42,,TRUE,0,PAMALYNN RICHARDSON,tmc8113@aol.com,2/17/1999,2/28/2021,"MEADOWS COURTYARD, INC.",,
,MELODY COURT MEMORY CARE RESIDENCE,,RCF,5MA016,5732 SE 122ND AVE,97236,Multnomah,5037613434,15,,TRUE,1,CHRISTEENA HANSON,administrator@melodycourt.com,3/1/1984,12/31/2021,"MELODY COLURT MEMORY CARE, LLC",,
,MEMORY LANE HOMES OF BAKER,,RCF,50R408,3078 RESORT ST,97814,Baker,5415231007,15,,TRUE,0,NICOLE HOWERTON,nicole@memorylanehomes.com,4/11/2014,11/30/2020,"MEMORY LANE HOMES, LLC",,
,MEMORY SUPPORT CENTER AT ROGUE VALLEY MANOR,,RCF,50R464,1550 MALAMA WAY,97504,Jackson,5418577715,40,,FALSE,1,MARY HOLLINGER,mhollinger@retirement.com,10/1/2018,9/30/2020,ROGUE VALLEY MANOR,"PACIFIC RETIREMENT SERVICES, INC",
,MIDDLEFIELD OAKS ASSISTED LIVING COMMUNITY,,ALF,70A306,1500 VILLAGE DRIVE,97424,Lane,5417670080,85,62,TRUE,0,HEATHER ARNASON,harnason@middlefieldoaks.com,11/17/2006,7/31/2021,"MIDDLEFIELD OAKS ASSISTED LIVING, LLC","ONELIFE, LLC",
,MIDDLEFIELD OAKS MEMORY CARE COMMUNITY,,RCF,50R345,1500 VILLAGE DRIVE,97424,Lane,5417670080,36,24,TRUE,1,DANIELLE KOEHN,dkoehn@middlefieldoaks.com,11/17/2006,7/31/2021,"MIDDLEFIELD OAKS ASSISTED LIVING, LLC","ONELIFE, LLC",
,MIDWAY RCF,,RCF,50R452,2566 SE 109TH AVENUE,97266,Multnomah,5039541676,15,,TRUE,0,JODIVINA ASA,asa.judy.02@gmail.com,11/16/2017,11/30/2021,A & I INVESTMENTS,,
,MILWAUKIE CARE CENTER,,RCF,50M081,14107 SE REDWOOD AVE,97222,Clackamas,5036591077,23,,TRUE,0,JANNICE STEEVES,jannice@milwaukiecarecenter.com,8/30/1992,8/31/2020,"MILWAUKIE CARE CENTER, INC.",,
,MIRABELLA AT SOUTH WATERFRONT,,ALF,70A317,3550 SW BOND AVE,97239,Multnomah,5032454742,24,,FALSE,0,MICHAEL CRIVELLONE,mcrivellone@retirement.org,10/7/2010,10/31/2020,MIRABELLA AT SOUT WATERFRONT,,
,MIRACLE HEIGHTS AT HAPPY VALLEY,,RCF,50R492,13677 SE 147TH AVE,97015,Clackamas,5038888155,47,45,FALSE,0,TONY PHAM,tpham2011@gmail.com,1/21/2021,12/31/2022,,"MILLARD HOLDINGS, LLC",
,MIRAMONT POINTE,,RCF,50R293,11520 SE SUNNYSIDE ROAD,97015,Clackamas,5036981600,186,,FALSE,1,JULIE CAMPBELL-TAYLOR,julie.taylor@miramontpointe.com,1/10/2002,3/31/2021,"MP, LLC",,
,MONARCH GARDENS MEMORY CARE COMMUNITY,,RCF,5MA222,984 PARKVIEW DRIVE,97415,Curry,5414696817,55,,TRUE,1,JENNY SHIELDS,ed@monarchgardensmc.com,8/25/1999,7/31/2021,"BROOKINGS MEMORY CARE, LLC",MOSAIC MANAGEMENT INC,
,MONTEREY COURT MEMORY CARE,,RCF,50A214,8915 SE MONTEREY AVE,97086,Clackamas,5036543200,48,,TRUE,1,DEANNA SPARKS,administrator@montereycourt.net,8/13/1999,3/31/2021,WELL FRONTIER TENANT LLC,"FRONTIER MANAGEMENT, LLC",
,MORNINGSTAR ASSISTED LIVING OF BEAVERTON,,ALF,70A335,14475 SW BARROWS RD,97007,Washington,5037463403,75,,FALSE,0,SHANNON ALLEN,beaverton.ed@mstarliving.com,11/15/2018,12/31/2021,BARROWS SENIOR CARE LLC,"MORNINGSTAR SENIOR MANAGEMENT, LLC",
,MORNINGSTAR MEMORY CARE OF BEAVERTON,,RCF,50R466,14475 SW BARROWS RD,97007,Washington,5037463403,44,,FALSE,1,STERLING BERKS,beaverton.rc@mstarliving.com,11/15/2018,12/31/2021,BARROWS SENIOR CARE LLC,"MORNINGSTAR SENIOR MANAGEMENT, LLC",
,MORNINGSTAR OF HAPPY VALLEY ASSISTED LIVING,,ALF,70A343,14391 SE PRINCETON VILLAGE WAY,97015,Clackamas,5033600883,77,,FALSE,0,TIANA JACKSON,hvalley.ed@morningstarseniorliving.com,12/10/2019,12/31/2021,CD-MS HAPPY VALLEY LLC,"MORNINGSTAR SENIOR MANAGEMENT, LLC",
,MORNINGSTAR OF HAPPY VALLEY MEMORY CARE,,RCF,50R482,14391 SE PRINCETON VILLAGE WAY,97015,Clackamas,5033600883,26,,FALSE,1,TARA KILLINGER,hvalley.rc@morningstarseniorliving.com,12/11/2019,12/31/2021,CD-MS HAPPY VALLEY LLC,"MORNINGSTAR SENIOR MANAGEMENT, LLC",
,MORROW HEIGHTS RET & AL COMM,,ALF,70M233,176 WARDS CREEK ROAD,97537,Jackson,5415828200,53,,TRUE,0,PAMELA REED,administrator@morrowheights.com,4/14/2000,1/31/2021,"LSREF GOLDEN OPS 14 (OR), LLC",,
,MOUNTAIN PARK MEMORY CARE COMMUNITY,,RCF,50R483,13600 SW 122 AVE,97015,Clackamas,5039197722,98,69,TRUE,1,THERESA MCCOY,ed@mountainparkmc.com,1/24/2020,1/31/2022,"CLACKAMAS MEMORY CARE, LLC",MOSAIC MANAGEMENT INC,
,MOUNTAIN VIEW RESIDENTIAL CARE FACILITY,,RCF,50R322,1220 E 282ND AVENUE,97080,Multnomah,5036650792,23,,TRUE,0,SANDRA VARGAS,sandra.rcf50@yahoo.com,11/6/2003,2/28/2021,"CARESMA, LLC",,
,MT ANGEL TOWERS,,RCF,50R085,ONE TOWERS LANE    BOX 2120,97362,Marion,5038457211,32,,FALSE,0,CARMA ROWELL-BENSON,carma@mountangeltowers.com,7/18/1994,6/30/2020,"MT. ANGEL TOWERS, OREG., LTD,",,
,MT BACHELOR ASSISTED LIVING,,ALF,70M352,20215 POWERS ROAD,97702,Deschutes,5413889800,92,,TRUE,0,DONALD SEATON,administrator@mtbachelorassistedliving.com,9/30/2016,9/30/2020,"MBALMC BEND CARE PROPERTIES, LLC",,
,MT BACHELOR MEMORY CARE,,RCF,50R390,20225 POWERS ROAD,97702,Deschutes,5413183322,56,,TRUE,1,JENNIFER SUTTERFIELD,administrator@bendmemorycare.com,5/13/2013,9/30/2020,"BEND MEMORY CARE, LLC",,
,MT SCOTT RESIDENTIAL CARE HOME,,RCF,50M086,8014 SE LAMBERT ST,97206,Multnomah,5037741329,46,,TRUE,0,DENNIS MURPHY,mtscottrcf@gmail.com,1/1/1981,9/30/2021,,"SISTERE,INC",
,MURRAY HIGHLAND,,RCF,50R460,4900 SW MURRAY BLVD,97005,Washington,5034350797,24,18,FALSE,1,WOLANDA GROOMBRIDGE,admin@murrayhighland.com,6/14/2018,3/31/2022,,"MURRAY HIGHLAND MC, LLC",
,MYRTLE POINT CARE CENTER RCF,,RCF,50M088,637 ASH STREET,97458,Coos,5415722066,20,,TRUE,0,DON SNOW,mpnha@dakavia.com,2/1/1992,1/31/2020,CARE CENTERS MANAGEMENT INC,"DAKAVIA MANAGEMENT, CORP",
,NEAWANNA BY THE SEA,,ALF,70M064,20 NORTH WAHANNA RD,97138,Clatsop,5037385526,48,,TRUE,0,SHAWNA WEIST,administrator@neawanna.com,11/6/1990,6/30/2021,"FC RANGER OPS NEAWANNA (OR), LLC",,
,NEHALEM BAY HOUSE,,ALF,70M065,35385 TOHL AVE,97131,Tillamook,5033686445,44,,TRUE,0,BLANCA TURRIETA,director.nbh@nehalembayhouse.org,8/6/1998,9/30/2021,"NEHALEM BAY HOUSE, LLC",,
,NEW FRIENDS MEMORY AND RESIDENTIAL CARE OF FLORENC,,RCF,50R280,3321 OAK ST,97439,Lane,5419028821,48,,TRUE,1,KIM PRUITT,kim.pruitt.shm@gmail.com,6/28/2001,11/30/2020,"ELDERBERRY SQUARE COMMUNITY, LLC","SENIOR HOUSING MANAGERS, LLC",
,NEW FRIENDS OF COOS BAY LLC,,RCF,50R491,955 KENTUCKY AVE,97420,Coos,5418089730,55,55,TRUE,0,KIM PRUITT,carl.mason.shm@gmail.com,12/30/2020,11/30/2022,,NEW FRIENDS OF COOS BAY LLC,
,NORTHRIDGE CENTER,,ALF,70M066,3737 SOUTH PACIFIC HWY,97501,Jackson,5415355497,61,,TRUE,0,MEMORY DENT,m.dent@northridgecenter.com,6/4/1994,5/31/2020,"NORTHRIDGE CENTER, INC.",,
,NORTHWEST MEMORY CARE,,RCF,50R477,5292 HARVARD AVENUE,97439,Lane,5413595087,10,,TRUE,1,RONDA PERKINS,ronda@nwmemorycare.com,7/29/2019,7/31/2021,"NORTHWEST MEMORY CARE, LLC",,
,NYSSA GARDENS ASSISTED LIVING FACILITY,,ALF,70M237,1101 PARK AVENUE,97913,Malheur,5413724024,36,,TRUE,0,APRIL ALDRED,aprilraldred@gmail.com,5/22/2000,5/31/2020,MALHEUR MEMORIAL HOSPITAL DISTRICT,,
,O'HARA'S MANOR  INC,,RCF,50M092,1250 SE ROBERTS,97030,Multnomah,5036675430,32,,FALSE,0,CYNTHIA MARES,oharasmanor@frontier.com,12/15/1979,12/31/2020,"O'HARA'S MANOR, INC.",,
,OAK LANE RETIREMENT,,RCF,50M133,727 SW ROGUE RIVER AVENUE,97526,Josephine,5414767727,80,,TRUE,1,DORIS REID,dorie.reid@tierraseniorliving.com,4/25/1994,2/29/2020,"TSL OAK LANE, LLC","TIERRA SENIOR LIVING, LLC",
,OAKS AT LEBANON  THE,,ALF,70A095,621 WEST OAK,97355,Linn,5412587777,70,,TRUE,0,ANGELIC KUTSCH,administrator@oaksatlebanon.com,4/1/1992,1/31/2021,"FM OAKS, LLC",,
,OAKTREE RESIDENTIAL LIVING,,RCF,50R171,5030 WEST PORT ST,97402,Lane,5416070688,16,,TRUE,0,ELMAN BABAYEV,oaktreercf@yahoo.com,8/28/1998,11/30/2020,ELMAN'S HOUSE CORP,,
,OCEAN RIDGE RETIREMENT & ASSISTED LIVING COMMUNITY,,ALF,70A302,1855 SE OCEAN BLVD,97420,Coos,5412674000,100,81,TRUE,0,DIANE MASON,administrator@oceanridgeseniorliving.com,3/31/2006,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,OCEAN RIDGE RETIREMENT & ASSISTED LIVING COMMUNITY,,ALF,70A302,1855 SE OCEAN BLVD,97420,Coos,5412674000,100,,TRUE,0,DIANE MASON,administrator@oceanridgeseniorliving.com,3/31/2006,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,OCEANVIEW ASSISTED LIVING RESIDENCE,,ALF,70M068,525 NE 71ST,97365,Lincoln,5415740550,84,,TRUE,0,REBECCA DONALDSON,ednewport@westmontliving.com,11/28/1997,11/30/2021,"NEWPORT ASSISTED LIVING, LLC",,
,ODD FELLOWS HOME OF OREGON  THE,,RCF,50R091,3102 SE HOLGATE BLVD,97202,Multnomah,5032311411,115,93,TRUE,0,CHRISTY SCHOMAS,cschomas@holgatecenter.org,2/1/1978,3/31/2022,"ODD FELLOWS HOME OF OREGON, THE",,
,ORCHARDS ASSISTED LIVING  THE,,ALF,70M210,1018 ROYAL COURT,97504,Jackson,5417765255,72,,TRUE,0,AVASHA GONZALEZ,administrator@orchardsassistedliving.net,2/5/1999,4/30/2021,"MEDFORD ASSISTED LIVING, LLC","WOOLLARD IPSEN MANAGEMENT, LLC",
,OSWEGO GROVE,,RCF,50R336,4550 SW CARMAN DRIVE,97035,Clackamas,5036756055,31,31,TRUE,1,RACHEL ERICKSON,rerickson@avamere.com,12/27/2005,12/31/2021,"AVAMERE LAKE OSWEGO OPERATIONS INVESTORS, LLC",,
,OSWEGO PLACE ASSISTED LIVING COMMUNITY,,ALF,70A304,17450 PILKINGTON RD,97035,Clackamas,5036971025,79,,FALSE,0,DAWN LEWIS,executivedirectorosp@livebsl.com,6/2/2006,6/30/2020,"OSWEGO PLACE ASSISTED LIVING COMMUNITY, LLC",,
,OUR HOUSE,,RCF,50M096,2727 SE ALDER ST,97214,Multnomah,5032340175,14,,TRUE,0,MARY RITA HURLEY,mhurley@ourhouseofportland.org,3/1/1990,10/31/2020,"OUR HOUSE OF PORTLAND, INC.",,
,PACIFICA SENIOR LIVING CALAROGA TERRACE,,RCF,50R009,1400 NE SECOND AVE,97232,Multnomah,5032348271,105,83,TRUE,0,ROSALIND HUGHES-SMITH,ald.calaroga@pacificaseniorliving.com,6/1/1991,2/28/2021,"PACIFICA SENIOR LIVING, LLC",,
,PACIFICA SENIOR LIVING KLAMATH FALLS,,ALF,70M024,2130 N ELDORADO AVE,97601,Klamath,5418824830,70,,TRUE,0,MARY ANNE KIRWAN,bom.klamathfalls@pacificaseniorliving.com,4/8/1997,5/31/2020,"PACIFICA SL KLAMATH FALLS, LLC",,
,PACIFICA SENIOR LIVING MCMINNVILLE,,RCF,5MA170,320 SW HILL ROAD,97128,Yamhill,5034723509,57,37,TRUE,1,AMY HYNES,ed.mcminnville@pacificaseniorliving.com,9/1/1998,5/31/2020,"PACIFICA SL MCMINNVILLE, LLC","PACIFICA SENIOR LIVING, LLC",
,PACIFIC GARDENS ALZHEIMER'S SPECIAL CARE CENTER,,RCF,5MA223,17309 NE GLISAN,97230,Multnomah,5032534920,68,,TRUE,1,ELICIA PAQUETTE,laurie.barber@jeaseniorliving.com,11/1/1996,3/31/2021,SH1 PACIFIC GARDENS OPCO LLC,,
,PACIFIC GROVE MEMORY CARE,,RCF,5MA242,3334 22ND AVE,97116,Washington,5033579780,56,28,TRUE,1,VICTORIA GARCIA PANTOJA,vgarcia@thegroveandgardens.com,4/7/2000,8/31/2021,FOREST GROVE SENIOR LIVING LLC,MOSAIC MANAGEMENT INC,
,PACIFIC GROVE MEMORY CARE,,RCF,5MA242,3334 22ND AVE,97116,Washington,5033579780,56,28,TRUE,1,VICTORIA GARCIA PANTOJA,vgarcia@thegroveandgardens.com,4/7/2000,1/31/2023,FOREST GROVE SENIOR LIVING LLC,MOSAIC MANAGEMENT INC,
,PACIFIC GROVE SENIOR LIVING COMMUNITY,,ALF,70M035,2112 OAK ST,97116,Washington,5033591002,78,64,TRUE,0,VICTORIA GARCIA PANTOJA,vgarcia@thegroveandgardens.com,6/8/1996,8/31/2021,FOREST GROVE SENIOR LIVING LLC,MOSAIC MANAGEMENT INC,
,PACIFIC GROVE SENIOR LIVING COMMUNITY,,ALF,70M035,2112 OAK ST,97116,Washington,5033591002,78,,TRUE,0,VICTORIA GARCIA PANTOJA,vgarcia@thegroveandgardens.com,6/8/1996,1/31/2023,FOREST GROVE SENIOR LIVING LLC,MOSAIC MANAGEMENT INC,
,PACIFIC VIEW ASSISTED LIVING  COMMUNITY,,ALF,70M039,1000 6TH AVENUE WEST,97411,Coos,5413477502,85,,TRUE,0,LESLIE DAVIS,executivedirector@pacificviewsl.com,2/7/1995,12/31/2020,"BANDON PV MT, LLC","SEASONS MANAGEMENT, LLC",
,PACIFIC VIEW MEMORY CARE COMMUNITY,,RCF,5MA137,1000 6TH AVE WEST,97411,Coos,5413477502,30,,TRUE,1,PENNY STARK,mcpm@pacifcviewsl.com,11/1/1994,12/31/2020,"BANDON PV MT, LLC","SEASONS MANAGEMENT, LLC",
,PARKHURST PLACE,,ALF,70M071,2450 MAY ST,97031,Hood River,5413874600,35,,FALSE,0,TIM DUFOUR,tdufour@enlivant.com,10/26/1995,7/31/2021,"PARKHURST AID OPCO, LLC","ENLIVANT AID (OREGON) MGMT, LLC",
,PARKLAND VILLAGE RETIREMENT COMMUNITY,,ALF,70M072,3121 NE CUMULUS AVENUE,97128,Yamhill,5034351499,60,,TRUE,0,JESSICA LANE,jessical@cascadeliving.com,9/24/1996,5/31/2021,"CASCADE LIVING GROUP- OREGON, LLC",,
,PARKVIEW ASSISTED LIVING,,ALF,70M023,10801 NE WEIDLER,97220,Multnomah,5032550685,77,,TRUE,0,BRIANA CUSSON,bcusson@parkviewretirement.org,8/12/1996,7/31/2020,OREGON BAPTIST RETIREMENT HOME,,
,PARKVIEW MEMORY CARE AT CHERRYWOOD VILLAGE,,RCF,50R413,10721 SE CHERRY BLOSSOM DRIVE,97216,Multnomah,5034080404,38,,FALSE,1,NICOLE LIVINGSTONE,nlivingstone@cherrywoodvillage.net,8/7/2014,8/31/2020,"PAR, LLC",,
,PEAR VALLEY SENIOR LIVING,,ALF,70A336,800 N HASKELL ST,97502,Jackson,5416303038,64,,TRUE,0,ERICA MEAGER,emeager@pearvalleysl.com,1/23/2019,1/31/2021,"PC CENTRAL POINT, LLC",,
,PELICAN POINTE ASSISTED LIVING COMMUNITY,,ALF,70M230,615 WASHBURN WAY,97603,Klamath,5418828900,75,,TRUE,0,CLINTON GARNER,administrator@pelicanpointealf.com,3/28/2013,3/31/2021,"PELICAN POINTE AL MC GR, LLC","FRONTIER MANAGEMENT, LLC",
,PELICAN POINTE MEMORY CARE COMMUNITY,,RCF,5MA131,615 WASHBURN WAY,97603,Klamath,5418828900,48,,TRUE,1,CINDY WYLIE,memorycare@pelicanpointealf.com,3/3/2000,3/31/2021,"PELICAN POINTE AL MC GR, LLC","FRONTIER MANAGEMENT, LLC",
,PHEASANT POINTE ASSISTED LIVING COMMUNITY,,ALF,70M206,835 E MAIN STREET,97038,Clackamas,5038293777,61,45,TRUE,0,KAYLA LOPEZ-HANSEN,administrator@pheasantpointeseniorliving.com,12/17/1998,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,PHEASANT POINTE ASSISTED LIVING COMMUNITY,,ALF,70M206,835 E MAIN STREET,97038,Clackamas,5038293777,61,,TRUE,0,KAYLA LOPEZ-HANSEN,administrator@pheasantpointeseniorliving.com,12/17/1998,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,PHEASANT POINTE MEMORY CARE COMMUNITY,,RCF,50R352,835 E MAIN STREET,97038,Clackamas,5038293777,12,7,TRUE,1,SHAWNA SUPTIC,memorycare@pheasantpointeseniorliving.com,12/21/2007,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,PHEASANT POINTE MEMORY CARE COMMUNITY,,RCF,50R352,835 E MAIN STREET,97038,Clackamas,5038293777,12,,TRUE,1,SHAWNA SUPTIC,memorycare@pheasantpointeseniorliving.com,12/21/2007,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,PINES AT JUNIPER SPRINGS  THE,,RCF,50R465,590 NW 23RD STREET,97756,Deschutes,5415261819,24,,TRUE,1,SHANNON CARLTON,sayhello@juniperspringssl.com,10/29/2018,10/31/2020,PC REDMOND,"COMPASS SENIOR LIVING, LLC",
,PINES AT THE LANDING  THE,,RCF,50R489,2490 NW EDENBOWER BLVD,97471,Douglas,5416039231,21,21,TRUE,1,MARK MCCLELLAN,mmcclellan@landingsl.com,8/24/2020,7/31/2022,"PC ROSEBURG, LLC","COMPASS SENIOR LIVING, LLC",
,PIONEER PLACE ASSISTED LIVING,,ALF,70A293,1060 D STREET W,97918,Malheur,5414733131,31,,TRUE,0,BETSY BATES,bbates@pnhvale.com,4/16/2004,4/30/2020,PIONEER NURSING HOME HEALTH DISTRICT,,
,PIONEER VILLAGE,,ALF,70A298,805 N 5TH ST,97530,Jackson,5418996825,60,,FALSE,0,DORA HOWARD,dhoward@pioneervillageoregon.com,12/30/2005,7/31/2021,"RSL PIONEER, LLC","RADIANT SENIOR LIVING, INC.",
,POWELL VALLEY ASSISTED LIVING COMMUNITY,,ALF,70A073,4001 SE 182ND AVE,97030,Multnomah,5036652496,115,105,TRUE,0,JADINE CABRERA,jadine@powellvalley.net,10/1/1989,2/28/2022,"W2 POWELL VALLEY, LLC","NILE LIVING, LLC",
,POWELL VALLEY MEMORY CARE COMMUNITY,,RCF,5MA213,4001 SE 182ND AVE,97030,Multnomah,5036652496,42,36,TRUE,1,AGNES ROSARIO,angelar@powellvalley.net,8/30/1998,2/28/2022,,"NILE LIVING, LLC",
,PRAIRIE HOUSE ASSISTED LIVING COMMUNITY,,ALF,70M221,51485 MORSON ST,97739,Deschutes,5415368559,46,,TRUE,0,HAROLD BAILEY,director@prairiehousealf.com,10/22/1999,7/31/2020,"LA PINE ALF, LLC","CONCEPTS IN COMMUNITY LIVING, INC.",
,PRAIRIE HOUSE MEMORY CARE COMMUNITY,,RCF,50R313,51485 MORSON ST,97739,Deschutes,5415368559,18,,TRUE,1,LOVE PEARSON,communityrelations@prairiehousealf.com,4/8/2003,7/31/2020,"LA PINE ALF, LLC","CONCEPTS IN COMMUNITY LIVING, INC.",
