Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
36999,RISEN HOME CARE LLC,5333 JAMES AVENUE,BROOKLYN CENTER,MN,55430,HENNEPIN,763-227-8846,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37667,RISEN HOME CARE LLC,5333 BRYANT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-227-8846,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
29434,RISING CEDAR APARTMENTS,2308 SNELLING AVENUE,MINNEAPOLIS,MN,55404,HENNEPIN,612-314-1000,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
21758,RIVER BEND APARTMENTS,222 NORTH WHITFORD STREET,FERGUS FALLS,MN,56537,OTTER TAIL,218-736-2557,PARTNERSHIP,Housing With Services,
31368,RIVER BEND ASSISTED LIVING,30 SILVER LAKE PLACE NW,ROCHESTER,MN,55901,OLMSTED,507-282-1550,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28963,RIVER GRAND INC,355 RIVER ROAD,GRAND RAPIDS,MN,55744,ITASCA,218-999-5333,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30577,RIVER HILL ASSISTED LIVING INC,126 98TH AVENUE WEST,DULUTH,MN,55808,SAINT LOUIS,218-626-3322,CORPORATION,Housing With Services,Assisted Living Services
31884,RIVER OAKS AT LAKE PEPIN,815 NORTH HIGH STREET,LAKE CITY,MN,55041,WABASHA,651-345-2713,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
32681,RIVER OAKS AT SHADY RIDGE LLC,225 SHADY RIDGE ROAD NW,HUTCHINSON,MN,55350,MCLEOD,320-587-8715,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34299,RIVER OAKS AT WATERTOWN,409 JEFFERSON AVENUE SW,WATERTOWN,MN,55388,CARVER,952-955-2054,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24353,RIVER OAKS OF ANOKA,910 WESTERN STREET,ANOKA,MN,55303,ANOKA,952-697-4642,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30129,RIVER OF LIFE RESIDENTIAL LLC,45 BATTLE CREEK ROAD,ST PAUL,MN,55119,RAMSEY,651-494-8101,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30646,RIVER POINTE OF MOORHEAD,2401 11TH STREET SOUTH,MOORHEAD,MN,56560,CLAY,218-287-6900,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21612,RIVERFRONT MANOR,215 EAST MILL AVENUE,PELICAN RAPIDS,MN,56572,OTTER TAIL,218-863-1133,HOSPITAL DISTRICT OR AUTHORITY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28601,RIVERFRONT ON MAIN,119 NORTH BROADWAY,PELICAN RAPIDS,MN,56572,OTTER TAIL,218-863-2401,HOSPITAL DISTRICT OR AUTHORITY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30589,RIVERS EDGE,513 10TH STREET SE,HALLOCK,MN,56728,KITTSON,218-843-8812,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
32649,RIVERS EDGE ASSISTED LIVING,11 MINNESOTA AVENUE SOUTH,AITKIN,MN,56431,AITKIN,218-429-5782,CORPORATION,Housing With Services,Assisted Living Services
35978,RIVERS OF LIFE,6700 EGAN DRIVE,SAVAGE,MN,55378,SCOTT,952-380-8698,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27489,RIVERSIDE ASSISTED LIVING,885 MEADOWVIEW CIRCLE NORTH,PILLAGER,MN,56473,CASS,218-746-4400,CORPORATION,Housing With Services,Assisted Living Services
25419,RIVERSIDE ASSISTED LIVING,2175 WHITE PINE POINT ROAD SW,PINE RIVER,MN,56474,CASS,218-587-4333,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30537,RIVERSIDE ASSISTED LIVING,812 CENTRE STREET EAST,ROYALTON,MN,56373,MORRISON,320-584-6484,CORPORATION,Housing With Services,Assisted Living Services
30287,RIVERSIDE SENIOR LIVING APTS,2189 WHITE PINE POINT ROAD SW,PINE RIVER,MN,56474,CASS,218-587-4433,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
33380,RIVERVIEW HEIGHTS HIGHRISE,205 NORTH SHERIDAN AVENUE,FERGUS FALLS,MN,56537,OTTER TAIL,218-739-3249,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,Assisted Living Services
34389,RIVERVIEW LANDING,9200 QUANTRELLE AVENUE NE,OTSEGO,MN,55330,WRIGHT,763-746-3400,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23094,RIVERVIEW MANOR,328 11TH AVENUE EAST,FLOODWOOD,MN,55736,SAINT LOUIS,218-476-2738,PARTNERSHIP,Housing With Services,
23147,RIVERVILLAGE EAST,2919 RANDOLPH STREET NE,MINNEAPOLIS,MN,55418,HENNEPIN,612-605-2500,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23036,RIVERVILLAGE NORTH,2921 RANDOLPH STREET NE,MINNEAPOLIS,MN,55418,HENNEPIN,612-605-2501,NONPROFIT CORPORATION,Housing With Services,
34623,ROBLAND HOME HEALTHCARE,963 21ST STREET SE,ROCHESTER,MN,55904,OLMSTED,507-252-4619,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20424,ROGER METZ MANOR,875 MANKATO AVENUE,WINONA,MN,55987,WINONA,507-452-7636,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21691,ROITENBERG ASSISTED LIVING,3610 PHILLIPS PARKWAY SOUTH,ST. LOUIS PARK,MN,55426,HENNEPIN,952-908-1700,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21387,ROSE ARBOR,16500 92ND AVENUE NORTH,MAPLE GROVE,MN,55311,HENNEPIN,763-493-5910,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29268,ROSE HAVEN ASSISTED LIVING INC,37 6TH STREET SE,MENAHGA,MN,56464,WADENA,218-564-4268,CORPORATION,Housing With Services,Assisted Living Services
37624,ROSE HILL OP DBA LINDSTROM SL,30455 LEHIGH AVENUE,LINDSTROM,MN,55045,CHISAGO,651-383-4850,LIMITED LIABILITY COMPANY,Housing With Services,
21988,ROSE VIEW MANOR,16 1ST STREET SE,MELROSE,MN,56352,STEARNS,320-256-4600,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,
24470,ROSELAWN VILLAGE APARTMENTS,1074 ROSELAWN AVENUE WEST,ROSEVILLE,MN,55113,RAMSEY,651-645-7271,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
26024,ROSEMOUNT COURT,3710 145TH STREET WEST,ROSEMOUNT,MN,55068,DAKOTA,651-423-2016,CORPORATION,Housing With Services,Assisted Living Services
26047,ROSEVIEW,14665 CHILI AVENUE WEST,ROSEMOUNT,MN,55068,DAKOTA,651-344-8660,LIMITED LIABILITY COMPANY,Housing With Services,
20396,ROSEWOOD,112007 HIDDEN CREEK PLACE,CHASKA,MN,55318,CARVER,952-361-9338,CORPORATION,Housing With Services,Assisted Living Services
21524,ROSEWOOD,1806 LINCOLN AVENUE,MONTEVIDEO,MN,56265,CHIPPEWA,320-269-2930,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27286,ROSEWOOD SENIOR LIVING LLC,801 MAIN STREET NORTH,CAMBRIDGE,MN,55008,ISANTI,763-552-1340,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33761,ROUND LAKE HOME,11901 ROUND LAKE BOULEVARD NW,COON RAPIDS,MN,55433,ANOKA,612-203-4758,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34952,ROY MANOR,9220 207TH STREET WEST,LAKEVILLE,MN,55044,DAKOTA,952-486-9292,CORPORATION,Housing With Services,Assisted Living Services
27491,ROYAL AGE ASSISTED LIVING LLC,7882 JORGENSEN AVENUE SOUTH,COTTAGE GROVE,MN,55016,WASHINGTON,651-458-0343,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36630,ROYAL AGE ASSISTED LIVING LLC,7047 GOODVIEW AVENUE SOUTH,COTTAGE GROVE,MN,55016,WASHINGTON,651-458-0343,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34817,ROYAL CARINGHANDS HHC SERVICES,5548 LOGAN AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-283-0646,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37416,ROYAL CROWN HOME LLC,13420 COMMONWEALTH DRIVE,BURNSVILLE,MN,55337,DAKOTA,952-800-4733,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36105,ROYAL CROWN HOMES LLC,12209 PARKWOOD PLACE,BURNSVILLE,MN,55337,DAKOTA,952-800-4733,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34345,ROYAL CROWN HOMES LLC,3228 SUNSET LAKE DRIVE,BURNSVILLE,MN,55337,DAKOTA,952-800-4733,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33285,ROYAL HOME CARE INC,6701 SCOTT AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-270-8974,CORPORATION,Housing With Services,Assisted Living Services
37448,ROYAL HOME CARE INC,5749 BOSSEN TERRACE,MINNEAPOLIS,MN,55417,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
37100,ROYAL HOME CARE INC,3553 CLINTON AVENUE SOUTH,MINNEAPOLIS,MN,55408,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
35044,ROYAL HOME CARE INC,7832 PENN AVENUE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
33286,ROYAL HOME CARE INC,9951 QUINCE STREET NW,COON RAPIDS,MN,55433,ANOKA,763-270-8919,CORPORATION,Housing With Services,Assisted Living Services
34335,ROYAL HOME CARE INC,5949 VINCENT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
37447,ROYAL HOME CARE INC,5745 BOSSEN TERRACE,MINNEAPOLIS,MN,55417,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
37099,ROYAL HOME CARE INC.,4329 WEBBER PARKWAY,MINNEAPOLIS,MN,55412,HENNEPIN,763-228-9585,CORPORATION,Housing With Services,Assisted Living Services
35669,ROYAL STAR RESIDENCE INC,3100 YUKON AVENUE NORTH,CRYSTAL,MN,55422,HENNEPIN,763-442-5136,CORPORATION,Housing With Services,
20079,ROYCE PLACE,1515 44TH AVENUE NE,COLUMBIA HEIGHTS,MN,55421,ANOKA,763-782-1601,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36306,RUSHSEBA STATION,700 WEST 14TH STREET,RUSH CITY,MN,55069,CHISAGO,320-319-2720,BUSINESS TRUST,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26323,RYLEE'S HOUSE,7517 69TH AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,763-566-0831,CORPORATION,Housing With Services,Assisted Living Services
36848,S & H HEALTH CARE SERVICES,4925 SORELL AVENUE,GOLDEN VALLEY,MN,55422,HENNEPIN,612-644-5558,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36440,S & O'S ASSISTED LIVING LLC,14856 EDGEWATER ROAD NE,PINE CITY,MN,55063,PINE,320-364-0164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34953,SABAINAH HEALTHCARE INC,1816 YELLOWSTONE TRAIL,BROOKLYN PARK,MN,55444,HENNEPIN,763-221-4214,CORPORATION,Housing With Services,Assisted Living Services
34158,SABAINAH HEALTHCARE INC,914 38TH STREET,ANOKA,MN,55303,ANOKA,763-221-4214,CORPORATION,Housing With Services,Assisted Living Services
20386,SACRED HEART ASSISTED LVG APTS,1202 12TH ST SW,AUSTIN,MN,55912,MOWER,507-433-1808,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
35707,SAFA GROUP HOME LLC,3350 STEVENS AVENUE SOUTH,MINNEAPOLIS,MN,55408,HENNEPIN,763-318-0389,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35479,SAFARI SERVICES LLC,5842 OLDFIELD AVENUE NORTH,STILLWATER,MN,55082,WASHINGTON,612-722-0591,LIMITED LIABILITY COMPANY,Housing With Services,
35198,SAFARI SERVICES LLC,1922 10TH AVENUE,NEWPORT,MN,55055,WASHINGTON,612-481-7586,LIMITED LIABILITY COMPANY,Housing With Services,
35480,SAFARI SERVICES LLC,6206 40TH AVENUE NORTH,OAKDALE,MN,55128,WASHINGTON,612-722-0591,LIMITED LIABILITY COMPANY,Housing With Services,
35478,SAFARI SERVICES LLC,1224 GLENBROOK AVE NORTH #110,OAKDALE,MN,55128,WASHINGTON,612-722-0591,LIMITED LIABILITY COMPANY,Housing With Services,
35220,SAFE & COMPASSIONATE HC SRVS,1819 SOUTH 6TH STREET,MINNEAPOLIS,MN,55454,HENNEPIN,612-876-0824,INDIVIDUAL,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34674,SAFE HARBOR RESIDENTIAL CARE,9812 FORD CIRCLE,ST LOUIS PARK,MN,55426,HENNEPIN,952-451-9469,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36914,SAFE HARBOR RSDNTL CARE HOME,6101 XERXES AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,952-451-9469,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36604,SAFECARE HOMES INC,763 COUNTY ROAD B2 WEST,ROSEVILLE,MN,55113,RAMSEY,612-991-4004,CORPORATION,Housing With Services,Assisted Living Services
28375,SAGEWOOD,6281 OAKWOOD ROAD,WOODBURY,MN,55125,WASHINGTON,651-200-3082,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20255,SAINT ELIZABETH HOSPITAL,1200 GRANT BOULEVARD WEST,WABASHA,MN,55981,WABASHA,651-565-4531,CHURCH RELATED,Housing With Services,Assisted Living Services
30544,SAINT THERESE OF OXBOW LAKE,5200 OAK GROVE PARKWAY,BROOKLYN PARK,MN,55443,HENNEPIN,763-493-7007,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32379,SAINT THERESE OF WOODBURY,7555 BAILEY ROAD,WOODBURY,MN,55129,WASHINGTON,651-209-9100,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37193,SAKINAH HOMES @ FROST,120 EAST FROST STREET,SOUTH ST. PAUL,MN,55075,DAKOTA,651-460-9188,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35899,SAKINAH HOMES LLC,240 HURLEY STREET EAST,WEST ST PAUL,MN,55118,DAKOTA,651-460-9188,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37269,SAKINAH HOMES LLC @ WINIFRED,223 WINIFRED STREET EAST,ST. PAUL,MN,55107,RAMSEY,651-278-5231,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35095,SALAMS CARE RESIDENTIAL LLC,730 CRESTVIEW DRIVE NORTH,MAPLEWOOD,MN,55119,RAMSEY,651-528-6051,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36057,SALEXAH HOMES SERVICE CORP,10541 ABBOTT AVENUE SOUTH,BLOOMINGTON,MN,55431,HENNEPIN,651-999-9723,CORPORATION,Housing With Services,Assisted Living Services
24683,SAMARITAN HOUSE BIRCHWOOD,2509 GREENWOOD STREET,BRAINERD,MN,56401,CROW WING,218-855-6636,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
24681,SAMARITAN HOUSE ELMWOOD,2517 GREENWOOD STREET,BRAINERD,MN,56401,CROW WING,218-855-6638,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23489,SAMARITAN HOUSE OAKWOOD,2501 GREENWOOD STREET,BRAINERD,MN,56401,CROW WING,218-855-6637,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32534,SAMS HOUSE,5401 4TH STREET NE,FRIDLEY,MN,55421,ANOKA,763-566-0831,CORPORATION,Housing With Services,Assisted Living Services
33772,SANCTUARY AT BROOKLYN CENTER,6121 BROOKLYN BOULEVARD,BROOKLYN CENTER,MN,55429,HENNEPIN,763-504-6700,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34805,SANCTUARY HEALTHCARE SERVICES,224 NORTH OWASSO BLVD,SHOREVIEW,MN,55126,RAMSEY,763-400-4430,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33417,SANCTUARY HEALTHCARE SERVICES,1623 SILVER LANE,NEW BRIGHTON,MN,55112,RAMSEY,763-400-4430,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34849,SANCTUARY HEALTHCARE SERVICES,4211 78TH COURT NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-400-4430,LIMITED LIABILITY COMPANY,Housing With Services,
37515,SANCTUARY HEALTHCARE SERVICES,941 OAKWOOD DRIVE,NEW BRIGHTON,MN,55112,RAMSEY,763-400-4430,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33254,SANDSTONE GOLDEN HORIZONS,1109 LUNDORFF DRIVE,SANDSTONE,MN,55072,PINE,320-216-7300,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21153,SAUK CENTRE HRA,407 NORTH 1ST STREET,SAUK CENTRE,MN,56378,STEARNS,320-352-2311,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,
31696,SAVAGE SENIOR LIVING,5950 WEST 130TH LANE,SAVAGE,MN,55378,SCOTT,952-808-8725,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35045,SAVANNA PRAIRIE,260 MAGNUS JOHNSON STREET NE,KIMBALL,MN,55353,STEARNS,320-398-8646,CORPORATION,Housing With Services,Assisted Living Services
33727,SCANDI HAVEN VILLAGE,1710 MCKINNEY AVENUE,BENSON,MN,56215,SWIFT,320-843-1304,HOSPITAL DISTRICT OR AUTHORITY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28438,SCANDIA HOUSE OF ISLE,540 EAST ISLE STREET,ISLE,MN,56342,MILLE LACS,320-360-1223,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26502,SCANDIA HOUSE OF MORA,973 MAPLE AVENUE EAST,MORA,MN,55051,KANABEC,320-679-3260,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27183,SCENIC HILLS ALTERNATIVE CARE,2517 COUNTY ROAD I,MOUNDS VIEW,MN,55112,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
23158,SCENIC HILLS ALTERNATIVE CARE,2170 SNOWSHOE LANE,ST PAUL,MN,55119,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
26943,SCENIC HILLS ALTERNATIVE CARE,1990 QUEENS AVENUE,LAKE ST. CROIX BEACH,MN,55043,WASHINGTON,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
27182,SCENIC HILLS ALTERNATIVE CARE,2519 COUNTY ROAD I,MOUNDS VIEW,MN,55112,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
30402,SCHOOL SISTERS OF NOTRE DAME,170 GOOD COUNSEL DRIVE,MANKATO,MN,56001,BLUE EARTH,507-389-4283,NONPROFIT CORPORATION,Housing With Services,
21272,SCMC - COURAGE COTTAGE,409 EAST 1ST STREET,MORRIS,MN,56267,STEVENS,320-585-5133,NONPROFIT CORPORATION,Housing With Services,
26982,SEABURY,1830 UNIVERSITY AVENUE WEST,ST PAUL,MN,55104,RAMSEY,651-379-5102,NONPROFIT CORPORATION,Housing With Services,
34012,SECOND HORIZON LIVING LLC,3550 FRANCE AVENUE SOUTH,ST. LOUIS PARK,MN,55416,HENNEPIN,612-245-6153,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36746,SECURED HEALTH AND HOME CARE,10410 CROCUS STREET NW,COON RAPIDS,MN,55433,ANOKA,763-438-8869,CORPORATION,Housing With Services,Assisted Living Services
37417,SECURED HEALTH AND HOME CARE,6949 JANELL AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,763-438-8869,CORPORATION,Housing With Services,Assisted Living Services
35732,SEED HOME HEALTHCARE LLC,7311 OLD SHAKOPEE ROAD,BLOOMINGTON,MN,55348,HENNEPIN,952-426-1629,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
25729,SELECT SR LVG COON RAPIDS LLC,11350 MARTIN STREET NW,COON RAPIDS,MN,55433,ANOKA,763-795-6023,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37251,SENATIVE SERVICES LLC,11406 QUEBEC AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,763-400-4315,LIMITED LIABILITY COMPANY,Housing With Services,
36674,SENATIVE SERVICES LLC,3612 PERRY AVENUE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,763-400-4315,LIMITED LIABILITY COMPANY,Housing With Services,
35699,SENATIVE SERVICES LLC,3513 KYLE AVENUE NORTH,CRYSTAL,MN,55422,HENNEPIN,763-400-4315,LIMITED LIABILITY COMPANY,Housing With Services,
35778,SENIOR CLASS CARE,30849 1ST STREET BOX 852,PEQUOT LAKES,MN,56472,CROW WING,218-839-1895,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26533,SENIOR CLASS COMMUNITY LLC,4451 EAST WOODMAN STREET,PEQUOT LAKES,MN,56472,CROW WING,218-568-5605,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30746,SENIOR SUITES OF NEW BRIGHTON,805 6TH AVENUE NW,NEW BRIGHTON,MN,55112,RAMSEY,651-403-5261,CORPORATION,Housing With Services,Assisted Living Services
34879,SERENDIPITOUS LIVING,103 ROBIE STREET WEST,ST PAUL,MN,55107,RAMSEY,612-987-4145,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34044,SERENDIPITOUS LIVING,2861 HIGHRIDGE TERRACE,EAGAN,MN,55121,DAKOTA,651-340-8950,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37368,SERENDIPITOUS LIVING,7935 UPPER 139TH COURT WEST,APPLE VALLEY,MN,55044,DAKOTA,651-340-8858,LIMITED LIABILITY COMPANY,Housing With Services,
34523,SERENE HANDS HOME HEALTH CARE,9564 MONROE STREET NE,BLAINE,MN,55434,ANOKA,763-762-9142,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36280,SERENEHANDS HOME HEALTH CARE,5913 YORK AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-732-9142,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34017,SERENITY ASSISTED LIVING,1251 3RD AVENUE NW,DILWORTH,MN,56529,CLAY,218-477-7254,CORPORATION,Housing With Services,Assisted Living Services
35193,SERENITY GROUP HOMES LLC,3234 DUPONT AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,612-345-4667,LIMITED LIABILITY COMPANY,Housing With Services,
37112,SERENITY LIVING CARE INC,2300 CARVER AVENUE EAST,MAPLEWOOD,MN,55119,RAMSEY,651-208-4933,CORPORATION,Housing With Services,Assisted Living Services
29276,SERENITY LIVING CENTER,1204 OAKVIEW DRIVE,DILWORTH,MN,56529,CLAY,218-477-7254,CORPORATION,Housing With Services,Assisted Living Services
30526,SERENITY LIVING CENTER INC,1125 OAKVIEW DRIVE,DILWORTH,MN,56529,CLAY,218-477-7254,CORPORATION,Housing With Services,Assisted Living Services
21164,SERENITY LVG SLTNS BLACKDUCK,441 4TH STREET NE,BLACKDUCK,MN,56630,BELTRAMI,218-835-4564,CORPORATION,Housing With Services,Assisted Living Services
32495,SERENITY LVG SOLUTIONS REMER,105 SPRUCE STREET NW,REMER,MN,56672,CASS,218-566-7100,CORPORATION,Housing With Services,Assisted Living Services
21152,SERENITY LVG SOLUTIONS SEBEKA,1005 WELLS AVENUE WEST,SEBEKA,MN,56477,WADENA,218-837-6406,CORPORATION,Housing With Services,Assisted Living Services
24075,SERENITY PLACE,2409 1ST AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,651-209-8490,LIMITED LIABILITY COMPANY,Housing With Services,
33167,SERENITY PLACE ON 7TH,329 7TH AVENUE SE,ST. JOSEPH,MN,56374,STEARNS,320-271-3400,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33940,SERENITY SUITES SENIOR LIVING,1381 MAY STREET,WABASSO,MN,56293,REDWOOD,507-342-2300,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33129,SERENITY VILLAGE,113 SERENITY COURT,AVON,MN,56310,STEARNS,320-844-8880,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37724,SERENTY COURT,100 COURT AVE S,SANDSTONE,MN,55072,PINE,320-372-1340,LIMITED LIABILITY COMPANY,Housing With Services,
29088,SERVICE MANAGEMENT GROUP INC,317 NORTH HIGH STREET,LAKE CITY,MN,55041,WABASHA,651-345-5000,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
25526,SERVING HART INC,601 EAST LAKE STREET,CHISHOLM,MN,55719,SAINT LOUIS,218-254-7300,CORPORATION,Housing With Services,Assisted Living Services
34963,SEVEN HILLS SENIOR LIVING,733 SELBY AVENUE,ST PAUL,MN,55104,RAMSEY,651-207-1881,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20268,SHADE TREE RETIREMENT CENTER,115 4TH AVENUE SOUTH,BROWNTON,MN,55312,MCLEOD,320-441-7001,CORPORATION,Housing With Services,Assisted Living Services
37634,SHARMARKE CARE HOME INC,2254 EASTMAN DRIVE,NEW BRIGHTON,MN,55122,RAMSEY,763-516-5914,CORPORATION,Housing With Services,Assisted Living Services
36254,SHARMARKE CARE HOME INC,2514 BRENNER STREET,ROSEVILLE,MN,55113,RAMSEY,763-516-5914,CORPORATION,Housing With Services,Dementia Unit/Dementia Program
20282,SHEPHERD COURT APARTMENTS,330 13TH STREET NORTH,SAUK RAPIDS,MN,56379,BENTON,320-252-6525,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
25645,SHEPHERD OAK APARTMENTS INC,310 13TH STREET NORTH,SAUK RAPIDS,MN,56379,BENTON,320-252-6525,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
25646,SHEPHERD OAK WEST APARTMENTS,220 13TH STREET NORTH,SAUK RAPIDS,MN,56379,BENTON,320-252-6525,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
