Your selection for all Housing With Services found 2557 providers .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY_CODE,COUNTY_NAME,TELEPHONE,FAX,ADMINISTRATOR,LIC_TYPE,HOSP_BEDS,BASS_BEDS,PSY_HOSP_BEDS,NH_BEDS,BCH_BEDS,SLFA_BEDS,SLFB_BEDS,OTHER_BEDS,HCP_TYPE,HWS,HWS_TYPE,OPS,HOSP18_BEDS,CAH,DEEMED,SWING,PSY18_BEDS,SNF_BEDS,SNFNF_BEDS,NF1_BEDS,NF2_BEDS,ICFMR_BEDS,HHA,HOSPICE,CMHC,CORF,ESRD,ASC,PPSP,PPSR,REHAB,RHC,XRAY,BLSS,MOBHES,BC,ICFMR,HCBS_PRV,SE_PRV,SNSA_PRV
32151,THE ROSEMOUNT,14344 CAMEO AVENUE WEST,ROSEMOUNT,MN,55068,19,DAKOTA,651-322-4222,None,MS. MARY THORNE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34000,THE ROYALS,4000 61ST AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,651-631-2535,651-631-2538,MR ADEGBOLA OGUNDIPE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33613,THE SANCTUARY AT ST CLOUD,2410 20TH AVENUE SE,ST CLOUD,MN,56304,71,SHERBURNE,320-252-6325,320-252-2276,MS. ERIN HILLIGAN,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32587,THE SANCTUARY AT WEST ST PAUL,1746 OAKDALE AVENUE,WEST ST PAUL,MN,55118,19,DAKOTA,651-455-6322,651-455-6302,MS ERIN HILLIGAN VP OF OPERA,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30238,THE SHALOM HOME LLC,2070 CENTURY HILLS DRIVE NE,ROCHESTER,MN,55906,55,OLMSTED,507-281-9700,651-286-3108,MS. JACKELYN SEIFERT,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30320,THE SHEPHERDS INN,46 1ST AVENUE SW,WELLS,MN,56097,22,FARIBAULT,507-553-6271,507-553-6830,MR. WILLIAM SCHUSTER,CHURCH RELATED,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29004,THE SHORES OF LAKE PHALEN,1870 EAST SHORE DRIVE,MAPLEWOOD,MN,55109,62,RAMSEY,651-777-7784,844-898-6136,MS AMY PATTERSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31883,THE TERRACE AT IRIS PARK,502 EAST LYNNHURST AVENUE,ST PAUL,MN,55104,62,RAMSEY,651-272-4960,651-272-4920,MS. JENNA KILAWEE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
22139,THE TERRACES,901 FELTL COURT,HOPKINS,MN,55343,27,HENNEPIN,952-933-3333,952-933-8776,MS JEN ZINNEL,OTHER NONPROFIT OWNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30767,THE THOMAS HOUSE INC,701 3RD AVENUE SW,PERHAM,MN,56573,56,OTTER TAIL,218-346-3064,218-346-3084,MS. LISA NELSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20217,THE TOWERS,1011 FELTL COURT,HOPKINS,MN,55343,27,HENNEPIN,952-933-3333,952-933-8776,MS. JEN ZINNEL,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30720,THE TUFF VILLAGE,301 COUNTY ROAD 6,HILLS,MN,56138,67,ROCK,507-962-3275,507-962-3590,MR. ELI RIPLEY,CHURCH RELATED,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30097,THE VIEW HOUSE 1,308 LARKSPUR LANE,CANNON FALLS,MN,55009,25,GOODHUE,507-322-0020,507-263-2760,OTIS ZEON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26754,THE VILLAGES OF LONSDALE,1000 BIRCH STREET NORTHEAST,LONSDALE,MN,55046,66,RICE,507-744-3453,507-744-3951,MR. MARK ANDERSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29647,THE WATERS OF EDINA,6300 COLONIAL WAY,EDINA,MN,55436,27,HENNEPIN,952-322-7500,952-926-2809,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34114,THE WATERS OF EXCELSIOR,723 WATER STREET,EXCELSIOR,MN,55331,27,HENNEPIN,952-207-7220,None,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31949,THE WATERS OF HIGHLAND PARK,678 SNELLING AVENUE SOUTH,ST. PAUL,MN,55116,62,RAMSEY,651-363-3040,None,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31195,THE WATERS OF OAKDALE,7088 11TH STREET NORTH,OAKDALE,MN,55128,82,WASHINGTON,651-393-5260,651-739-9339,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29556,THE WATERS OF PLYMOUTH,11305 HIGHWAY 55,PLYMOUTH,MN,55441,27,HENNEPIN,763-270-5220,763-546-8289,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32917,THE WATERS OF WHITE BEAR LAKE,3820 HOFFMAN ROAD,WHITE BEAR LAKE,MN,55110,62,RAMSEY,651-313-6440,651-426-1311,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30282,THE WATERS ON 50TH,3500 50TH STREET WEST,MINNEAPOLIS,MN,55410,27,HENNEPIN,612-200-9552,612-922-9160,MS. ALEXA KANZ,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31474,THE WATERS ON MAYOWOOD,827 MAYOWOOD ROAD SW,ROCHESTER,MN,55902,55,OLMSTED,507-252-2910,507-288-6982,MS. PATRICIA KRUEGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30733,THE WATERVIEW SHORES AL,409 13TH AVENUE,TWO HARBORS,MN,55616,38,LAKE,218-834-0849,218-834-0850,MS LEESA GILMAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30443,THE WATERVIEW WOODS AL LLC,601 GRANT AVENUE,EVELETH,MN,55734,69,SAINT LOUIS,218-744-9800,218-744-9829,MRS LEESA GILMAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37576,THE WATKINS HOUSE,341 4TH STREET NORTH,WATKINS,MN,55369,47,MEEKER,612-964-8376,952-938-5401,CATALINA HEMP,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30803,THE WEALSHIRE OF BLOOMINGTON,10601 LYNDALE AVENUE SOUTH,BLOOMINGTON,MN,55420,27,HENNEPIN,952-345-1900,952-345-1906,MS. ELIZABETH JOHNSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30427,THE WELLINGTON SENIOR LIVING,2235 ROCKWOOD AVENUE,ST PAUL,MN,55116,62,RAMSEY,651-699-2664,651-699-9726,MR. MATTHEW MCNEILL,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30762,THE WELLSTEAD OF ROGERS,20600 SOUTH DIAMOND LAKE ROAD,ROGERS,MN,55374,27,HENNEPIN,763-428-1981,763-428-3792,MS. JENNIFER KUHN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
24668,THE WILLOWS,2918 7TH AVENUE NORTH,ANOKA,MN,55303,2,ANOKA,763-712-8363,763-323-4811,MR. JACOB NELSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
24487,THIRD AVENUE TOWERS,1707 3RD AVENUE SOUTH,MINNEAPOLIS,MN,55404,27,HENNEPIN,612-342-1453,612-342-1407,MS. MARY BOLER,HOUSING AND REDEVELOPMENT AUTHORITY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30701,THOENNES PROPERTY MGMT LLC,1201 RIDGEVIEW TERRACE NE,ALEXANDRIA MN 56308,MN,56308,21,DOUGLAS,320-219-6633,320-219-6634,MRS. KAYLA THOENNES,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36740,THOMAS RESIDENCE,1324 THOMAS AVENUE NORTH,MINNEAPOLIS,MN,55411,27,HENNEPIN,952-426-1629,952-241-1325,ABDULAHI MOHAMED,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28487,THOMAS T FEENEY MANOR,901 4TH AVENUE NORTH,MINNEAPOLIS,MN,55405,27,HENNEPIN,612-843-4923,612-377-3098,MS. MARY BOLER,HOUSING AND REDEVELOPMENT AUTHORITY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
24473,THORNDALE APARTMENTS,1050 THORNDALE AVENUE,NEW BRIGHTON,MN,55112,62,RAMSEY,651-639-9799,651-639-3699,MS. IRENE WRIGHT,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30418,THORNE CREST RETIREMENT CENTER,1201 GARFIELD AVENUE,ALBERT LEA,MN,56007,24,FREEBORN,507-373-2311,507-377-1216,MS. SHARI MCNAMARA,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20139,THREE LINKS APARTMENTS,805 FOREST AVENUE,NORTHFIELD,MN,55057,66,RICE,507-664-8815,507-645-0942,MR. MARK ANDERSON,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33705,THREE RIVERS HOUSE,16321 DAYTON RIVER ROAD,DAYTON,MN,55327,27,HENNEPIN,651-431-5886,651-431-7404,MR. DAVID BORNUS,STATE,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35949,THREE STARS GROUP HOMES LLC,630 VIRGINIA ST,ST PAUL,MN,55103,62,RAMSEY,651-788-7979,None,DIRECT DEBESAY GIRMALUL,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37401,"THREE STARS GROUP HOMES, LLC",2529 17TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,27,HENNEPIN,651-468-4729,651-797-2237,DEBESAY GIRMALUL,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
21981,TIMBER HILLS,6305 BURNHAM CIRCLE,INVER GROVE HEIGHTS,MN,55076,19,DAKOTA,651-552-2800,651-552-2801,MRS. STACY CARLSRUD,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26250,TOLAD INCORPORATED,516 BROOKDALE DRIVE,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-566-1744,763-566-1755,MR. EMMANUEL COKER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36725,TOPCARE HEALTH SERVICES LLC,9665 THOMAS AVENUE NORTH,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-377-0836,763-205-4227,GINIKA OSAKWE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36422,TOPCARE HEALTH SERVICES LLC,2502 93RD TRAIL,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-377-0836,763-205-4227,GINIKA OSAKWE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36648,TOTAL HOME HEALTH SERVICES LLC,6949 IDAHO AVENUE NORTH,BROOKLYN PARK,MN,55428,27,HENNEPIN,612-442-0930,763-208-8072,GINNI ALI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
25459,TOTALCARE ASSISTED LIVIN,2730 WINNETKA AVENUE NORTH,NEW HOPE,MN,55428,27,HENNEPIN,763-205-7102,763-205-1703,MS. NNENNA ANYAOGU,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34951,TOTALCARE ASSISTED LIVING,2365 COLORADO AVENUE NORTH,GOLDEN VALLEY,MN,55422,27,HENNEPIN,612-710-7904,952-997-6109,MRS NNENNA ANYAOGU,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32046,TOTALCARE ASSISTED LIVING SVCS,4301 FRANCE AVENUE NORTH,ROBBINSDALE,MN,55422,27,HENNEPIN,763-208-1572,763-205-1703,MS. NNENNA ANYAOGU,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30749,TOUCH OF HOME,711 17TH STREET,BEMIDJI,MN,56601,4,BELTRAMI,218-444-2775,218-444-5114,MS. MELANIE BURNS,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32626,TOUCHING LIVES COMMUNITIES LLC,14280 ALLEN STREET,SAVAGE,MN,55378,70,SCOTT,612-810-9796,612-314-8766,MS. DEBORAH DELANEY,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35849,TOUCHING LIVES COMMUNITY INC,5554 WOODSIDE ROAD SE,PRIOR LAKE,MN,55372,70,SCOTT,612-810-9796,612-314-8766,MS. DEBORAH DELANEY,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28790,TOWER LIGHT,3601 WOODDALE AVENUE SOUTH,ST LOUIS PARK,MN,55416,27,HENNEPIN,763-252-9283,952-922-2644,MRS ERIN HILLIGAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
25879,TRADITION,8500 TESSMAN FARM ROAD NORTH,BROOKLYN PARK,MN,55445,27,HENNEPIN,763-416-7740,763-416-7745,MS. BARBARA KUHLMAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29352,TRADITIONS OF LA CRESCENT,333 2ND STREET SOUTH,LA CRESCENT,MN,55947,28,HOUSTON,507-895-6447,507-895-6065,MR. MARK DICKSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30730,TRADITIONS OF MONTGOMERY LLC,399 LEXINGTON AVENUE NW,MONTGOMERY,MN,56069,40,LESUEUR,507-364-5585,507-364-5244,MS. DEIDRA BURKE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30519,TRADITIONS OF OWATONNA,195 24TH PLACE NW,OWATONNA,MN,55060,74,STEELE,507-455-0700,507-583-0011,MR. KEN HEINZ,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30580,TRADITIONS OF OWATONNA II LLC,150 24TH STREET NE,OWATONNA,MN,55060,74,STEELE,507-451-0433,507-583-0011,MR. KEN HEINZE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26354,TRADITIONS OF PRESTON,515 WASHINGTON STREET NW,PRESTON,MN,55965,23,FILLMORE,507-765-3837,507-765-3838,MR. MARK DICKSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30618,TRADITIONS OF WATERVILLE,117 PAQUIN STREET EAST,WATERVILLE,MN,56096,40,LESUEUR,507-362-4155,507-362-4151,MS. DEIDRA BURKE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28637,TRAILS OF ORONO,875 WAYZATA BOULEVARD,ORONO,MN,55391,27,HENNEPIN,952-473-6655,952-473-6677,MS. ERIN HILLIGAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34050,TRANQUIL LIVING,2521 WILSHIRE BOULEVARD,MOUND,MN,55364,27,HENNEPIN,952-361-0080,952-314-9613,MS. KIMLOAN SLOSS,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30392,TREE OF LIFE ASSISTED LIVING,632 MAIN STREET,NEW MUNICH,MN,56356,73,STEARNS,320-837-5100,320-837-5050,MS. TINA VALERIUS,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26844,TRILLIUM,930 ANNE STREET NW,BEMIDJI,MN,56601,4,BELTRAMI,218-333-6211,218-333-5639,MR. ADAM COE,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34443,TRILLIUM WOODS,5855 CHESHIRE PARKWAY,PLYMOUTH,MN,55446,27,HENNEPIN,763-744-9400,763-744-9401,MR. MATHEW PHIPPS,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28776,TRINITY SUITES,205 11TH STREET,FARMINGTON,MN,55024,19,DAKOTA,651-252-2073,651-252-2077,MS. ELIZABETH LETICH,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20413,TRINTY TERRACE,3330 213TH STREET WEST,FARMINGTON,MN,55024,19,DAKOTA,651-460-1104,651-252-2060,MS. ELIZABETH LETICH,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29931,TRIPLE ANGELS HEALTHCARE,7774 HINTON AVENUE SOUTH UNIT1,COTTAGE GROVE,MN,55016,82,WASHINGTON,651-795-8290,651-458-9402,MS. ADENIKE OGUNRINDE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34363,TRIPLE ANGELS HEALTHCARE,7150 WEST POINT DOUGLAS ROAD S,COTTAGE GROVE,MN,55016,82,WASHINGTON,651-458-9401,651-458-9402,MS. ADENIKE OGUNRINDE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35697,TRISTAR HOME CARE LLC,3000 80TH AVENUE NORTH,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-415-5471,763-204-8141,MR RAPHAEL OZURUMBA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29623,TROUVAILLE LLC,6330 HAZELTINE BOULEVARD,EXCELSIOR,MN,55331,27,HENNEPIN,952-474-4811,None,MR. TYLER STEVENS,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35133,TRUE CARE HOMES,3428 OAKLAND AVENUE,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-735-8082,612-735-8082,MS. MARIA QANYARE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36310,TRUE CARE LIVING,3948 BLOOMINGTON AVENUE,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-701-6716,None,MOHAMED JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30285,TRUMAN MANOR APARTMENTS,402 NORTH 4TH AVENUE EAST,TRUMAN,MN,56088,46,MARTIN,507-776-8706,507-776-2032,MR. CHRIS KNOLL,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34007,TURNING POINT INC,2021 GLENWOOD AVENUE NORTH,MINNEAPOLIS,MN,55409,27,HENNEPIN,612-520-4004,612-520-0047,MS ELIZABETH REED,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34010,TURNING POINT INC,2105 GLENWOOD AVENUE NORTH,MINNEAPOLIS,MN,55408,27,HENNEPIN,612-520-4004,612-302-4106,MS ELIZABETH REED,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32188,TWIN CITIES ASSISTED LIVING,3123 JAMES AVENUE NORTH,MINNEAPOLIS,MN,55411,27,HENNEPIN,612-440-8001,541-960-3817,MS. AMBER KARG,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32070,TWIN CITIES ASSISTED LIVING,2814 COLFAX AVENUE NORTH,MINNEAPOLIS,MN,55411,27,HENNEPIN,612-440-8001,541-960-3817,MS. AMBER KARG,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35235,TWIN CITIES ASSISTED LVG INC,2818 FREMONT AVENUE NORTH,MINNEAPOLIS,MN,55411,27,HENNEPIN,612-440-8001,541-960-3817,AMBER KARG,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
