Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type
11969444,13252,Assisted Living Facility,PLAZA AT PARKSQUARE,2940 NE 207 STREET,AVENTURA,FL,33180,Miami-Dade,(786) 496-0142,ROYAL INTEGRA PARKSQUARE LESSEE LLC,150,For-Profit
11911449,5120,Assisted Living Facility,PLAZA OF HALLANDALE BEACH,3535 SW 52ND AVENUE,PEMBROKE PARK,FL,33023,Broward,(954) 961-8111,PLAZA OF PEMBROKE ALF LLC,120,For-Profit
11965766,10113,Assisted Living Facility,PLEASANT GROVE MANOR,5701 S PLEASANT GROVE ROAD,INVERNESS,FL,34452,Citrus,(352) 726-2555,HERNANDO ENTERPRISES  INC,24,For-Profit
11969770,13588,Assisted Living Facility,PLEASANT HILLS LLC,16500 SW 107 CRT,MIAMI,FL,33157,Miami-Dade,(305) 890-4797,PLEASANT HILLS LLC,6,For-Profit
11965889,10188,Assisted Living Facility,PLEASANT RETIREMENT HOME INC,7512 WASHINGTON AVENUE,LANTANA,FL,33462,Palm Beach,(561) 540-8563,PLEASANT RETIREMENT HOME INC,14,For-Profit
11922282,7968,Assisted Living Facility,PLEASANTVILLE ALF,609 OAK AVE,MOUNT DORA,FL,32757-6039,Lake,(352) 383-3140,JEM'S TENDER HEART CARE INC,14,For-Profit
11911610,4692,Assisted Living Facility,PLYMOUTH HARBOR INC,700 JOHN RINGLING BLVD,SARASOTA,FL,34236,Sarasota,(941) 361-7245,PLYMOUTH HARBOR INCORPORATED,70,Not-For-Profit
11911437,5228,Assisted Living Facility,PLYMOUTH HOME FOR ADULTS INC,3225 PLYMOUTH STREET,JACKSONVILLE,FL,32205,Duval,(904) 384-5796,PLYMOUTH HOME FOR ADULTS  INC,57,For-Profit
11969303,13172,Assisted Living Facility,POET'S WALK SARASOTA,5851 N HONORE AVE,SARASOTA,FL,34231,Sarasota,(941) 584-5575,SARASOTA NJ TE LLC,68,For-Profit
11969390,13203,Assisted Living Facility,POINCIANA GARDENS,1664 DUNLAP DRIVE,KEY WEST,FL,33040,Monroe,(305) 440-3191,HOUSING AUTHORITY OF THE CITY OF KEY WEST,58,Not-For-Profit
11932411,5725,Assisted Living Facility,POINTE OF NORTH GABLES,5890 SW 8 STREET,MIAMI,FL,33144,Miami-Dade,(305) 266-0284,LIVING CARE SOLUTIONS LLC,126,For-Profit
11968597,12480,Assisted Living Facility,POMONA PARK ALF,422 PLEASANT ST,POMONA PARK,FL,32181-2366,Putnam,(386) 649-1172,RCNAL LLC,24,For-Profit
11966529,10725,Assisted Living Facility,PONDELLA RESIDENTIAL CARE LLC,1923 NE 6TH STREET,CAPE CORAL,FL,33909,Lee,(239) 242-0597,PONDELLA RESIDENTIAL CARE LLC,10,For-Profit
11965559,9935,Assisted Living Facility,PONDS EDGE ASSISTED LIVING FACILITY,7952 PONDS EDGE LN,ZEPHYRHILLS,FL,33540-1972,Pasco,(813) 298-7985,R & D MANAGEMENT SERVICES  LLC,16,For-Profit
11968820,12680,Assisted Living Facility,PONTE VEDRA GARDENS ALZHEIMER'S SPECIAL CARE CENTER,5125 PALM VALLEY RD,PONTE VEDRA BEACH,FL,32082,St. Johns,(904) 834-7578,ARBOR TERRACE PONTE VEDRA LLC,64,For-Profit
11969023,12884,Assisted Living Facility,PORT ORANGE ASSISTED LIVING FACILITY,1111 BUTTERMILK LN,PORT ORANGE,FL,32129,Volusia,(386) 341-1236,DANNA LIM BUDANIO,8,For-Profit
11968285,12235,Assisted Living Facility,PORTER'S ADULT CARE INC,700 DAY AVE,JACKSONVILLE,FL,32205,Duval,(904) 381-8962,PORTER'S ADULT CARE INC,6,For-Profit
11968673,12536,Assisted Living Facility,PORTLAND ASSISTED LIVING FACILITY,4664 NW 58TH TERRACE,CORAL SPRINGS,FL,33067,Broward,(954) 603-6954,PORTLAND HEALTHCARE  INC.,6,For-Profit
11966106,10434,Assisted Living Facility,POTTER'S HOUSE AT CANNON POINT INC,5820-5830 NW 27TH COURT,LAUDERHILL,FL,33313,Broward,(954) 733-3366,POTTER'S HOUSE AT CANNON POINT  INC.,24,For-Profit
11969780,13535,Assisted Living Facility,PRECIOUS & DESTINY SENIOR LIVING  INC,782 SW 54TH AVE,MARGATE,FL,33068,Broward,(754) 235-7853,PRECIOUS & DESTINY SENIOR LIVING  INC,6,For-Profit
11967301,11353,Assisted Living Facility,PRECIOUS MOMENTS ALF INC,9480 DANA ROAD,MIAMI,FL,33157,Miami-Dade,(305) 259-3958,PRECIOUS MOMENTS ALF INC,6,For-Profit
11969160,12998,Assisted Living Facility,PRECIOUS MOMENTS FAMILY LIVING INC,4300 ANTHONY LN,ORLANDO,FL,32822,Orange,(407) 624-6931,PRECIOUS MOMENTS FAMILY LIVING  INC.,6,For-Profit
11964124,8939,Assisted Living Facility,PRECIOUS TIMES INC,4310 SW 89TH AVE,MIAMI,FL,33165-5337,Miami-Dade,(305) 229-0342,PRECIOUS TIMES  INC.,6,For-Profit
11967271,11329,Assisted Living Facility,PREMIER ASSISTED LIVING,11401 SW 42 TERR,MIAMI,FL,33165,Miami-Dade,(786) 217-5500,PREMIER ASSISTED LIVING  INC.,6,For-Profit
11965503,9921,Assisted Living Facility,PRESIDENTIAL PLACE,3880 SOUTH CIRCLE DRIVE,HOLLYWOOD,FL,33021,Broward,(954) 894-0059,Hollywood SA Tenant OPCO LLC,118,For-Profit
11969675,13441,Assisted Living Facility,PRESTIGE CARE ASSISTED LIVING LLC,4019 WENDY DRIVE,ORLANDO,FL,32808,Orange,(321) 947-6372,PRESTIGE CARE ASSISTED LIVING LLC,5,For-Profit
11969152,12991,Assisted Living Facility,PRESTIGE CARE AVENTURA LLC,19840 NE 26TH AVE,AVENTURA,FL,33180-2208,Miami-Dade,(305) 912-7799,PRESTIGE CARE AVENTURA LLC,6,For-Profit
11911157,7159,Assisted Living Facility,PRESTIGE MANOR,6040 SOUTHEAST FRONT ROAD,BELLEVIEW,FL,34420,Marion,(352) 245-7466,CARROL DILLON-SMITH,21,For-Profit
11966716,10889,Assisted Living Facility,PRESTIGE MANOR III,6333 SE BABB RD,BELLEVIEW,FL,34420-4280,Marion,(352) 307-6333,CARROL DILLON-SMITH,34,For-Profit
11969150,12968,Assisted Living Facility,PRESTIGE PLACE ALF,256 BARBAROSSA RD,PALM BAY,FL,32907,Brevard,(954) 830-5270,BOBSILYN DUNCAN,6,For-Profit
11969836,13599,Assisted Living Facility,PRESTIGIOUS LIFE ASSISTED LIVING  INC,601 49TH ST N,SAINT PETERSBURG,FL,33710,Pinellas,(727) 318-7844,PRESTIGIOUS LIFE ASSISTED LIVING  INC,62,For-Profit
11964847,9295,Assisted Living Facility,PRETTY POND MANOR ALF,38911 PRETTY POND RD,ZEPHYRHILLS,FL,33540,Pasco,(813) 783-8483,MISION GLOBAL REMANSO DE PAZ INC.,12,For-Profit
11969482,13311,Assisted Living Facility,PRINCE ADAM'S  PLACE LLC,2346 B SCOTT ST,HOLLYWOOD,FL,33020,Broward,(954) 854-3889,Prince Adam's Place LLC,6,For-Profit
11942762,8303,Assisted Living Facility,PRINCESS GARDENS ALF INC,5120 -22 NW 4 TERRACE,MIAMI,FL,33126,Miami-Dade,(305) 444-0655,PRINCESS GARDENS ALF INC,14,For-Profit
11969321,13199,Assisted Living Facility,PRISYCO MANOR LLC,8061 GROVELAND AVE,PENSACOLA,FL,32534,Escambia,(850) 495-2779,PRISYCO MANOR LLC,8,For-Profit
11953342,94,Assisted Living Facility,PROFESSIONAL HOME ALF INC,447 E 26 STREET,HIALEAH,FL,33013,Miami-Dade,(305) 691-2083,PROFESSIONAL HOME ALF INC.,26,For-Profit
11911409,91,Assisted Living Facility,PROFESSIONAL HOME CARE CO,447 EAST 31 STREET,HIALEAH,FL,33013,Miami-Dade,(305) 696-7364,PROFESSIONAL HOME CARE CO.,15,For-Profit
11911410,6507,Assisted Living Facility,PROFESSIONAL HOME CARE I,435 EAST 31 STREET,HIALEAH,FL,33013,Miami-Dade,(305) 696-7364,PROFESSIONAL HOME CARE CO.,25,For-Profit
11969746,13500,Assisted Living Facility,PROMENADE (THE),10730 US HWY 1,SEBASTIAN,FL,32958,Indian River,(772) 918-4927,PLEASANTVILLE OF SEBASTIAN LLC,125,For-Profit
11969350,13142,Assisted Living Facility,PROMISE POINTE AT TAMPA OAKS,12110 MORRIS BRIDGE RD,TEMPLE TERRACE,FL,33637,Hillsborough,(813) 694-2153,TAMPA OAKS SENIOR LIVING  LLC,130,For-Profit
11969625,13492,Assisted Living Facility,PROVIDENT HOUSE,4170 MUTTER ROAD,SAINT CLOUD,FL,34769,Osceola,(321) 443-5470,PROVIDENT CARE RESIDENTIAL HOME LLC,6,For-Profit
11966673,10839,Assisted Living Facility,PURE RESTORATION ASSISTED LIVING,1321 LAKEVIEW DR,INVERNESS,FL,34450,Citrus,(352) 726-9405,PURE RESTORATION ASSISTED LIVING LLC,6,For-Profit
11953517,8652,Assisted Living Facility,PURE RESTORATION ASSISTED LIVING OF CRYSTAL RIVER,125 NE 9TH AVE,CRYSTAL RIVER,FL,34429-4425,Citrus,(352) 563-1218,PURE RESTORATION ASSISTED LIVING OF CRYSTAL RIVER  LLC,12,For-Profit
11967581,11619,Assisted Living Facility,PUTNAM CAREGIVERS LLC,110 ROBERTS COURT,PALATKA,FL,32177,Putnam,(386) 325-0012,PUTNAM CAREGIVERS LLC,6,For-Profit
11965100,9496,Assisted Living Facility,QUALITY CARE ASSISTED LIVING FACILITY  INC.,10215 NW 17TH ST,CORAL SPRINGS,FL,33071-5810,Broward,(954) 255-1381,QUALITY CARE ASSISTED LIVING FACILTY. INC.,6,For-Profit
11965449,9828,Assisted Living Facility,QUALITY CARE OF FLORIDA  INC,1261 TUMBLEWEED DRIVE,ORANGE PARK,FL,32065,Clay,(904) 276-7274,QUALITY CARE OF FL.INC,6,For-Profit
11968670,12550,Assisted Living Facility,QUALITY HOME CARE SERVICES  INCORPORATED,11104 N 28TH ST,TAMPA,FL,33612,Hillsborough,(813) 977-0159,QUALITY HOME CARE SERVICES INC,5,For-Profit
11969140,12973,Assisted Living Facility,QUEEN ELAINE ASSISTED LIVING FACILITY LLC,1210 QUEEN ELAINE DR,CASSELBERRY,FL,32707,Seminole,(407) 461-3300,QUEEN ELAINE ASSISTED LIVING FACILITY  LLC,6,For-Profit
11942993,8379,Assisted Living Facility,QUEEN OF ANGELS ALF,1645 BARTLETT AVENUE,ORANGE PARK,FL,32073,Clay,(904) 644-8495,MARCED INC,6,For-Profit
11968781,12673,Assisted Living Facility,QUIET WHISPER ASSISTED LIVING FACILITY LLC,190 SW DEREK GLEN,LAKE CITY,FL,32024,Columbia,(386) 487-5303,QUIET WHISPER ASSISTED LIVING FACILITY L.L.C.,6,For-Profit
11969508,13310,Assisted Living Facility,R & M HOME  LLC,14201 JACKSON ST,MIAMI,FL,33176,Miami-Dade,(305) 562-0972,R & M Home LLC,6,For-Profit
11968121,12039,Assisted Living Facility,R AND C ULTIMATE CARE LLC,2660 SE WESTSIDE AVE,PALM BAY,FL,32909,Brevard,(321) 953-2590,R AND C ULTIMATE CARE LLC,10,For-Profit
11969588,13456,Assisted Living Facility,R C DREAMS HOME CARE INC,12432 SW 259 ST,HOMESTEAD,FL,33032,Miami-Dade,(786) 401-3321,R C Dreams Home Care Inc,6,For-Profit
11965277,9779,Assisted Living Facility,RAFAELA'S HOME ALF,11750 SW 192ND ST,MIAMI,FL,33177-3921,Miami-Dade,(305) 234-3568,MY FAMILY HOME ALF  INC.,6,For-Profit
11965204,9688,Assisted Living Facility,RAFFA CORP,13961 SW 75 STREET,MIAMI,FL,33183,Miami-Dade,(786) 558-5497,RAFFA COR,6,For-Profit
11965980,10271,Assisted Living Facility,RAFFA CORP II,15032 SW 55 TERRACE,MIAMI,FL,33185,Miami-Dade,(786) 803-8058,RAFFA COR,6,For-Profit
11965432,9809,Assisted Living Facility,RAINBOW GARDENS A.L.F. #2,1801 NE 182 ND ST,N MIAMI BEACH,FL,33162-1524,Miami-Dade,(305) 525-5466,RAINBOW GARDENS ALF INC.,6,For-Profit
11964520,9155,Assisted Living Facility,RAINBOW GARDENS ALF,1998 NE 178TH ST,N MIAMI BEACH,FL,33162-2208,Miami-Dade,(305) 525-5466,RAINBOW GARDENS ALF INC.,8,For-Profit
11967779,11785,Assisted Living Facility,RAINBOW GARDENS ASSISTED LIVING,2310 WHITEWOOD AVENUE,SPRING HILL,FL,34609,Hernando,(352) 683-8630,GREEN LEAF AND COMPANY LLC,6,For-Profit
11965882,10187,Assisted Living Facility,RAINBOW HEIGHTS HOME CARE INC,1430 NW 35 ST,MIAMI,FL,33142,Miami-Dade,(305) 637-9988,RAINBOW HEIGHTS HOME CARE INC,14,For-Profit
11965407,9781,Assisted Living Facility,RAINBOW MANOR ALF,2075 RAINBOW DR,CLEARWATER,FL,33765-3639,Pinellas,(727) 266-4092,OLEMC LLC,12,For-Profit
11964521,9052,Assisted Living Facility,RAINBOW PLACE  INC.,522 SOUTH RAINBOW DRIVE,HOLLYWOOD,FL,33021,Broward,(954) 964-8179,RAINBOW PLACE  INC.,6,For-Profit
11966625,10788,Assisted Living Facility,RANMAR GARDENS II INC,10431 NW 36TH STREET,CORAL SPRINGS,FL,33065,Broward,(954) 227-1472,RANMAR GARDENS II  INC.,6,For-Profit
11911213,5552,Assisted Living Facility,RANMAR GARDENS  INC.,1454 NE 56TH STREET,FORT LAUDERDALE,FL,33334,Broward,(954) 491-7396,RANMAR GARDENS  INC.,9,For-Profit
11967470,11510,Assisted Living Facility,REBECCA HOME  INCORPORATED,2383 NW 111TH AVE,SUNRISE,FL,33322-2542,Broward,(754) 244-2121,REBECCA HOME  INCORPORATED,6,For-Profit
11966416,10610,Assisted Living Facility,REBECCA HOUSE INC,6711 NW 46TH CT,LAUDERHILL,FL,33319-4022,Broward,(954) 748-8487,REBECCA HOUSE  INC.,6,For-Profit
11969799,13596,Assisted Living Facility,REEVES MANOR LLC,650 INDUSTRIAL DR,CRESTVIEW,FL,32539,Okaloosa,(850) 305-6697,REEVES MANOR LLC,6,For-Profit
11967123,11189,Assisted Living Facility,REFFINE'S HOUSE,523 FERN STREET,JACKSONVILLE,FL,32206,Duval,(904) 379-2061,TIKI STAFFORD,6,For-Profit
11965780,10112,Assisted Living Facility,REFLEXION ALF II,1010 NW 31 AVENUE,MIAMI,FL,33125,Miami-Dade,(786) 470-1554,REFLEXION ALF #2 INC,6,For-Profit
11969877,13614,Assisted Living Facility,REFUGE AT NEW LIFE HOUSE,202 BEVERLY BLVD,BRANDON,FL,33511,Hillsborough,(678) 255-5990,202 BEVERLY LLC,22,For-Profit
11965183,9570,Assisted Living Facility,REGAL PALMS,300 LAKE AVE NE,LARGO,FL,33771,Pinellas,(727) 437-1350,REGAL PALMS LIMITED PARNERSHIP,225,For-Profit
11964918,9390,Assisted Living Facility,REGENCY ELDERLY CARE,1511 MANGO TREE DRIVE,EDGEWATER,FL,32132,Volusia,(386) 427-2312,REGENCY ELDERLY CARE INC,14,For-Profit
11964485,9037,Assisted Living Facility,REGENCY OAKS HEALTH CENTER,2770 REGENCY OAKS BLVD,CLEARWATER,FL,33759-1509,Pinellas,7277913381,CCRC REGENCY OAKS LLC,28,For-Profit
11968869,12750,Assisted Living Facility,REGENCY PARK,15000 HWY 441,EUSTIS,FL,32726,Lake,(352) 609-2040,EXCEL HOSPITALILTY GROUP LLC,85,For-Profit
11965608,10045,Assisted Living Facility,REGO'S ALF INC,9605 SW 144 PLACE,MIAMI,FL,33186,Miami-Dade,(305) 385-2880,REGO'S ALF  INC.,6,For-Profit
11911034,7592,Assisted Living Facility,RENACER ALF,115 WEST 5 STREET,HIALEAH,FL,33010,Miami-Dade,(786) 547-2924,RENACER ACLF  CORP.,22,For-Profit
11966651,10844,Assisted Living Facility,RENACER HOME CARE,644 642 SE 4 PLACE,HIALEAH,FL,33010,Miami-Dade,(305) 885-2545,RENACER HOME CARE,6,For-Profit
11910038,7531,Assisted Living Facility,RENAISSANCE,16001 LAKESHORE VILLA DRIVE,TAMPA,FL,33613,Hillsborough,(813) 386-1145,CRP LAKESHORE VILLAS  L.L.C.,135,For-Profit
11968491,12385,Assisted Living Facility,RENAISSANCE AT THE TERRACES,26475 TAMIAMI TRL,BONITA SPRINGS,FL,34134-7845,Lee,(239) 949-7555,BONITA SPRINGS RETIREMENT VILLAGE  INC.,78,Not-For-Profit
11953426,5258,Assisted Living Facility,RENAISSANCE MANOR,1401 16TH ST,SARASOTA,FL,34236-2519,Sarasota,(941) 365-8645,COMMUNITY ASSISTED AND SUPPORTED LIVING  INC.,38,Not-For-Profit
11922141,5815,Assisted Living Facility,RENAISSANCE RETIREMENT CENTER,300 WEST AIRPORT BLVD,SANFORD,FL,32773,Seminole,(407) 995-6224,GAHC4 RENAISSANCE FL TRS SUB  LLC,115,For-Profit
11969271,13068,Assisted Living Facility,RENAISSANCE SENIOR LIVING,2100 10TH AVE,VERO BEACH,FL,32960,Indian River,(772) 562-8491,VERO BEACH SENIOR SERVICES LLC,70,For-Profit
11969529,13419,Assisted Living Facility,RENLIV MANOR ALF LLC,17930 62ND RD NORTH,LOXAHATCHEE,FL,33470,Palm Beach,(561) 247-7531,RENLIV MANOR ALF LLC,5,For-Profit
11953594,8659,Assisted Living Facility,RESIDENCE AT BAY VUE,105 15TH ST E,BRADENTON,FL,34208-1337,Manatee,(941) 750-9691,RIVERFRONT ACQUISITION I  LLC,80,For-Profit
11967703,11737,Assisted Living Facility,RESIDENCE AT PADDOCK PARK II (THE),13988 PADDOCK DRIVE,WELLINGTON,FL,33414,Palm Beach,(561) 333-5912,THE RESIDENCE AT PADDOCK PARK  INC,6,For-Profit
11967194,11250,Assisted Living Facility,RESIDENCE AT PADDOCK PARK  INC,14622 PADDOCK DR,WELLINGTON,FL,33414-7822,Palm Beach,(561) 791-2630,THE RESIDENCE AT PADDOCK PARK  INC,6,For-Profit
11965482,9870,Assisted Living Facility,RESIDENCE AT TIMBER PINES (THE),3140 FOREST RD,SPRING HILL,FL,34606,Hernando,(352) 683-9009,MILLENNIUM VENTURES LIMITED PARTNERSHIP  LLP,255,For-Profit
11943061,8378,Assisted Living Facility,RESIDENCE CLUB AT SEMINOLE,11177 70TH AV NO,SEMINOLE,FL,33772,Pinellas,(727) 397-1155,SILMAR PASTOR CORPORATION,15,For-Profit
11932598,8163,Assisted Living Facility,RESIDENCE OF STUART  INC (THE),1048 NW FORK RD,STUART,FL,34994-7603,Martin,(772) 692-2577,RESIDENCE OF STUART  INC. (THE),12,For-Profit
11911245,5556,Assisted Living Facility,RESIDENCE RETIREMENT CTR INC (THE),208 MARVELINE DRIVE,LAKELAND,FL,33815,Polk,(863) 687-7100,RESIDENCE RETIREMENT CENTER  INC. (THE),60,For-Profit
11968447,12345,Assisted Living Facility,RESIDENCIA CASABELLA ALF CORP,8324 NW 195TH TERRACE,HIALEAH,FL,33015,Miami-Dade,(305) 829-1504,RESIDENCIA CASABELLA ALF CORP,6,For-Profit
11967435,11469,Assisted Living Facility,RESIDENCIA ILENIA INC,475 SW 25TH AVENUE,MIAMI,FL,33135,Miami-Dade,(305) 642-5407,RESIDENCIA ILENIA INC,6,For-Profit
11967700,11698,Assisted Living Facility,RESIDENCIA MARBELLA ALF CORP,19807 NW 86 CT,MIAMI,FL,33015,Miami-Dade,(305) 829-5427,RESIDENCIA MARBELLA ALF CORP,6,For-Profit
11965740,10094,Assisted Living Facility,RESIDENCIA SALOME INC,3525 SW 130 AVENUE,MIAMI,FL,33175,Miami-Dade,(305) 220-1041,RESIDENCIA SALOME  INC.,6,For-Profit
11965657,10018,Assisted Living Facility,RESIDENTIAL HOME FOR ADULT CARE I  INC.,1535 NW 25 AVE,MIAMI,FL,33125,Miami-Dade,(305) 633-9106,RESIDENTIAL HOME FOR ADULT CARE #1  INC,14,For-Profit
11966057,10320,Assisted Living Facility,RESIDENTIAL PARADISE INC,9041 SW 142 CT,MIAMI,FL,33186,Miami-Dade,(786) 534-4328,RESIDENTIAL PARADISE INC,6,For-Profit
11911395,7551,Assisted Living Facility,RESIDENTIAL PLAZA AT BLUE LAGOON,5617 NW 7 STREET,MIAMI,FL,33126,Miami-Dade,(305) 267-2700,RESIDENTIAL PLAZA AT BLUE LAGOON  INC.,350,For-Profit
11910077,5073,Assisted Living Facility,RESTHAVEN OF HARDEE COUNTY INC,298 RESTHAVEN ROAD,ZOLFO SPRINGS,FL,33890,Hardee,(863) 773-6000,RESTHAVEN OF HARDEE COUNTY INC,38,Not-For-Profit
11967626,11648,Assisted Living Facility,RESTORED LIVING FACILITY,1470 NW 174 STREET,MIAMI GARDENS,FL,33169,Miami-Dade,(305) 879-5171,RESTORED LIVING FACILITY,5,For-Profit
11968521,12435,Assisted Living Facility,RETREAT ON BYWOOD  THE,990 SE BYWOOD AVE,PORT ST LUCIE,FL,34983-4065,St. Lucie,(404) 707-0784,MURACIA TALLEGRAND,5,For-Profit
11969639,13408,Assisted Living Facility,REVELATION ALF  CORP,8026 NW 162ND ST,MIAMI LAKES,FL,33016,Miami-Dade,(305) 283-3630,REVELATION ALF CORP,6,For-Profit
11964283,9109,Assisted Living Facility,REVIVAL HOME  INC.,68 WEST 7 STREET,HIALEAH,FL,33010,Miami-Dade,(305) 887-0808,REVIVAL HOME  INC.,72,For-Profit
11967146,11213,Assisted Living Facility,REYES SENIOR CARE OF MIAMI  INC.,9830 SW 3 STREET,MIAMI,FL,33174,Miami-Dade,(305) 554-4067,REYES SENIOR CARE OF MIAMI  INC.,6,For-Profit
11965528,9934,Assisted Living Facility,REYSE ALF CORP.,20-22 NW 40 COURT,MIAMI,FL,33126,Miami-Dade,(305) 642-9903,REYSE CORPORATION,14,For-Profit
11964927,9475,Assisted Living Facility,RICHLAND RETIREMENT HOME LLC,3508 SW 26 STREET,MIAMI,FL,33133,Miami-Dade,(305) 444-7776,RICHLAND RETIREMENT HOME LLC,14,For-Profit
11969355,13196,Assisted Living Facility,RICHMOND HOME CARE  INC,13998 SW 159TH TERR,MIAMI,FL,33177,Miami-Dade,(786) 348-6566,RICHMOND HOME CARE INC,6,For-Profit
11967220,11343,Assisted Living Facility,RICK & DAUVY ALF  INC,23120 SW 124 AVENUE,CUTLER RIDGE,FL,33170,Miami-Dade,(305) 345-6751,RICK & DAUVY ALF  INC,6,For-Profit
11968044,12243,Assisted Living Facility,RIGHT SPIRIT HOMECARE  INC,3368 MERCHANT TERRACE,DELTONA,FL,32738,Volusia,(386) 532-9534,RIGHT SPIRIT HOME CARE  INC.,6,For-Profit
11968294,12216,Assisted Living Facility,RIGHT TIME RIGHT PLACE LLC,6140 CLEVELAND RD,JACKSONVILLE,FL,32209-1904,Duval,(904) 766-7885,RIGHT TIME  RIGHT PLACE LLC,14,For-Profit
11967168,11177,Assisted Living Facility,RILIZ HOME CORP.,8777 NW 110 STREET,HIALEAH GARDENS,FL,33018,Miami-Dade,(786) 543-0247,RILIZ HOME CORP,6,For-Profit
11969238,13041,Assisted Living Facility,RISING OAKS ASSISTED LIVING,201 NW RANCHERA ST,LIVE OAK,FL,32064,Suwannee,(386) 364-2273,SMITH & SORENSEN  LLC,45,For-Profit
11969635,13421,Assisted Living Facility,RITA DE ACACIAS ALF CORP,5241 LIMA PL,ORLANDO,FL,32807,Orange,(321) 732-3311,RITA DE ACACIAS ALF CORP,6,For-Profit
11966756,10908,Assisted Living Facility,RITA MARIA GROUP HOME  INC.,15348 SW 33 LANE,MIAMI,FL,33185,Miami-Dade,(786) 376-2155,RITA MARIA GROUP HOME INC,6,For-Profit
11968519,12432,Assisted Living Facility,RITA MARIA TWO ALF  INC,16649 SW 44 ST,MIAMI,FL,33185,Miami-Dade,(786) 391-1398,RITA MARIA TWO ALF INC,6,For-Profit
11969598,13389,Assisted Living Facility,RIVERS EDGE ASSISTED LIVING LLC,1315 ROCKLEDGE DR,ROCKLEDGE,FL,32955,Brevard,(407) 272-1321,KEISHA RAINES,6,For-Profit
11968907,12763,Assisted Living Facility,RIVERSIDE COTTAGES @ THE SHORES  LLC,471 SHORES BLVD,SAINT AUGUSTINE,FL,32086,St. Johns,(904) 501-3300,RIVERSIDE COTTAGES @ THE SHORES  LLC,72,For-Profit
11911432,5459,Assisted Living Facility,RIVERSIDE PRESBYTERIAN HOUSE  INC,2020 PARK STREET,JACKSONVILLE,FL,32204,Duval,(904) 388-9376,RIVERSIDE PRESBYTERIAN HOUSE INC,46,Not-For-Profit
11968572,12439,Assisted Living Facility,RIVERTOWN ASSISTED LIVING LLC,16354 SW CHIPOLA RD,BLOUNTSTOWN,FL,32424,Calhoun,(850) 647-1077,RIVERTOWN ASSISTED LIVING  LLC,24,For-Profit
11968643,12565,Assisted Living Facility,RIVERTOWN SENIOR CARE,17112 NW CHARLIE JOHNS ST,BLOUNTSTOWN,FL,32424,Calhoun,(850) 674-1090,RIVERTOWN SENIOR CARE LLC,20,For-Profit
11910124,7358,Assisted Living Facility,RIVERVIEW RETIREMENT CENTER,4470 SOUTH WASHINGTON AVE,TITUSVILLE,FL,32780,Brevard,(321) 383-2125,RBHF  DBA  RIVERVIEW RETIREMENT CENTER,27,For-Profit
11969035,12862,Assisted Living Facility,RIVERVIEW SENIOR RESORT,3490 GRAN AVE,PALM BAY,FL,32905,Brevard,(321) 312-4555,RIVERVIEW ALF OPERATOR  LLC,140,For-Profit
11968640,12506,Assisted Living Facility,RIVERWOOD ALF,7211 RIVERWOOD BLVD,TAMPA,FL,33615-2001,Hillsborough,(813) 407-6888,RIVERWOOD ASSISTED LIVING FACILITY INC,6,For-Profit
11965030,9473,Assisted Living Facility,RIVIERA ASSISTED LIVING RESIDENCES,1825 RIDGEWOOD AVENUE,HOLLY HILL,FL,32117,Volusia,(386) 677-5000,SNH SE HOLLY HILL TENANT  LLC,80,For-Profit
11922362,7975,Assisted Living Facility,ROBERT H JENKINS JR VETERANS DOMICILIARY HOME OF FLORIDA,751 SE SYCAMORE TERRACE,LAKE CITY,FL,32025,Columbia,(386) 758-0600,VETERANS' DOMICILIARY HOME OF FL DEPT. OF VET. AFF,150,Not-For-Profit
11968865,12813,Assisted Living Facility,ROBERTS ADULT CARE HOME,1615 GLENDALE RD,ORLANDO,FL,32808,Orange,(407) 257-0296,ROBERTS ADULTS CARE  LLC.,5,For-Profit
11968652,12534,Assisted Living Facility,ROCIOS HOME FOREVER  INC,11751 SW 172 ST,MIAMI,FL,33177,Miami-Dade,(786) 209-4975,ROCIO'S HOME FOREVER INC,6,For-Profit
11967714,11729,Assisted Living Facility,ROCKWELL SENIORS  INC,22198 ENSENADA WAY,BOCA RATON,FL,33433-4613,Palm Beach,(561) 245-8836,ROCKWELL SENIORS  INC.,6,For-Profit
11967863,11864,Assisted Living Facility,ROCKWELL SENIORS  INC. II,5030 NW 44TH AVENUE,COCONUT CREEK,FL,33073,Broward,(954) 421-9115,ROCKWELL SENIORS  INC.,7,For-Profit
11910121,5227,Assisted Living Facility,ROCKY CREEK VILLAGE,8606 BOULDER COURT,TAMPA,FL,33615,Hillsborough,(813) 884-3388,ROCKY CREEK RETIREMENT PROPERTIES INC,120,For-Profit
11969730,13493,Assisted Living Facility,ROME'S PARADISE ASSISTED LIVING II,564 DELMONICO ST NE,PALM BAY,FL,32907,Brevard,(321) 327-4665,ROMES PARADISE ASSISTED LIVING LLC,6,For-Profit
11969381,13181,Assisted Living Facility,ROME'S PARADISE ASSISTED LIVING LLC,226 ABALONE RD NW,PALM BAY,FL,32907,Brevard,(321) 480-4052,ROMES PARADISE ASSISTED LIVING LLC,6,For-Profit
