Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Region,Public Funding,HCBS Compliant
15963,LINCOLN VILLAGE,1330 W LINCOLN AVE,PORT WASHINGTON,WI,53074,(414) 964-7678,OZAUKEE,KAVALSKY,ELIZABETH,HSL 3 LLC,PINKERTON,MILO,PINKERTON,MILO,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,(952) 351-4542,CERTIFIED,B,30,3600,4800,,19-Jan-16,NORTHEASTERN REGION,X,X
17394,WILLOWBROOK PLACE,205 GREEN BAY ROAD,THIENSVILLE,WI,53092,(262) 245-8045,OZAUKEE,HOMME,MICHAEL,CEDAR DUNES WILLOWBROOK LLC,HOMME,MICHAEL,HOMME,MICHAEL,N98W7225 KINGSTON CT,CEDARBURG,WI,53012,(262) 375-3109,CERTIFIED,B,64,1610,2585,,1-Nov-18,NORTHEASTERN REGION,X,
11507,HOMEPLACE OF DURAND LLC (THE),315 COUNTRY LANE,DURAND,WI,54736-,(715) 672-4813,PEPIN,WITTIG,VICKIE,HOME PLACE OF DURAND LLC (THE),TALLMAN,JILL,HAZUGA,JASON,225 E FOURTH AVE,STANLEY,WI,54736-,(715) 644-2136,CERTIFIED,,14,3250,6271,,8-Jun-06,NORTHWESTERN REGION,,X
12458,WELCOME HOME ASSISTED LIVING INC,1121 INDUSTRIAL ROAD,ELMWOOD,WI,54740-,(715) 639-3400,PIERCE,SCHOEDER,MELISSA,WELCOME HOME ASSISTED LIVING INC,SCHOEDER,MELISSA/DAWN,TIMM,TORI,1121 INDUSTRIAL ROAD,ELMWOOD,WI,54740-,(715) 639-3400,CERTIFIED,B,26,1925,3500,,19-Aug-08,NORTHWESTERN REGION,,X
12053,COMFORTS OF HOME RIVER FALLS RCAC,2348 AURORA CIRCLE,RIVER FALLS,WI,54022-,(715) 426-4924,PIERCE,COLBY,RACHEL,RIVER FALLS RCAC LLC,,,SCHILLINGER,RHONDA,750 MAIN ST  STE 200,MENDOTA HEIGHTS,MN,54022-,(651) 287-0265,CERTIFIED,B,43,3200,5000,,13-Aug-07,NORTHWESTERN REGION,X,X
13449,VALLEY VILLAS ASSISTED LIVING,S820 WESTLAND DR,SPRING VALLEY,WI,54767-,(715) 778-5535,PIERCE,LARSON,KEVIN,VALLEY VILLAS LLC,,,LARSON,KEVIN,S820 WESTLAND DR,SPRING VALLEY,WI,54767-,(715) 778-5535,CERTIFIED,B,20,495,1300,,16-Aug-10,NORTHWESTERN REGION,,X
11001,AMERY ASSTD LIV -RIVER BEND,475 GOLF VIEW LANE,AMERY,WI,54001-,(715) 268-9949,POLK,OLSON,DENISE,AMERY ASSISTED LIVING LLC,,,DUCKLOW,CONNIE,400 DERONDA ST,AMERY,WI,54001-,(715) 268-8171,REGISTERED,B,26,1990,3025,,9-May-05,NORTHWESTERN REGION,,X
12069,LODGE AT WHISPERING PINES (THE),3450 BRIDLEWOOD DR,PLOVER,WI,54467,(715) 342-9100,PORTAGE,TRZEBIATOWSKI,KAREN,CRYSTAL FOUNTAINS ASSISTED LIVING LLC,,,TRZEBIATOWSKI,KAREN,3450 BRIDLEWOOD DR,PLOVER,WI,54467,(715) 342-4445,CERTIFIED,B,68,3450,4900,,28-Apr-08,NORTHEASTERN REGION,X,X
15136,DIMENSIONS LIVING STEVENS POINT,5625 SANDPIPER DR,STEVENS POINT,WI,54481-,(715) 343-7376,PORTAGE,WILLIAMS,JACQUELINE,S-H OPCO OAKRIDGE LLC,LESKOWICZ,JOANNE,BAUM,LEXIE,5625 Sandpiper Drive,Stevens Point,WI,54481,(414) 918-5000,CERTIFIED,,75,2640,5105,,29-Aug-14,NORTHEASTERN REGION,X,X
17958,RIVER VIEW LODGE ASSISTED LIVING,1800B SHERMAN AVE,STEVENS POINT,WI,54481,(715) 345-3500,PORTAGE,THOMAS,LINDA,NSH STEVENS POINT RIVER VIEW LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640 N VEL R PHILLIPS AVE STE 200,MILWAUKEE,WI,53203,(414) 962-5250,CERTIFIED,B,51,3030,4740,,1-Dec-19,NORTHEASTERN REGION,,X
15633,WILLOW BROOKE POINT SENIOR LIVING RCAC,1801 LILAC LN,STEVENS POINT,WI,54481,(715) 343-9530,PORTAGE,SPURGEON,KIMBERLEY,STEVENS POINT SENIOR LIVING INC,GURRIERI,JOHN,JOHNSON,LEE,1675 E RIVERSIDE DR STE 150,EAGLE,ID,83616,(715) 343-9530,CERTIFIED,B,36,2294,3450,,1-Aug-15,NORTHEASTERN REGION,X,X
12360,ASPIRUS DUROY TERRACE,585 PETERSON DRIVE,PHILLIPS,WI,54555-,(715) 339-3113,PRICE,HEIKKINEN,JESSICA,ASPIRUS EXTENDED SERVICES INC,,,HEIKKINEN,JESSICA,595 PETERSON DRIVE,PHILLIPS,WI,54555-,(715) 847-2116,CERTIFIED,B,20,1630,2472,,1-Apr-08,NORTHWESTERN REGION,X,X
16959,PARKVIEW GARDENS I ASSISTED LIVING,5321 DOUGLAS AVE,CALEDONIA,WI,53402,(262) 898-4000,RACINE,LANGE,ANDY,KORU HEALTH LLC,LANGE,ANDY,LANGE,ANDY,5321 DOUGLAS AVE,RACINE,WI,53402,(414) 507-6928,CERTIFIED,B,47,665,3900,,1-Dec-17,SOUTHEASTERN REGION,,
16970,PARKVIEW GARDENS III,5321 DOUGLAS AVE,CALEDONIA,WI,53402,(262) 898-4000,RACINE,LANGE,ANDY,KORU HEALTH LLC,LANGE,ANDY,LANGE,ANDY,5321 DOUGLAS AVE,RACINE,WI,53402,(414) 507-6928,CERTIFIED,,48,1100,2500,,28-Feb-18,SOUTHEASTERN REGION,X,
15195,PRIMROSE OF MT PLEASANT,1775 N NEWMAN ROAD,MT PLEASANT,WI,53406,(262) 886-3333,RACINE,MINORIK,TRACIE,RACINE RETIREMENT LLC,MCNEARY,MARK,MCNEARY,MARK,"815 N 2ND STREET, PO BOX 1359",ABERDEEN,SD,53406-1359,(605) 226-3300,REGISTERED,B,76,548,3795,,5-Feb-15,SOUTHEASTERN REGION,,
16018,ELIZABETH GARDENS,5111 WRIGHT AVE,RACINE,WI,53406,(262) 638-2600,RACINE,COURY,RICHARD,"ERAC, LLC",COURY,RICHARD,COURY,RICHARD,6340 N GREEN BAY AVE,GLENDALE,WI,53209,(262) 638-2600,CERTIFIED,B,30,2550,4600,,27-Apr-16,SOUTHEASTERN REGION,X,
11173,HOME HARBOR,1600 OHIO ST,RACINE,WI,53405-,(262) 619-0000,RACINE,GITZ,SUZANNE,HOME HARBOR OF RACINE LLC,KADLEC,KEVIN,GITZ,SUZANNE,PO BOX 703,PLATTEVILLE,WI,53818,(262) 619-0000,CERTIFIED,,110,373,3400,,1-Jun-06,SOUTHEASTERN REGION,X,X
17709,PILLARS AT CRYSTAL BAY (THE),3950 N MAIN ST,RACINE,WI,53402,(262) 639-1100,RACINE,HAGEN,JAMIE,PLATINUM COMMUNITIES RACINE LLC,TERESINSKI,JOHN,TERESINSKI,JOHN,2448 S 102ND ST STE 305,WEST ALLIS,WI,53227,(414) 940-6608,CERTIFIED,B,40,4700,6000,,7-Aug-19,SOUTHEASTERN REGION,X,X
18044,PLEASANT POINT SENIOR LIVING,8500 CORPORATE DRIVE,RACINE,WI,53406,(262) 833-0810,RACINE,Stemm,Michael,RACINE SENIOR LIVING INC,JOHNSON,LEE,MUNOZ,SONIA,8600 CORPORATE DRIVE,RACINE,WI,53406,(208) 401-1369,CERTIFIED,B,38,4200,4200,,1-May-20,SOUTHEASTERN REGION,,X
17237,KILLARNEY KOURT,8800 SHANNON LN,STURTEVANT,WI,53177,(262) 321-0802,RACINE,Howell,Katherine,CHIARA COMMUNITIES INC,CHOBAN,GLENWOOD,CHOBAN,GLEN,20875 CROSSROADS CIR STE 400,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,,55,433,1210,,1-Nov-18,SOUTHEASTERN REGION,X,
12091,WATERFORD SENIOR LIVING,301 S SIXTH ST,WATERFORD,WI,53185-,(262) 534-4800,RACINE,CLAYBORN,TABBATHA,WATERFORD SENIOR LIVING LLC,SHADEL,SCOTT F,SHADEL,SCOTT F,2916 N HAL RD,WHITEWATER,WI,53190,(608) 751-1342,CERTIFIED,B,54,3950,5700,,10-Oct-07,SOUTHEASTERN REGION,,X
13386,OUR HOUSE RICHLAND CENTER RCAC,250 N ORANGE ST,RICHLAND CENTER,WI,53581-,(608) 647-4500,RICHLAND,MILLER,TINA,KSMS OUR HOUSE LLC,KINGEN,DAVID,NARDIN,LORI,4350 156th ST,CHIPPEWA FALLS,WI,53581-,(317) 280-8455,CERTIFIED,B,20,3100,3650,,30-Sep-10,SOUTHERN REGION,X,X
10284,SCHMITT WOODLAND HILLS APARTMENT COMPLEX,1400 WEST SEMINARY STREET,RICHLAND CENTER,WI,53581-,(608) 647-8931,RICHLAND,CARLEY,JACKIE,SCHMITT WOODLAND HILLS INC,,,CARLEY,JACKIE,1400 WEST SEMINARY STREET,RICHLAND CENTER,WI,53581-,(608) 647-8931,REGISTERED,,38,704,1670,,1-Feb-98,SOUTHERN REGION,,
16888,BELOIT SENIOR LIVING,2250 W HART RD,BELOIT,WI,53511,(608) 312-2370,ROCK,Parker,Amber,BELOIT SENIOR LIVING LLC,SHADEL,SCOTT,SHADEL,SCOTT,2916 N HALL RD,WHITEWATER,WI,53190,(608) 751-1342,CERTIFIED,B,42,4300,6700,,10-Nov-17,SOUTHERN REGION,,
10295,RIVERSIDE TERRACE,3055 S RIVERSIDE DRIVE,BELOIT,WI,53511-,(608) 365-7222,ROCK,WEBERG,NATASHA,BELOIT MEMORIAL HOSPITAL,MCKEVETT,TIM,WEBERG,NATASHA,3055 RIVERSIDE DRIVE,BELOIT,WI,53511-,(608) 364-5011,REGISTERED,,45,1610,3411,,1-Jun-01,SOUTHERN REGION,,
18181,WILLOWICK SENIOR LIVING BELOIT,3024 SOUTH BARTELLS DRIVE,BELOIT,WI,53511,(608) 774-2104,ROCK,Olayemi,Deanna,WILLOWICK ASSISTED LIVING BELOIT III LLC,SCHLOSSER,LORI,HOWARD,JEFFRY,3275 Lamplighter Trail,Beloit,WI,53511,(608) 774-2104,CERTIFIED,B,12,3000,4900,,2-Sep-20,SOUTHERN REGION,,X
13881,SWIFTHAVEN COMMUNITY,124 HENRY ST,EDGERTON,WI,53534-,(608) 884-2828,ROCK,STILEN,JENNIFER,ESH ENTERPRISES LLC,SIMONSON,ROBERT,SIMONSON,ROBERT,2850 MONARCH COURT,ALTOONA,WI,54720,(715) 598-7040,CERTIFIED,,30,2500,3100,,1-Oct-11,SOUTHERN REGION,X,X
17660,HEIGHTS OF EVANSVILLE,201 N 4TH ST,EVANSVILLE,WI,53536,(608) 882-9995,ROCK,Bultler,Matthew,EVANSVILLE MANOR NURSING AND REHAB LLC,STESEL,MAXIM,Dalziel,Erica,470 GARFIELD AVE,EVANSVILLE,WI,53536,(773) 377-8652,CERTIFIED,B,25,3400,4200,,12-Jul-19,SOUTHERN REGION,,X
10246,KELLY HOUSE ASSISTED LIVING APARTMENTS,121 SOUTH FIFTH ST,EVANSVILLE,WI,53536,(608) 882-4191,ROCK,SHELTON,EMILY,SAEE Inc.,SKINNER,DIANE,SHELTON,EMILY,121 SOUTH FIFTH ST,EVANSVILLE,WI,53536,(608) 882-4191,CERTIFIED,B,9,2660,3800,,1-Jul-97,SOUTHERN REGION,X,X
10302,CEDAR CREST WATERFORD PLACE APARTMENTS,1700 SOUTH RIVER RD,JANESVILLE,WI,53546-,(608) 756-0344,ROCK,TANCK,DAVID,CEDAR CREST INC,Tanck,David,TANCK,DAVID,1702 SOUTH RIVER RD,JANESVILLE,WI,53546-,(608) 373-6301,REGISTERED,,107,465,1195,,1-Jul-02,SOUTHERN REGION,,
14099,HUNTINGTON (THE),3801 N WRIGHT RD,JANESVILLE,WI,53546-,(608) 868-5035,ROCK,Johnson,Robyn,FVE MW LLC,,,JOHNSON,ROBYN,3801 N WRIGHT RD,JANESVILLE,WI,53546-,(608) 868-5035,REGISTERED,B,48,3190,4151,,13-Apr-12,SOUTHERN REGION,,X
17018,OAK PARK PLACE OF JANESVILLE RCAC,700 MYRTLE WAY,JANESVILLE,WI,53545,(608) 530-5700,ROCK,SEKALIAS,WILLIAM,OAK PARK PLACE OF JANESVILLE LLC,FRANK,SCOTT,Frank,Scott,719 JUPITER DRIVE,MADISON,WI,53718,(608) 663-8600,CERTIFIED,B,21,2369,3090,,15-Jun-18,SOUTHERN REGION,,
16711,WILLOWICK,2860 LIBERTY LANE,JANESVILLE,WI,53545,(608) 305-4040,ROCK,Schlosser,Lori,WILLOWICK ASSISTED LIVING JANESVILLE LLC,SCHLOSSER,LORI,PULKOWSKI,FRIEDA,3275 Lamplighter Trail,Beloit,WI,53511,(608) 774-8662,CERTIFIED,B,32,768,1276,,31-Aug-17,SOUTHERN REGION,,X
13981,MILTON SENIOR LIVING LLC,600 W SUNSET DR,MILTON,WI,53563-,(608) 868-3000,ROCK,DAVILA,JACQUELINE,MILTON SENIOR LIVING LLC,SHADEL,SCOTT,SHADEL,SCOTT,2916 N HALL RD,WHITEWATER,WI,53563-,(608) 868-3000,CERTIFIED,B,53,3875,5750,,1-Feb-12,SOUTHERN REGION,X,X
14245,LEGACY SENIOR LIVING CENTER INC,1001 E 11TH STREET N,LADYSMITH,WI,54848-,(715) 532-5546,RUSK,SWEENEY,TONYA,LEGACY SENIOR LIVING CENTER INC,KELLEY,MICHAEL,SWEENEY,TONYA,1001 E 11TH ST N,LADYSMITH,WI,54848-,(715) 532-5546,CERTIFIED,B,20,4219,5694,,1-Jul-12,NORTHWESTERN REGION,,
13806,GREENBRIAR APARTMENTS LLC,1350 JEFFERSON ST,BARABOO,WI,53913-,(608) 356-9213,SAUK,Kutz,Holly,GREENBRIAR APARTMENTS LLC,PARKER,MARGERY,PARKER,MARGERY,1942 W 1st st,San Pedro,CA,90732,(818) 748-6269,CERTIFIED,B,32,600,1090,,1-Sep-11,SOUTHERN REGION,,X
12768,OAK PARK PLACE THE GROVE,800 WALDO ST,BARABOO,WI,53913-,(608) 355-4111,SAUK,Snell,Brittany,OAK PARK PLACE OF BARABOO LLC,FRANK,SCOTT,Frank,Scott,719 JUPITER DR,MADISON,WI,53913-,(608) 355-4111,CERTIFIED,B,65,4505,5731,,7-Apr-09,SOUTHERN REGION,X,X
11110,RIDGEVIEW PLACE,2350 NORTH DEWEY AVE,REEDSBURG,WI,53959-,(608) 524-6577,SAUK,SHEAR,RYAN,REEDSBURG AREA SENIOR CENTER INC,VAN MEETEREN,ROBERT,Frank,Heather,2350 N DEWEY AVE,REEDSBURG,WI,53959-,(608) 524-6487,REGISTERED,B,24,2900,3200,,1-Aug-05,SOUTHERN REGION,,
10279,MAPLEWOOD VILLAGE,1425 HEMLOCK STREET,SAUK CITY,WI,53583-,(608) 643-8494,SAUK,FISCUS,PAUL,MAPLEWOOD OF SAUK PRAIRIE INC,,,FISCUS,PAUL,1425 HEMLOCK STREET,SAUK CITY,WI,53583,(608) 643-3383,CERTIFIED,,24,3565,3765,,1-Jun-99,SOUTHERN REGION,X,X
10288,GREENWAY TERRACE,547 EAST MCKINLEY STREET,SPRING GREEN,WI,53588-,(608) 588-2586,SAUK,SCOLES,MARK,RIVER VALLEY NH INC,,,SCOLES,MARK,547 E MCKINLEY ST BOX 759,SPRING GREEN,WI,53588-,(608) 588-2586,REGISTERED,,24,2100,2750,,1-Nov-99,SOUTHERN REGION,,
13559,WATERS EDGE,11040 N STATE RD,HAYWARD,WI,54843-,(715) 934-4308,SAWYER,O'BEL,KERRI,MEDICAL SERVICES INC,,,O'BEL,KERRI,11040 N STATE RD,HAYWARD,WI,54843-,(715) 934-4321,REGISTERED,B,40,2870,3370,,1-Nov-10,NORTHWESTERN REGION,,
12844,COTTAGES ON GOLDEN POND THE,103 MADISON WAY,SHAWANO,WI,54166,(866) 447-3838,SHAWANO,PETERSON,CARA,THE COTTAGES INVESTMENT GROUP LLC,,,PETERSON,CARA,747 E Highland Drive,Oconto Falls,WI,54154,(715) 526-5166,CERTIFIED,,33,2995,4690,,4-Jun-09,NORTHEASTERN REGION,X,X
12455,CEDAR BAY AT ELKHART LAKE,101 CEDAR LN,ELKHART LAKE,WI,53020-,(920) 876-4050,SHEBOYGAN,MEYER,AMY,BENEVOLENT CORPORATION-CEDAR COMMUNITY,,,MEYER,AMY,101 CEDAR LN,ELKHART LAKE,WI,53020-,(262) 306-2100,CERTIFIED,B,27,3800,4540,,16-Sep-08,NORTHEASTERN REGION,X,X
17956,SOUTHERN HORIZON ASSISTED LIVING,930 E CLIFFORD ST,PLYMOUTH,WI,53073,(920) 893-4777,SHEBOYGAN,VANG,WUA,NSH PLYMOUTH SOUTHERN LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640N VEL R PHILLIPS AVE STE200,MILWAUKEE,WI,53217,(414) 962-5250,CERTIFIED,B,32,1690,5540,,1-Dec-19,NORTHEASTERN REGION,,X
14667,TERRACE PLACE,1231 EISNER AVE,SHEBOYGAN,WI,53083-,(920) 457-6399,SHEBOYGAN,SPINELLI,JENNI,TERRACE AID OPCO LLC,,,POC/LEGAL DEPT,ATTN:,330 N WABASH STE 3700,CHICAGO,IL,53083-,(415) 706-9715,REGISTERED,B,122,10712,12889,,11-Jul-13,NORTHEASTERN REGION,,
14970,PRAIRIE CROSSING - A PINE HAVEN COMMUNITY,1280 PINE HAVEN LN,SHEBOYGAN FALLS,WI,53085-,(920) 550-5602,SHEBOYGAN,KAYMEN,STANLEY,PINE HAVEN CHRISTIAN HOME INC,,,REINHOLZ,TAMMY,531 GIDDINGS AVE,SHEBOYGAN FALLS,WI,53085-,(920) 467-2401,CERTIFIED,B,40,3320,4840,,4-Mar-14,NORTHEASTERN REGION,X,X
10248,BIRCHWOOD APARTMENTS,1600 BIRCHWOOD DRIVE,BALDWIN,WI,54002-,(715) 684-3231,ST CROIX,LAFAVOR,EILEEN,BALDWIN CARE CENTER IN,JAMES,MIRANDA,NEIDERMYER,JENELL,1600 BIRCHWOOD DRIVE,BALDWIN,WI,54002-,(715) 684-3231,CERTIFIED,,23,1170,2900,,1-Sep-98,NORTHWESTERN REGION,X,X
12494,HAVENWOOD LLC,614 E OAK ST,GLENWOOD CITY,WI,54013-,(715) 265-4140,ST CROIX,GOODMAN,SHERRY,HAVENWOOD LLC,,,GOODMAN,SHERRY,612 E OAK ST,GLENWOOD CITY,WI,54013-,(715) 265-4140,CERTIFIED,B,16,520,1150,,16-Sep-08,NORTHWESTERN REGION,,X
16879,HERITAGE COURT,425 DAVIS ST,HAMMOND,WI,54015,(715) 796-2218,ST CROIX,HOEHN,JEFFREY,NSH HERITAGE LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640 N VEL R PHILLIPS AVE STE 200,MILWAUKEE,WI,53203,(414) 962-5250,REGISTERED,B,12,1425,1425,,1-Oct-17,NORTHWESTERN REGION,,
14783,RED CEDAR CANYON ASSISTED LIVING LLC,3001 HANLEY ROAD,HUDSON,WI,54016-,(715) 381-7333,ST CROIX,AMMONS,NED,RED CEDAR CANYON ASSISTED LIVING LLC,,,AMMONS,NED,3001 HANLEY ROAD,HUDSON,WI,54016-,(715) 381-7333,CERTIFIED,B,53,5315,6610,,1-Apr-14,NORTHWESTERN REGION,,X
12819,WINTERGREEN,1312 WISCONSIN STREET,HUDSON,WI,54016-,(715) 386-5088,ST CROIX,ORMAN,JENNIE,CHRISTIAN COMMUNITY HOME OF HUDSON INC,GOODIER,DAN,ORMAN,JENNIE,1320 WISCONSIN STREET,HUDSON,WI,54016-,(715) 386-9303,CERTIFIED,B,40,1300,2890,,1-Jul-09,NORTHWESTERN REGION,,
10249,DEERFIELD (THE) RCAC,1127 WEST EIGHTH STREET,NEW RICHMOND,WI,54017-,(715) 243-3900,ST CROIX,ANDERSON,JENNIFER,PHM/NEW RICHMOND SENIOR HOUSING,ANDERSON,JENNIFER,ANDERSON,JENNIFER,1127 WEST EIGHTH STREET,NEW RICHMOND,WI,54017,(651) 631-6000,CERTIFIED,,17,2600,3610,,1-Sep-99,NORTHWESTERN REGION,X,X
13394,DEERFIELD TERRACE (THE),1127 W 8TH ST,NEW RICHMOND,WI,54017-,(715) 243-3903,ST CROIX,ANDERSON,JENNIFER,PHM NEW RICHMOND SENIOR HOUSING,ANDERSON,JENNIFER,ANDERSON,JENNIFER,1127 W 8TH ST,NEW RICHMOND,WI,54017-,(651) 631-6000,CERTIFIED,,12,1305,1810,,16-Aug-10,NORTHWESTERN REGION,,
13453,WELLHAVEN SENIOR APARTMENTS LLC,119 UNION ST,RIVER FALLS,WI,54022-,(715) 426-4646,ST CROIX,OLSON,TIFFANY,LUTHERAN HOME ASSOCIATION (THE),,,SCHULTZ,BETH ANN,119 UNION ST,RIVER FALLS,WI,54022-,(952) 873-6000,CERTIFIED,B,60,3658,4828,,1-Jan-11,NORTHWESTERN REGION,X,X
12432,PARK PLACE APARTMENTS,210 LOCKWOOD ST,WOODVILLE,WI,54028-,(715) 698-2451,ST CROIX,WALTHALL,MELISSA,PARK VIEW HOME INC,,,WALTHALL,MELISSA,P O BOX 265,WOODVILLE,WI,54028-,(715) 698-2451,REGISTERED,F,18,975,1150,,13-Jun-08,NORTHWESTERN REGION,,
12429,PARK PLACE APARTMENTS NORTH,220 LOCKWOOD ST,WOODVILLE,WI,54028-,(715) 698-2451,ST CROIX,WALTHALL,MELISSA,PARK VIEW HOME INC,,,WALTHALL,MELISSA,P O BOX 265,WOODVILLE,WI,54028-,(715) 698-2451,CERTIFIED,B,9,1175,1543,,4-Aug-08,NORTHWESTERN REGION,,X
10385,COUNTRY GARDENS,635 CEDAR STREET,MEDFORD,WI,54451-,(715) 748-8855,TAYLOR,DYRE,SAMANTHA,MEMORIAL HEALTH CENTER INC,,,DYRE,SAMANTHA,635 CEDAR STREET,MEDFORD,WI,54451-,(715) 748-8100,REGISTERED,,28,2000,2800,,1-Jun-00,NORTHWESTERN REGION,,
12483,CLOVER WAY RCAC,36125 E END RD,INDEPENDENCE,WI,54747-,(715) 538-4518,TREMPEALEAU,RIETMANN,SHELLY,TREMPEALEAU COUNTY HEALTH CARE CENTER,,,RIETMANN,SHELLY,18425 DODGE STREET,WHITEHALL,WI,54773,(715) 538-4312,CERTIFIED,,7,5200,6900,,1-Feb-09,NORTHWESTERN REGION,X,X
16457,DOVE HEALTHCARE OSSEO ASSISTED LIVING,51017 RIDGE VIEW RD,OSSEO,WI,54758,(715) 597-2493,TREMPEALEAU,MILES,BRYCE,HALCYON SENIOR SERVICES OF OSSEO LLC,MILES,BRYCE,MILES,BRYCE,51017 RIDGE VIEW RD,OSSEO,WI,54758,(715) 597-2493,CERTIFIED,B,40,373,1000,,1-Dec-16,NORTHWESTERN REGION,,
10272,COUNTRY RIDGE,13197 CHURCH STREET,PIGEON FALLS,WI,54760-,(715) 983-2293,TREMPEALEAU,THESING,ROSEMARIE,TREMPEALEAU COUNTY HEALTH CARE CENTER,,,THESING,ROSEMARIE,13197 CHURCH STREET BOX 310,PIGEON FALLS,WI,54760-,(715) 538-4312,CERTIFIED,,8,475,525,,3-Jan-02,NORTHWESTERN REGION,X,
10273,SUNRISE MANOR,36024 PARK STREET,WHITEHALL,WI,54773-,(715) 538-4361,TREMPEALEAU,OLSON,JONI,TRI-COUNTY MEMORIAL HOSPITAL INC,,,OLSON,JONI,18601 LINCOLN STREET BOX 65,WHITEHALL,WI,54773-,(715) 538-4361,CERTIFIED,B,13,654,1086,,1-Nov-02,NORTHWESTERN REGION,X,X
17047,MILESTONE SENIOR LIVING HILLSBORO,504 SALSBERY CIRCLE,HILLSBORO,WI,54634,(608) 489-3930,VERNON,PHILLIPS,BRIDGET,ABILIT HOLDINGS HILLSBORO LLC,RUSSELL,KEVIN,SCHACHT,KAREN,328 NATURE PLACE,JOHNSON CREEK,WI,53038,(585) 500-6793,CERTIFIED,B,24,3800,4300,,18-May-18,NORTHWESTERN REGION,,
10263,PLEASANT VALLEY SENIORS,W466 CTY RD K,STODDARD,WI,54658-,(608) 787-6384,VERNON,OSTHOFF,TENNILLE,PLEASANT VALLEY SENIORS LLC,BISSIN,PAUL,OSTHOFF,TENNILLE,W466 CTY RD K,STODDARD,WI,54658-,(714) 842-3185,CERTIFIED,,13,1750,2650,,10-Apr-01,NORTHWESTERN REGION,X,X
10251,MAPLEWOOD TERRACE,620 GARFIELD STREET,VIROQUA,WI,54665-,(608) 637-6344,VERNON,STOUT TEWALT,DEBRA,BETHEL HOME & SERVICES INC,STOUT TEWALT,DEBRA,STOUT TEWALT,DEBRA,614 SOUTH ROCK AVENUE,VIROQUA,WI,54665-,(608) 637-2171,CERTIFIED,B,52,2447,3164,,1-Oct-99,NORTHWESTERN REGION,X,X
17052,MILESTONE SENIOR LIVING RAILROAD,2332 RAILROAD ST HWY 45N,EAGLE RIVER,WI,54521,(715) 479-8018,VILAS,MONTEZON,BETH ANN,ABILIT HOLDINGS EAGLE RIVER LLC,RUSSELL,KEVIN,LEMKE,AMY,208 35TH ST DR SE  STE 500,CEDAR RAPIDS,IA,54521-1361,(585) 500-6793,CERTIFIED,B,16,3900,4450,,18-May-18,NORTHWESTERN REGION,,
16374,LAKE SHORE CEDAR LODGE,12440 WARPATH LN,MINOCQUA,WI,54548,(715) 356-2911,VILAS,FISHLEIGH,HEATHER,LAKE SHORE ASSISTED LIVING LLC,KELM,DALE,FISHLEIGH,HEATHER,12440 WARPATH LN,MINOCQUA,WI,54548,(715) 331-9148,CERTIFIED,B,21,2500,4500,,6-Jan-17,NORTHWESTERN REGION,X,
10357,RIDGESTONE COURT RCAC LLC,1025 S SECOND ST,DELAVAN,WI,53115-,(262) 728-2960,WALWORTH,KIESEL,CHRISTINA,RIDGESTONE COURT RCAC LLC,,,KIESEL,CHRISTINA,1025 S SECOND ST,DELAVAN,WI,53115-,(262) 728-2960,CERTIFIED,,37,4100,4800,,11-Jul-03,SOUTHERN REGION,X,X
11318,BROLEN PARK,2191 CHURCH ST,EAST TROY,WI,53120-,(262) 642-9955,WALWORTH,READ,MARY,MI VIDA BONITA LLC,,,READ,MARY,2191 CHURCH ST,EAST TROY,WI,53120-,(262) 375-9929,CERTIFIED,B,20,2950,3150,,27-Jul-06,SOUTHERN REGION,,X
11665,RIDGESTONE TERRACE LLC,291 W EVERGREEN PKWY,ELKHORN,WI,53121-,(262) 743-2960,WALWORTH,KIESEL,CHRISTINA,RIDGESTONE TERRACE LLC,BOLTZ,DONALD J,KIESEL,CHRISTINA,291 W EVERGREEN PKWY,ELKHORN,WI,53121-,(262) 728-2960,CERTIFIED,,41,3950,4600,,1-Jun-07,SOUTHERN REGION,X,X
10290,ARBOR VILLAGE OF GENEVA CROSSING,201 TOWNLINE RD,LAKE GENEVA,WI,53147-,(262) 248-4558,WALWORTH,Kerwin,Andrew,LAKE GENEVA ASSISTED LIVING OPERATING CO LLC,,,KERWIN,ANDY,201 TOWNLINE ROAD,LAKE GENEVA,WI,53147-,(262) 248-4558,CERTIFIED,B,36,4500,6000,,1-Jul-03,SOUTHERN REGION,,X
13414,GOLDEN YEARS RETIREMENT VILLAGE,270 RIDGE RD,WALWORTH,WI,53184-,(262) 275-6103,WALWORTH,SCHNAKE,TIM,GOLDEN YEARS NURSING HOME INC,Stankevits,Jon,Stankevitz,Jon,270 RIDGE RD,WALWORTH,WI,53184-,(262) 275-6103,REGISTERED,B,60,760,2142,,18-Oct-10,SOUTHERN REGION,,
