Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal
15454,PAISERS OAKHAVEN S&C LLC BLDG I,132 OAK CT,SHAWANO,WI,54166,(715) 526-3324,SHAWANO,PAISERS OAKHAVEN S&C LLC,CLASS CNA (NONAMBULATORY)
15453,PAISERS OAKHAVEN S&C LLC BLDG II,142 OAK CT,SHAWANO,WI,54166,(715) 526-3324,SHAWANO,PAISERS OAKHAVEN S&C LLC,CLASS CNA (NONAMBULATORY)
17080,SHAWANO PLACE,1088 ENGLE DR,SHAWANO,WI,54166,,SHAWANO,SHAWANO SENIOR LIVING,CLASS CNA (NONAMBULATORY)
410107,HOMME RESIDENTIAL WITTENBERG,604 SOUTH WEBB STREET,WITTENBERG,WI,54499-,(715) 253-2125,SHAWANO,HOMME HOME FOR THE AGING INC,CLASS CNA (NONAMBULATORY)
12460,CEDAR GROVE GARDENS I,606 VAN ALTENA AVE,CEDAR GROVE,WI,53013-,(920) 668-6400,SHEBOYGAN,SANDVIEW LLC,CLASS CNA (NONAMBULATORY)
12461,CEDAR GROVE GARDENS II,626 VAN ALTENA AVE,CEDAR GROVE,WI,53013-,(920) 668-8600,SHEBOYGAN,SANDVIEW LLC,CLASS CNA (NONAMBULATORY)
14219,BANCROFT HAUS OF HARVEST HOME SR LIVING SERV,2005 APPLETREE RD,HOWARDS GROVE,WI,53083-,(920) 550-3018,SHEBOYGAN,HARVEST HOME SENIOR LIVING SERVICES INC,CLASS CNA (NONAMBULATORY)
14220,BRAEBURN HAUS OF HARVEST HOME SR LIVING SERVIC,2003 APPLETREE RD,HOWARDS GROVE,WI,53083-,(920) 550-3020,SHEBOYGAN,HARVEST HOME SENIOR LIVING SERVICES INC,CLASS CNA (NONAMBULATORY)
16494,CAMEO HOUSE OF HARVEST HOME SENIOR LVG SERVICES,2002 APPLETREE RD,HOWARDS GROVE,WI,53083,(920) 550-3035,SHEBOYGAN,HARVEST HOME SENIOR LIVING SERVICES INC,CLASS CNA (NONAMBULATORY)
16493,CORTLAND HOUSE OF HARVEST HOME SENIOR LVG SERVICES,2004 APPLETREE RD,HOWARDS GROVE,WI,53083,(920) 550-3039,SHEBOYGAN,HARVEST HOME SENIOR LIVING SERVICES INC,CLASS CNA (NONAMBULATORY)
17246,BEECHWOOD REST HOME,N1495 W HWY A,KEWASKUM,WI,53040,(262) 808-3550,SHEBOYGAN,GENUINE HEARTS LLC,CLASS CNA (NONAMBULATORY)
13004,PINE HAVEN CHRISTIAN COMMUNITIES - OOSTBURG,701 PINE DR,OOSTBURG,WI,53070-,(920) 564-6800,SHEBOYGAN,PINE HAVEN CHRISTIAN HOME INC,CLASS CNA (NONAMBULATORY)
9719,KINDREDHEARTS PLYMOUTH,112 S RIVER BLVD,PLYMOUTH,WI,53073-,(920) 893-8334,SHEBOYGAN,PARTNERS IN COMMUNITY ELDERCARE LLC,CLASS CNA (NONAMBULATORY)
17490,SONGBIRD POND ASSISTED LIVING,1900 ARBOR VIEW DR,PLYMOUTH,WI,53073,(920) 400-1375,SHEBOYGAN,CAVCO-PLYMOUTH LLC,CLASS CNA (NONAMBULATORY)
15201,WATERFORD AT PLYMOUTH I (THE),2581 VALLEY RD,PLYMOUTH,WI,53073,(920) 893-2754,SHEBOYGAN,CSL PLYMOUTH LLC,CLASS CNA (NONAMBULATORY)
15202,WATERFORD AT PLYMOUTH II (THE),2653 VALLEY RD,PLYMOUTH,WI,53073,(920) 893-2754,SHEBOYGAN,CSL PLYMOUTH LLC,CLASS CNA (NONAMBULATORY)
15204,WATERFORD AT PLYMOUTH III (THE),2586 VALLEY RD,PLYMOUTH,WI,53073,(920) 892-8324,SHEBOYGAN,CSL PLYMOUTH LLC,CLASS CNA (NONAMBULATORY)
16833,GABLES ON THE POND LLC I,305 S SPRING STREET,RANDOM LAKE,WI,53075,(920) 994-8304,SHEBOYGAN,GABLES ON THE POND LLC,CLASS CNA (NONAMBULATORY)
16834,GABLES ON THE POND LLC II,305A S SPRING STREET,RANDOM LAKE,WI,53075,(920) 994-8304,SHEBOYGAN,GABLES ON THE POND LLC,CLASS CNA (NONAMBULATORY)
17723,ABODE (THE),1117 CLARA AVE,SHEBOYGAN,WI,53081,(920) 458-5205,SHEBOYGAN,SHEBOYGAN COUNTY HALFWAY HOUSE,CLASS AA (AMBULATORY)
13433,AZURA MEMORY CARE OF SHEBOYGAN 19,2629 INDIANA AVE,SHEBOYGAN,WI,53081-,(920) 452-7171,SHEBOYGAN,AZURA SHEBOYGAN LLC,CLASS CNA (NONAMBULATORY)
13434,AZURA MEMORY CARE SHEBOYGAN 2,2611 INDIANA AVE,SHEBOYGAN,WI,53081-,(920) 452-7171,SHEBOYGAN,AZURA SHEBOYGAN 2 LLC,CLASS CNA (NONAMBULATORY)
17804,CALM HARBOR SHEBOYGAN,1202 N 31ST ST,SHEBOYGAN,WI,53081,(920) 458-6188,SHEBOYGAN,ELEVATE INC,CLASS AA (AMBULATORY)
18352,COUNTRY SIDE MANOR EAST,4221 KADLEC DRIVE,SHEBOYGAN,WI,53083,(920) 452-2229,SHEBOYGAN,ENCORE WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
18351,COUNTRY SIDE MANOR WEST,4228 KADLEC DRIVE,SHEBOYGAN,WI,53083,(920) 452-2229,SHEBOYGAN,ENCORE WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
13780,GOLDEN HARBOR LLC,505 S WATER ST,SHEBOYGAN,WI,53081,(920) 451-6923,SHEBOYGAN,GOLDEN HARBOR LLC,CLASS CNA (NONAMBULATORY)
9736,HIL KAUFMANN HOME,2307 N 30TH ST,SHEBOYGAN,WI,53083-,(920) 457-6053,SHEBOYGAN,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY)
10603,HIL NEW HORIZONS,1411 N 26TH ST,SHEBOYGAN,WI,53081-,(920) 459-9554,SHEBOYGAN,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY)
9737,HIL PRAIRIE VIEW,4545 PRAIRIE VIEW RD,SHEBOYGAN,WI,53081-,(920) 457-5154,SHEBOYGAN,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CS (SEMIAMBULATORY)
410480,SHEBOYGAN CO HALFWAY HOUSE,503 ONTARIO AVE,SHEBOYGAN,WI,53081,(920) 458-5205,SHEBOYGAN,SHEBOYGAN COUNTY HALFWAY HOUSE INC,CLASS AA (AMBULATORY)
15786,SHEBOYGAN SENIOR COMMUNITY INC,3505 CTY RD Y,SHEBOYGAN,WI,53083,(920) 458-2137,SHEBOYGAN,SHEBOYGAN SENIOR COMMUNITY INC,CLASS CNA (NONAMBULATORY)
15629,SHORES OF SHEBOYGAN ASSISTED LIVING I,3315 SUPERIOR AVE,SHEBOYGAN,WI,53081,(920) 457-4000,SHEBOYGAN,SHEBOYGAN SENIOR LIVING INC,CLASS CNA (NONAMBULATORY)
15627,SHORES OF SHEBOYGAN ASSISTED LIVING II THE,3319 SUPERIOR AVE,SHEBOYGAN,WI,53081,(920) 457-4036,SHEBOYGAN,SHEBOYGAN SENIOR LIVING INC,CLASS CNA (NONAMBULATORY)
18167,VISTA CARE HELLER AVENUE,1528 NORTH 17TH STREET,SHEBOYGAN,WI,53081,(920) 395-4403,SHEBOYGAN,VISTA CARE WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
18329,VISTA CARE MEHRTENS AVENUE,1522 N 17TH STREET,SHEBOYGAN,WI,53081,(920) 395-4404,SHEBOYGAN,VISTA CARE WISCONSIN INC,CLASS CNA (NONAMBULATORY)
9340,VISTA CARE NORTH 33RD PLACE,1536 N 33RD PLACE,SHEBOYGAN,WI,53081,(920) 694-1132,SHEBOYGAN,VISTA CARE WISCONSIN INC,CLASS CNA (NONAMBULATORY)
15582,HAVEN DRIVE ASSISTED LIVING,220 HAVEN DR,SHEBOYGAN FALLS,WI,53085,(920) 467-2401,SHEBOYGAN,PINE HAVEN CHRISTIAN HOME INC,CLASS CNA (NONAMBULATORY)
410472,PINE HAVEN CHRISTIAN HOME,531 GIDDINGS AVE,SHEBOYGAN FALLS,WI,53085-,(920) 467-2401,SHEBOYGAN,PINE HAVEN CHRISTIAN HOME INC,CLASS CNA (NONAMBULATORY)
9403,WOODLAND MANOR,851 FOND DU LAC AVE,SHEBOYGAN FALLS,WI,53085-,(920) 467-6270,SHEBOYGAN,COMMUNITY RETIREMENT LIVING INC,CLASS CNA (NONAMBULATORY)
16384,PATHWAYS TO A BETTER LIFE DETOX,1102 W 1ST ST,WALDO,WI,53093,(920) 894-1374,SHEBOYGAN,PATHWAYS TO A BETTER LIFE LLC,CLASS AA (AMBULATORY)
8753,AURORA RES ALTERNATIVES INC  075,1740 6TH AVENUE,BALDWIN,WI,54002-,(715) 684-3162,ST CROIX,AURORA RESIDENTIAL ALTERNATIVES INC,CLASS CNA (NONAMBULATORY)
11656,AURORA RESIDENTIAL ALTERNATIVES 023,1760 SIXTH AVE,BALDWIN,WI,54002-,(715) 684-2728,ST CROIX,AURORA RESIDENTIAL ALTERNATIVES INC,CLASS CNA (NONAMBULATORY)
14945,BIRCH HAVEN,640 ELM ST,BALDWIN,WI,54002-,(715) 684-3231,ST CROIX,BALDWIN CARE CENTER INC,CLASS CNA (NONAMBULATORY)
9851,COMFORTS OF HOME BALDWIN,1880 FOURTH AVE,BALDWIN,WI,54002-,(715) 688-2750,ST CROIX,BALDWIN COH LLC,CLASS CNA (NONAMBULATORY)
16044,GLENHAVEN INC DBA GRAND OAKS CBRF,614 E OAK ST 200-215,GLENWOOD CITY,WI,54013,(715) 265-4555,ST CROIX,GLENHAVEN INC,CLASS CNA (NONAMBULATORY)
17073,J AND J HILLSIDE HOLLOW LLC,1606 COUNTY RD X,GLENWOOD CITY,WI,54013,(715) 265-0200,ST CROIX,J AND J HILLSIDE HOLLOW LLC,CLASS CNA (NONAMBULATORY)
12365,BURKWOOD TREATMENT CENTER,615 OLD MILL RD,HUDSON,WI,54016-,(715) 386-6125,ST CROIX,CRC WISCONSIN RD LLC D/B/A BURKWOOD,CLASS AA (AMBULATORY)
18152,CAMBRIDGE SENIOR LIVING,2525 WARD AVE,HUDSON,WI,54016,(715) 309-9231,ST CROIX,CAMBRIDGE SENIOR LIVING LLC,CLASS CNA (NONAMBULATORY)
10987,COMFORTS OF HOME HUDSON,1111 HEGGEN ST,HUDSON,WI,54016,(715) 377-0660,ST CROIX,HUDSON COH LLC,CLASS CNA (NONAMBULATORY)
14271,COMFORTS OF HOME HUDSON II,805 HEGGEN ST,HUDSON,WI,54016,(715) 386-3324,ST CROIX,HUDSON COH II LLC,CLASS CNA (NONAMBULATORY)
12273,EXODUS HOUSE,698 BAKER RD,HUDSON,WI,54016-,(715) 386-3015,ST CROIX,LUTHERAN SOC SERV OF WI & UPPER MI INC,CLASS AA (AMBULATORY)
12820,PINE RIDGE ASSISTED LIVING,1320 WISCONSIN ST,HUDSON,WI,54016-,(715) 381-4205,ST CROIX,CHRISTIAN COMMUNITY HOME OF HUDSON INC,CLASS CNA (NONAMBULATORY)
13526,RED CEDAR CANYON ASSISTED LIVING,3001 HANLEY RD,HUDSON,WI,54016,(715) 381-7333,ST CROIX,RED CEDAR CANYON ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
16010,WOODLAND HILL,431 STAGELINE ROAD,HUDSON,WI,54016,(715) 716-5200,ST CROIX,HUDSON SENIOR HOUSING LLC,CLASS CNA (NONAMBULATORY)
510214,AURORA RES ALT  NEW RICHMOND  005,1710 COUNTY ROAD A,NEW RICHMOND,WI,54017-,(715) 246-4011,ST CROIX,AURORA RESIDENTIAL ALTERNATIVES INC,CLASS AA (AMBULATORY)
8844,DEERFIELD (THE),1127 WEST EIGHTH STREET,NEW RICHMOND,WI,54017-,(715) 243-3900,ST CROIX,PHM NEW RICHMOND SENIOR HOUSING,CLASS CNA (NONAMBULATORY)
16407,KITTY RHOADES MEMORIAL MEMORY CARE CENTER,1446 N 4TH STREET,NEW RICHMOND,WI,54017,(715) 246-8211,ST CROIX,ST CROIX COUNTY,CLASS CNA (NONAMBULATORY)
16719,ORCHARD VIEW TERRACE,1423 N 4TH STREET,NEW RICHMOND,WI,54017,(715) 246-8211,ST CROIX,ST CROIX COUNTY,CLASS CNA (NONAMBULATORY)
13427,OUR HOUSE NEW RICHMOND MEMORY CARE,1310 CIRCLE PINE DR,NEW RICHMOND,WI,54017-,(715) 246-7655,ST CROIX,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY)
9230,AURORA RES ALTERNATIVES INC 033,230 CO ROAD SS,RIVER FALLS,WI,54022-,(715) 425-9215,ST CROIX,AURORA RESIDENTIAL ALTERNATIVES INC,CLASS CNA (NONAMBULATORY)
13267,ALMOST HOME AGAIN LLC,N3531 ELDER DR,GILMAN,WI,54433-,(715) 965-1686,TAYLOR,,CLASS CS (SEMIAMBULATORY)
15267,GILMAN PHOENIX HOUSE I,600 W HICKORY STREET,GILMAN,WI,54433,(715) 447-8219,TAYLOR,PHOENIX RECOVERY SERVICES LLC,CLASS CS (SEMIAMBULATORY)
15268,GILMAN PHOENIX HOUSE II,600 W HICKORY STREET,GILMAN,WI,54433,(715) 447-8219,TAYLOR,PHOENIX RECOVERY SERVICES LLC,CLASS CS (SEMIAMBULATORY)
610071,ASPIRUS CEDAR LANE,135 SOUTH GIBSON STREET,MEDFORD,WI,54451-,(715) 748-8100,TAYLOR,ASPIRUS MEDFORD HOSPITAL AND CLINICS INC,CLASS CNA (NONAMBULATORY)
13863,CARE PARTNERS ASSISTED LIVING MEDFORD,955 E ALLMAN ST,MEDFORD,WI,54451-,(715) 748-2114,TAYLOR,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
11540,DEERVIEW MEADOWS MEDFORD,509 LEMKE AVENUE,MEDFORD,WI,54451-,(715) 748-5566,TAYLOR,DEERVIEW MEADOWS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
13429,OUR HOUSE MEDFORD ASSISTED CARE,1014 W BROADWAY AVE,MEDFORD,WI,54451-,(715) 748-2901,TAYLOR,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY)
17201,GRAND AVENUE ASSISTED LIVING,620 GRAND VIEW AVENUE,BLAIR,WI,54616,(608) 989-2511,TREMPEALEAU,GRAND VIEW HOME INC,CLASS CNA (NONAMBULATORY)
510123,FAMILY CIRCLE,211 6TH AVE N  PO BOX 187,STRUM,WI,54770-,(715) 695-3531,TREMPEALEAU,,CLASS ANA (NONAMBULATORY)
17970,ROLLING MEADOWS OF STRUM,208 ELM STREET,STRUM,WI,54770,(630) 974-9515,TREMPEALEAU,STRUM RESIDENCE LLC,CLASS CNA (NONAMBULATORY)
17978,OVER THE RIVER LLC,24616 SECOND STREET,TREMPEALEAU,WI,54661,(608) 534-2105,TREMPEALEAU,OVER THE RIVER LLC,CLASS AA (AMBULATORY)
510103,FARNAM COMMUNITY LIVING CENTER,18425 DODGE ST,WHITEHALL,WI,54773-,(715) 538-4518,TREMPEALEAU,TREMPEALEAU COUNTY HEALTH CARE CENTER,CLASS CS (SEMIAMBULATORY)
17987,WILLOW BROOK COMMUNITY BASED RESIDENTIAL FACILITY,N36655 COUNTY ROAD QQQ,WHITEHALL,WI,54773,(715) 538-4518,TREMPEALEAU,TREMPEALEAU COUNTY HEALTH CARE CENTER,CLASS CS (SEMIAMBULATORY)
17986,WILLOW RIDGE COMMUNITY BASED RESIDENTIAL FACILITY,N36585 COUNTY ROAD QQQ,WHITEHALL,WI,54773,(715) 538-4518,TREMPEALEAU,TREMPEALEAU COUNTY HEALTH CARE CENTER,CLASS CS (SEMIAMBULATORY)
17061,MILESTONE SENIOR LIVING HILLSBORO CBRF,504 SALSBERY CIRCLE,HILLSBORO,WI,54634,(608) 489-3932,VERNON,ABILIT HOLDINGS HILLSBORO LLC,CLASS CNA (NONAMBULATORY)
510337,LAFARGE AREA SENIOR CONCERNS BETHEL PARKSIDE,315 WEST ADAMS COURT,LA FARGE,WI,54639-,(608) 625-2308,VERNON,BETHEL HOME & SERVICES INC,CLASS CNA (NONAMBULATORY)
17389,CHURCH ST HOUSE,207 CHURCH ST,ONTARIO,WI,54651,(608) 343-1177,VERNON,WINDY RIDGE CARE INC,CLASS ANA (NONAMBULATORY)
510352,SHERRY HOUSE (THE),440 EAST CENTER STREET,READSTOWN,WI,54652-,(608) 629-5150,VERNON,ASSISTED CARE INC,CLASS AA (AMBULATORY)
8941,VIOLA HOUSE (THE),509 S WAGONER STREET,VIOLA,WI,54664-8506,(608) 627-1111,VERNON,ASSISTED CARE INC,CLASS CNA (NONAMBULATORY)
15739,BETHEL OAKS MEMORY CARE HOME,620 S GARFIELD AVENUE SUITE A,VIROQUA,WI,54665,(608) 637-2171,VERNON,"BETHEL HOME AND SERVICES, INC",CLASS CNA (NONAMBULATORY)
16504,CREAMERY CREEK,1049 CHICAGO AVE,VIROQUA,WI,54665,(608) 638-1600,VERNON,VIROQUA CBRF LLC,CLASS CNA (NONAMBULATORY)
510340,VERNON AREA REHAB CENTER INC  CBRF,811 ROGERS ST,VIROQUA,WI,54665-,(608) 637-2353,VERNON,VERNON AREA REHAB CENTER INC,CLASS CNA (NONAMBULATORY)
14143,A HOME IN THE NORTHWOODS LLC,717 INDIANA STREET,EAGLE RIVER,WI,54521-,(715) 337-2035,VILAS,A HOME IN THE NORTHWOODS LLC,CLASS CNA (NONAMBULATORY)
17054,MILESTONE SENIOR LIVING RAILROAD CBRF,2332 RAILROAD ST HWY 45N,EAGLE RIVER,WI,54521,(715) 479-8018,VILAS,ABILIT HOLDINGS EAGLE RIVER LLC,CLASS CNA (NONAMBULATORY)
14953,OPTIONS RESIDENTIAL CARE CENTER,26 MCKINLEY BLVD,EAGLE RIVER,WI,54521-,(715) 337-2244,VILAS,OPTIONS COUNSELING SERVICES LLC,CLASS CS (SEMIAMBULATORY)
15826,GOOKOMIS ENDAAD,3378 N SCHILLEMAN ROAD,LAC DU FLAMBEAU,WI,54538,(715) 588-4422,VILAS,LAC DU FLAMBEAU BAND OF LAKE SUPERIOR CHIPPEWA INDIANS HHS,CLASS ANA (NONAMBULATORY)
16399,LAKE SHORE ASSISTED LIVING BOLTON COTTAGE,2201 W BOLTON LAKE LN,LAC DU FLAMBEAU,WI,54538,(715) 588-9222,VILAS,LAKE SHORE ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
16400,LAKE SHORE ASSISTED LIVING CEDAR COTTAGE,12440 WARPATH LN,MINOCQUA,WI,54548,(715) 356-2911,VILAS,LAKE SHORE ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
16403,LAKE SHORE ASSISTED LIVING SPRUCE COTTAGE,12440 WARPATH LN,MINOCQUA,WI,54548,(715) 356-2911,VILAS,LAKE SHORE ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
14549,PHELPS CARE WI LLC,4288 S MAPLE RD,PHELPS,WI,54554,(715) 545-3144,VILAS,PHELPS CARE WI LLC,CLASS CNA (NONAMBULATORY)
13075,COBBLESTONES,4492 COBBLESTONES RD,DELAVAN,WI,53115-,(262) 740-0111,WALWORTH,BROTOLOC SOUTH INC,CLASS AS (SEMIAMBULATORY)
13077,PRAIRIE VILLAGE NORTH,311 TURTLE CREEK DR,Delavan,WI,53115-,(262) 728-7650,WALWORTH,BROTOLOC SOUTH INC,CLASS CNA (NONAMBULATORY)
13078,PRAIRIE VILLAGE SOUTH,315 TURTLE CREEK DR,DELAVAN,WI,53115,(262) 728-2220,WALWORTH,BROTOLOC SOUTH INC,CLASS CNA (NONAMBULATORY)
310698,RIDGESTONE VILLAGE LTD,1025 S SECOND ST,DELAVAN,WI,53115-,(262) 728-2848,WALWORTH,RIDGESTONE VILLAGE LTD,CLASS CNA (NONAMBULATORY)
9613,ROSEWOOD MANOR LLC,2220 BORG RD,DELAVAN,WI,53115-,(262) 728-7673,WALWORTH,ROSEWOOD MANOR LLC,CLASS CNA (NONAMBULATORY)
18011,VINTAGE ON THE PONDS,N4901 DAM ROAD,DELAVAN,WI,53115,(262) 728-2171,WALWORTH,VINTAGE FAMILY INVESTMENTS I LLC,CLASS CNA (NONAMBULATORY)
15097,GARDENS AT RIDGESTONE LLC (THE),233 W EVERGREEN PKWY,ELKHORN,WI,53121-,(262) 743-2960,WALWORTH,THE GARDENS AT RIDGESTONE LLC,CLASS CNA (NONAMBULATORY)
10103,JUST LIKE HOME IV,W5140 HWY A,ELKHORN,WI,53121-,(262) 742-4931,WALWORTH,JUST LIKE HOME IV,CLASS CNA (NONAMBULATORY)
15073,JUST LIKE HOME V,W5140 COUNTY ROAD A UNIT 1,ELKHORN,WI,53121-,(262) 742-4930,WALWORTH,JUST LIKE HOME V,CLASS CNA (NONAMBULATORY)
310437,KIMBERLY LANE CBRF,416 KIMBERLY LN,ELKHORN,WI,53121-,(262) 723-8077,WALWORTH,,CLASS AS (SEMIAMBULATORY)
10415,KINDREDHEARTS OF ELKHORN,450 E GENEVA ST,ELKHORN,WI,53121-,(262) 723-8400,WALWORTH,PARTNERS IN COMMUNITY ELDERCARE LLC,CLASS CNA (NONAMBULATORY)
310561,SUNNYSIDE HOME,1 EASTOWN MANOR,ELKHORN,WI,53121-,(262) 723-4175,WALWORTH,SUNNYSIDE HOME INC,CLASS AS (SEMIAMBULATORY)
15732,TENDER REFLECTIONS OF ELKHORN,1550 COUNTRY CLUB PARKWAY,ELKHORN,WI,53121,(262) 723-1344,WALWORTH,MIDWEST ASSISTED LIVING PARTNERS LLC,CLASS CNA (NONAMBULATORY)
310585,WHISPERING WILLOWS,W4517 WILLOW BEND RD,ELKHORN,WI,53121-,(262) 723-7388,WALWORTH,WHISPERING WILLOWS INC,CLASS ANA (NONAMBULATORY)
310321,BURR OAK MANOR INC,264 WALWORTH ST,GENOA CITY,WI,53128-,(262) 279-9990,WALWORTH,BURR OAK MANOR INC,CLASS CNA (NONAMBULATORY)
310324,CASA MIA CARE CENTER,W1043 ROSEWOOD RD,GENOA CITY,WI,53128-,(262) 279-6505,WALWORTH,CASA MIA CARE CENTER INC,CLASS AA (AMBULATORY)
310316,BOULEVARD MANOR,945 LAKE GENEVA BLVD,LAKE GENEVA,WI,53147-,(262) 248-8195,WALWORTH,BOULEVARD MANOR LLC,CLASS CA (AMBULATORY)
310450,LAURAS HOME,945 LAKE GENEVA BLVD,LAKE GENEVA,WI,53147-,(262) 248-9798,WALWORTH,LAURA'S HOME LLC,CLASS CNA (NONAMBULATORY)
13737,PINECREST,N3367 CTY RD NN,LAKE GENEVA,WI,53147-,(262) 249-8900,WALWORTH,,CLASS CNA (NONAMBULATORY)
18179,SAGE MEADOW LAKE GENEVA,6722 HIGHWAY 50 EAST,LAKE GENEVA,WI,53147,(262) 248-2029,WALWORTH,A6 LAKE GENEVA LLC,CLASS CNA (NONAMBULATORY)
9329,VILLAGE GLEN OF GENEVA CROSSING,723 S CURTIS ST,LAKE GENEVA,WI,53147-,(262) 248-4558,WALWORTH,LAKE GENEVA ASSISTED LIVING OPERATING CO LLC,CLASS CNA (NONAMBULATORY)
310402,GOLDEN YEARS ASSISTED LIVING RESIDENCE,270 RIDGE RD,WALWORTH,WI,53184-,(262) 275-6103,WALWORTH,GOLDEN YEARS NURSING HOME INC,CLASS CNA (NONAMBULATORY)
310343,INSPIRATION MINISTRIES,N2270 HWY 67,WALWORTH,WI,53184-,(262) 275-6131,WALWORTH,CHRISTIAN LEAGUE FOR THE HANDICAPPED INC,CLASS CNA (NONAMBULATORY)
13080,COUNTRY HOME,N8525 HWY H,WHITEWATER,WI,53190-,(262) 495-4421,WALWORTH,BROTOLOC SOUTH INC,CLASS AA (AMBULATORY)
310378,FAIRHAVEN,435 W STARIN RD,WHITEWATER,WI,53190-1125,(262) 473-2140,WALWORTH,FAIRHAVEN CORPORATION,CLASS ANA (NONAMBULATORY)
17288,GLENWOOD AT MULBERRY,1281 W MAIN ST,WHITEWATER,WI,53190,(262) 473-9876,WALWORTH,CHIARA COMMUNITIES INC,CLASS CNA (NONAMBULATORY)
310689,HEARTHSTONE,426 W NORTH ST,WHITEWATER,WI,53190-,(262) 473-2140,WALWORTH,FAIRHAVEN CORPORATION,CLASS CNA (NONAMBULATORY)
13069,HIDDEN VIEW,N8425 HWY 89,WHITEWATER,WI,53190-,(262) 473-0492,WALWORTH,BROTOLOC SOUTH INC,CLASS AA (AMBULATORY)
310430,JADE HOUSE,1541 W WALWORTH AVE,WHITEWATER,WI,53190-,(262) 473-4447,WALWORTH,PRODUCTIVE LIVING SYSTEMS INC,CLASS AA (AMBULATORY)
13068,KETTLE VIEW,N8603 DUFFIN RD,WHITEWATER,WI,53190-,(262) 495-2676,WALWORTH,BROTOLOC SOUTH INC,CLASS AS (SEMIAMBULATORY)
13384,OUR HOUSE WHITEWATER MEMORY CARE,945 E CHICAGO ST,WHITEWATER,WI,53190-,(262) 473-1011,WALWORTH,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY)
11610,SAPPHIRE HOUSE,W7332 US HWY 12,WHITEWATER,WI,53190-,(262) 473-0626,WALWORTH,PRODUCTIVE LIVING SYSTEMS INC,CLASS AA (AMBULATORY)
12418,GLENVIEW SPECIAL CARE WING,201 GLENVIEW LANE,SHELL LAKE,WI,54871-,(715) 468-4255,WASHBURN,TH INC,CLASS CNA (NONAMBULATORY)
9048,CARE PARTNERS ASSISTED LIVING LLC,W7184 GREEN VALLEY RD,SPOONER,WI,54801-,(715) 635-9211,WASHBURN,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
11535,COUNTRY TERRACE SPOONER,N4810 HILL DR,SPOONER,WI,54801-,(715) 635-3908,WASHBURN,COUNTRY TERRACE OF WISCONSIN INC,CLASS CNA (NONAMBULATORY)
16828,VILLAS AT MAPLE RIDGE (THE),819 ASH STREET,SPOONER,WI,54801,(715) 939-1759,WASHBURN,WISCONSIN ILLINOIS SENIOR HOUSING  INC,CLASS CNA (NONAMBULATORY)
12364,ELLENS HOME GERMANTOWN,N113 W16358 SYLVAN CIR,GERMANTOWN,WI,53022-,(262) 250-6455,WASHINGTON,ELLENS HOME OF GERMANTOWN LLC,CLASS CNA (NONAMBULATORY)
14373,ELLENS HOME SOUTH,W150N11127 FOND DU LAC,GERMANTOWN,WI,53022-,(414) 640-5715,WASHINGTON,ELLENS HOME OF GERMANTOWN LLC,CLASS CNA (NONAMBULATORY)
17410,FAIRWAY KNOLL,N112W17500 MEQUON ROAD,GERMANTOWN,WI,53022,(262) 735-7902,WASHINGTON,PHW GERMANTOWN INC D/B/A FAIRWAY KNOLL,CLASS CNA (NONAMBULATORY)
12454,GERMANTOWN HOME,W164 N10502 TIMBERLINE CT,GERMANTOWN,WI,53022-,(262) 365-3606,WASHINGTON,GUARANTEED QUALITY LIVING OF WI LLC,CLASS CNA (NONAMBULATORY)
17235,MATTERHAUS,N109 W17000 AVA CIR,GERMANTOWN,WI,53022,(262) 345-6899,WASHINGTON,CHIARA COMMUNITIES INC,CLASS CNA (NONAMBULATORY)
16267,TENDER REFLECTIONS OF GERMANTOWN,N109 W17525 VIRGINIA AVE,GERMANTOWN,WI,53022,(262) 345-5990,WASHINGTON,MIDWEST ASSISTED LIVING PARTNERS I LLC,CLASS CNA (NONAMBULATORY)
17805,HARTFORD ESTATES I,109 LONE OAK LN,HARTFORD,WI,53027,(414) 915-0710,WASHINGTON,HARTFORD ESTATES ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY)
18123,HARTFORD ESTATES II,111 LONE OAK LANE,HARTFORD,WI,53027,(262) 457-3029,WASHINGTON,HARTFORD ESTATES ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY)
