Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Capacity,Date Accessed
16290,Care And Comfort 2 Adult Family Home,6111 E WIND LAKE RD,Union Grove,WI,53182,(262) 895-0113,Racine,CARE AND COMFORT ADULT FAMILY HOME LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
15063,Care And Comfort Adult Family Home Llc,6109 E WIND LAKE ROAD,Union Grove,WI,53182-,(262) 895-0152,Racine,CARE AND COMFORT ADULT FAMILY HOME LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
17128,Jean Manor,1344 JEAN ST,Union Grove,WI,53182,(262) 864-4283,Racine,JAMES CARES LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
390199,Martin Family Care Home,18328 SPRING ST,Union Grove,WI,53182-,(262) 994-9200,Racine,MARILYN A MARTIN,AFH,ADULT FAMILY HOME,4.0,7/6/21
18080,Elizabeth I,516 ELIZABETH STREET,Waterford,WI,53185,(262) 342-0200,Racine,ANA LIVING LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
18079,Elizabeth Ii,518 ELIZABETH STREET,Waterford,WI,53185,(262) 342-0200,Racine,ANA LIVING LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
16724,Elizabeth Iii,106 S 3RD STREET,Waterford,WI,53185,(262) 342-6928,Racine,ANA LIVING LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17329,Elizabeth Iv,308 ELIZABETH ST,Waterford,WI,53185,(262) 342-0200,Racine,ANA LIVING LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14523,Personally Yours Elder Care A,4525 GUNDERSON ROAD,Waterford,WI,53185-,(262) 895-6666,Racine,PERSONALLY YOURS ELDER CARE A,AFH,ADULT FAMILY HOME,4.0,7/6/21
12750,Personally Yours Elder Care B,4525 GUNDERSON RD,Waterford,WI,53185-,(262) 895-6666,Racine,PERSONALLY YOURS ELDER CARE B,AFH,ADULT FAMILY HOME,4.0,7/6/21
390231,Personally Yours Elder Care C,4525 GUNDERSON RD,Waterford,WI,53185-,(262) 895-6666,Racine,PERSONALLY YOURS ELDER CARE LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
12794,Rausch Family Care Home,6831 BIG BEND RD,Waterford,WI,53185-,(262) 895-6430,Racine,SUSAN RAUSCH,AFH,ADULT FAMILY HOME,3.0,7/6/21
12634,Eagles Landing,26516 NORDIC RIDGE DR,Wind Lake,WI,53185-,(262) 895-6691,Racine,AFFINITY HEALTH CARE LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
14859,Wind Point Villa Adult Family Home,314 JONSUE LANE,Wind Point,WI,53402-,(414) 554-8280,Racine,,AFH,ADULT FAMILY HOME,4.0,7/6/21
11189,Delanna House,11256 QUAKER VALLEY RD,Cazenovia,WI,53924-,(608) 983-2204,Richland,,AFH,ADULT FAMILY HOME,3.0,7/6/21
15895,Harmony Acres,32732 COUNTY HWY V,Cazenovia,WI,53924,(608) 983-2900,Richland,HARMONY PLACE ASSISTED LIVING LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11084,Mystic Meadows Llc,14150 CTY RD C,Hillsboro,WI,54634-,(608) 647-2700,Richland,MYSTIC MEADOWS LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
14043,Christina And Paul Oneal Afh,29432 PINE PRAIRIE LN,Lone Rock,WI,53556-,(608) 583-3995,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
13679,Whispering Hope Adult Family Home,29149 WHISPERING LANE,Lone Rock,WI,53556-,(608) 583-0071,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
13742,Kanton Home,26068 CTY HWY E,Muscoda,WI,53573-,(608) 536-3959,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
14641,Able House,17163 HWY 80,Richland Center,WI,53581-,(608) 604-4517,Richland,ABLE HOUSE LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
17384,Abundant Living Llc,400 E 7TH ST,Richland Center,WI,53581,(608) 383-1457,Richland,ABUNDANT LIVING LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
9103,Allison Park Group Home,1960 ALLISON PARK DR,Richland Center,WI,53581-,(608) 647-3298,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
18035,Blue Daisy Farmhouse Home,27538 COUNTY HWY DD,Richland Center,WI,53581,(608) 360-9111,Richland,BLUE DAISY FARMHOUSE HOME,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
9808,Burton Adult Family Home,895 E BURTON ST,Richland Center,WI,53581-,(608) 647-8197,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
15510,Carley Adult Family Home,837 S JAMES ST,Richland Center,WI,53581,(608) 647-8112,Richland,CARLEY ADULT FAMILY HOME,AFH,ADULT FAMILY HOME,4.0,7/6/21
11216,Deer Valley,14468 QUARRY DR,Richland Center,WI,53581-,(608) 549-3352,Richland,DEER VALLEY ADULT FAMILY LIVING LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
13236,Ninovan,19394 CHICKEN RIDGE RD,Richland Center,WI,53581-,(608) 604-5919,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
15530,Pleasant Ridge Afh,29302 COUNTY HWY D,Richland Center,WI,53581,(608) 475-0424,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
12221,Serenity House,28901 DOBBS LANE,Richland Center,WI,53581-,(608) 604-1572,Richland,SERENITY HEALTHCARE LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
190063,Valley View Home,28425 COOP WOODS RD,Richland Center,WI,53581-,(608) 585-2113,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
10895,Valley View Home Ii,19872 CTY HWY NN,Richland Center,WI,53581-,(608) 585-2163,Richland,EDWARD UHLENHAKE,AFH,ADULT FAMILY HOME,4.0,7/6/21
17366,Hillsong Home,28495 CLARY LN,Sextonville,WI,53584,(608) 383-1479,Richland,"MARTY-KRAMER GROUP, LLC",AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14238,Elk Creek,13032 ELK CREEK,Viola,WI,54664-,(608) 549-3352,Richland,ELK CREEK AFH LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
9734,Mystic Acres Llc,12878 CTY RD I,Viola,WI,54664-,(608) 627-1177,Richland,MYSTIC ACRES LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
10884,Mystic Creek Llc,12489 STATE HWY 56,Viola,WI,54664-,(608) 627-2772,Richland,MYSTIC CREEK LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11115,Timber Trails,18627 HIGH POINT RD,Viola,WI,54664-,(608) 647-3298,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
190080,Wind Ridge Home,14803 JEWELL RD,Viola,WI,54664-8716,(608) 627-1193,Richland,,AFH,ADULT FAMILY HOME,4.0,7/6/21
13533,Crittenden,2141 CRITTENDEN PLACE,Beloit,WI,53511-,(608) 365-1701,Rock,DUNGARVIN WISCONSIN LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11377,East Ridge,2009 EAST RIDGE RD,Beloit,WI,53511-,(608) 365-4511,Rock,DUNGARVIN WISCONSIN LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
18106,Its About You Adult Family Home Llc,1716 HARRISON AVENUE,Beloit,WI,53511,(608) 750-0568,Rock,ITS ABOUT YOU ADULT FAMILY HOME LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
18489,Rizer Afh,1620 OAKWOOD AVE,Beloit,WI,53511,(608) 436-5938,Rock,RIZERS AFH,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
11792,Shaws Adult Family Home,7071 S STATE RD 213,Beloit,WI,53511-,(608) 774-0200,Rock,,AFH,ADULT FAMILY HOME,4.0,7/6/21
17865,Making Dreams Accessible,429 KAREN LN,Clinton,WI,53525,(608) 676-6015,Rock,MAKING DREAMS ACCESSIBLE LLC,AMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
15815,Aptiv Afton Road,3200 AFTON ROAD,Janesville,WI,53548,(608) 554-3010,Rock,RIVERFRONT ACIVITY CENTER INC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
13771,Aptiv Rotamer Road,4264 EAST ROTAMER RD,Janesville,WI,53546-,(608) 580-0468,Rock,RIVERFRONT ACTIVITY CENTER INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
15870,Bergman Adult Family Home,540 E ZERMATT CT,Janesville,WI,53545,(608) 563-2532,Rock,,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
13250,Ccls Morning Dove,2224 N WRIGHT RD,Janesville,WI,53546-,(608) 449-8074,Rock,CREATIVE COMMUNITY LIVING SERVICES INC,AFH,ADULT FAMILY HOME,3.0,7/6/21
13249,Ccls Wintergreen,3712 WINTERGREEN WAY,Janesville,WI,53546-,(608) 758-1252,Rock,CREATIVE COMMUNITY LIVING SERVICES INC,AFH,ADULT FAMILY HOME,3.0,7/6/21
15664,Fillmore,740 FILLMORE,Janesville,WI,53546,(608) 756-0810,Rock,DUNGARVIN WI LLC,AFH,ADULT FAMILY HOME,3.0,7/6/21
16032,Oakhill Afh,482 N OAKHILL AVE,Janesville,WI,53548,(608) 554-3562,Rock,MATTHEW JAY WILSTEIN,AFH,ADULT FAMILY HOME,4.0,7/6/21
190026,Rabes,6915 W BUTLER RD,Janesville,WI,53548-,(608) 290-2431,Rock,,AFH,ADULT FAMILY HOME,4.0,7/6/21
9025,Rem Bond,3411 3413 BOND PLACE,Janesville,WI,53548-,(608) 757-0125,Rock,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11213,Rem Cumberland,2619 CUMBERLAND,Janesville,WI,53546-,(608) 755-0618,Rock,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
16427,Rem Grant,1838 S GRANT,Janesville,WI,53546,(608) 752-7526,Rock,REM WISCONSIN II INC,NONAMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
13486,Rem Savanna,2426 SAVANNA COURT,Janesville,WI,53546-,(608) 868-3737,Rock,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
16428,Rem Shannon,1606 SHANNON DRIVE,Janesville,WI,53546,(608) 327-5945,Rock,REM WISCONSIN III INC,NONAMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
11382,Skyview,4438 SKYVIEW DR,Janesville,WI,53546-,(608) 757-9311,Rock,DUNGARVIN WISCONSIN LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
18129,State Street Home,2703 W STATE STREET,Janesville,WI,53546,(608) 757-0909,Rock,APTIV INC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17324,Dahl Adult Family Home,138 WALNUT ST,Orfordville,WI,53576,(608) 346-0148,Rock,,AMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
14915,Lohffs Assisted Living,11044 E COUNTY RD N,Whitewater,WI,53190-,(262) 473-1817,Rock,,AFH,ADULT FAMILY HOME,3.0,7/6/21
15044,Lohffs Assisted Living North,11046 E COUNTY RD N,Whitewater,WI,53190-,(262) 473-1817,Rock,,AFH,ADULT FAMILY HOME,4.0,7/6/21
14041,Maple Ridge Adult Family Home Llc,N620 HWY 27,Conrath,WI,54731-,(715) 532-0207,Rusk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
18177,New Beginnings 3.0,N620 HIGHWAY 27,Conrath,WI,54731,(715) 314-0387,Rusk,NEW BEGINNINGS 2.0 LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17224,Lake House,412 LAKE AVE,Ladysmith,WI,54848,(715) 532-6090,Rusk,LAKE MANOR LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17200,Miner Manor,407 E MINER AVE,Ladysmith,WI,54848,(715) 532-6090,Rusk,LAKE MANOR LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
10652,Parker Place (The),W9976 BIRCH CIRCLE DRIVE,Ladysmith,WI,54848-,(715) 532-3434,Rusk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
18420,Weeping Willow Acres,W16860 OLD 14,Rice Lake,WI,54868,(715) 642-5743,Rusk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
16825,New Beginnings,N595 2ND AVENUE,Sheldon,WI,54766,(715) 452-5875,Rusk,NEW BEGINNINGS 2.0 LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
16616,New Beginnings 2.0,W5136 SPUR ROAD,Sheldon,WI,54766,(715) 452-5875,Rusk,NEW BEGINNINGS 2.0 LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
12869,Rem Krista Court,300 KRISTA COURT,Baraboo,WI,53913-,(608) 327-5945,Sauk,REM WISCONSIN,AFH,ADULT FAMILY HOME,4.0,7/6/21
10420,Ridgeview,S9068 COUNTY RD G,Plain,WI,53577-,(608) 546-2287,Sauk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
12475,Blevins,2220 MYRTLE ST,Reedsburg,WI,53959-,(608) 524-2466,Sauk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
14851,Country Family Home Llc,261 3RD ST,Reedsburg,WI,53959-,(608) 768-0671,Sauk,COUNTRY FAMILY HOME LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
17880,Eastridge,744 EASTRIDGE DR,Reedsburg,WI,53959,,Sauk,JESSE PROPERTIES,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
15367,Inspiring Heights Llc,E6633 N DEWEY AVE,Reedsburg,WI,53959,(608) 604-4768,Sauk,INSPIRING HEIGHTS LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
12949,Inspiring Horizons,E6865 CHADWICK RD,Reedsburg,WI,53959-,(608) 768-0090,Sauk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
9289,Kiefer Adult Family Home,E6844 FAWN VALLEY DR,Reedsburg,WI,53959-,(608) 524-9729,Sauk,CAROL MOE KIEFER,AFH,ADULT FAMILY HOME,4.0,7/6/21
15814,Kummer Haus,237 N PINE ST,Reedsburg,WI,53959,(608) 415-1310,Sauk,,AFH,ADULT FAMILY HOME,4.0,7/6/21
16558,Virginia House,S3123 W LAKE VIRGINIA RD,Reedsburg,WI,53959,(608) 415-5533,Sauk,,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14278,Prairie View Afh,E8828 NORTH AVE,Wisconsin Dells,WI,53965-,(608) 847-7575,Sauk,PINE VALLEY RESIDENTIAL SERVICES LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
12018,Benson Adult Family Home,8839 N OLD HWY 27,Hayward,WI,54843-,(715) 634-6757,Sawyer,,AFH,ADULT FAMILY HOME,4.0,7/6/21
9817,Rest Easy,3598 NORTH BEAGLE LANE,Ojibwa,WI,54862-,(715) 945-2972,Sawyer,,AFH,ADULT FAMILY HOME,4.0,7/6/21
18238,Olson 2,845 OLSON STREET,Shawano,WI,54166,(715) 201-1143,Shawano,COMMUNITY ALTERNATIVES INC,AMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
17343,Olson I,847 OLSON ST,Shawano,WI,54166,(715) 201-1080,Shawano,COMMUNITY ALTERNATIVES INC,AMBULATORY,ADULT FAMILY HOME,3.0,7/6/21
17579,Sunset Home,301 SUNSET AVE,Shawano,WI,54166,,Shawano,COMMUNITY ALTERNATIVES INC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
18366,Swan Acres Family Home,W5012 HIGHLAND DRIVE,Shawano,WI,54166,(715) 725-1005,Shawano,E AND M CLOUDCARE,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14611,28 Pines Afh,N 937 STATE HWY 28,Adell,WI,53001-,(262) 689-2523,Sheboygan,TCG HOLDINGS 14 LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
17583,Katie Rose Oo Afh,W6589 COUNTY RD A SOUTH,Adell,WI,53001,(920) 980-7920,Sheboygan,KATIE ROSE,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17077,Edgewood Afh,1007 N WISCONSIN DR,Howards Grove,WI,53083,(262) 689-2523,Sheboygan,TCG HOLDINGS 14 LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14510,Frey Adult Family Home,1420 WOODLAND RD,Kohler,WI,53044-,(920) 208-2835,Sheboygan,,AFH,ADULT FAMILY HOME,4.0,7/6/21
10823,Our Home Northside,406 N 13TH ST,Oostburg,WI,53070-,(920) 564-3294,Sheboygan,OUR HOME CHRISTIAN MINISTRIES INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
8735,Our Home Parkside,1145 PARK AVE PO BOX 700065,Oostburg,WI,53070-,(920) 207-4623,Sheboygan,OUR HOME CHRISTIAN MINISTRIES,AFH,ADULT FAMILY HOME,4.0,7/6/21
16366,Sunset Terrace,N2975 SUNSET DRIVE,Oostburg,WI,53070,(262) 689-2523,Sheboygan,TCG HOLDINGS 14 LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
11919,Vista  Care Minnesota Afh,831 MINNESOTA AVE,Oostburg,WI,53070,(920) 694-1168,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
10890,Vista Care Plaza Lane Afh,356 PLAZA LANE,Plymouth,WI,53073,(920) 694-1167,Sheboygan,VISTA CARE WISCOSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
14358,Apria Residential Southmoor,2833 S 12TH ST,Sheboygan,WI,53081-,(414) 916-2710,Sheboygan,APRIA RESIDENTIAL INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
9789,Hil Pacific Home,1510 GREENFIELD AVE,Sheboygan,WI,53081-,(920) 459-9554,Sheboygan,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
18375,Hil Vista,1302-1304 NORTH 49TH STREET,Sheboygan,WI,53081,(920) 547-0813,Sheboygan,HOMES FOR INDEPENDENT LIVING OF WI LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
16202,Lakeshore Winds,4219 LAKESHORE ROAD,Sheboygan,WI,53083,(920) 783-8314,Sheboygan,TCG HOLDINGS 14 LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
14735,Mckenzies Mission Afh Inc,4705 HUNTERS GLEN DR,Sheboygan,WI,53083-,(920) 627-3079,Sheboygan,,AFH,ADULT FAMILY HOME,4.0,7/6/21
14716,Milestones Adult Family Home Inc,7312 SHIRCEL RD,Sheboygan,WI,53081-,(920) 459-8389,Sheboygan,,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
14839,Vista Care Ella Klemme Afh,2013 N 38TH ST,Sheboygan,WI,53081,(920) 694-1187,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11945,Vista Care Hawthorn Road Afh,6400 HAWTHORN RD,Sheboygan,WI,53083,(920) 208-7142,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
9644,Vista Care Manor Parkway Afh,1729 MANOR PKWY,Sheboygan,WI,53082-1407,(920) 694-1133,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11503,Vista Care North 29Th,1227 NORTH 29TH ST,Sheboygan,WI,53081,(920) 694-1131,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
13033,Vista Care North 49Th Street Afh,1342 NORTH 49TH ST,Sheboygan,WI,53081,(920) 694-1139,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
13034,Vista Care Page Court Afh,908 PAGE COURT,Sheboygan,WI,53081,,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
490105,Vista Care South 17Th Place,3907 S 17TH PL,Sheboygan,WI,53081,(920) 694-1135,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
8575,Vista Care South 25Th Street Afh,2503 LEON CT,Sheboygan,WI,53082-1407,(920) 208-6144,Sheboygan,VISTA CARE WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
18341,Vista Care Superior North,1512 N 17TH ST,Sheboygan,WI,53081,(920) 395-1420,Sheboygan,VISTA CARE WISCONSIN INC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
13542,Washington House,1409 N 11 ST,Sheboygan,WI,53081-,(920) 980-3531,Sheboygan,NEWER BEGINNINGS LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
16393,Falcon Way,1554 FALCON WAY,Sheboygan Falls,WI,53085,(262) 689-2523,Sheboygan,TCG HOLDINGS 14 LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17006,Gideons Way,133 KAY AVE,Sheboygan Falls,WI,53085,(920) 550-0018,Sheboygan,TCG HOLDINGS 14 LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
11594,Hil Stone Creek,563 WILD GOOSE LANE,Sheboygan Falls,WI,53085-,(920) 467-1910,Sheboygan,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11593,Hil Walden,553 WILD GOOSE LANE,Sheboygan Falls,WI,53085-,(920) 467-1930,Sheboygan,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11410,Vista Care Falls Road,743 OLD COUNTY RD PP,Sheboygan Falls,WI,53085,(920) 694-1137,Sheboygan,VISTA CARE WISCONSIN IN,AFH,ADULT FAMILY HOME,4.0,7/6/21
12702,Hometown Senior Living,1015 CREST VIEW DR,Hudson,WI,54016-,(715) 808-0101,St Croix,HENDRICKS GROUP INC (THE),AFH,ADULT FAMILY HOME,4.0,7/6/21
9105,Rem Namekagon Loop,1222 NAMEKAGON LOOP,Hudson,WI,54016-,(608) 327-5945,St Croix,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
15051,Rem Wisconsin Iii Inc 117Th,357 117TH AVE,Hudson,WI,54016-,(715) 426-1360,St Croix,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
10825,Aurora Residential Alternatives Inc 037,973 & 975 JOHNSON DRIVE,New Richmond,WI,54017-,(715) 246-5576,St Croix,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
16578,Bear Creek House,1720 DUCKTAIL COURT,New Richmond,WI,54017,(715) 246-2442,St Croix,COMFORT CARE HOMES AND SERVICES LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
18125,Chris Homes Llc,1416 138TH AVENUE,New Richmond,WI,54017,(715) 441-8538,St Croix,CHRIS HOMES LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17244,Comfort Care Homes And Services Llc Alpine Ridge,1728 DUCKTAIL COURT,New Richmond,WI,54017,,St Croix,COMFORT CARE HOMES AND SERVICES LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
10211,Meadow View,601 HAGEN AVE,New Richmond,WI,54017-,(715) 246-2725,St Croix,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
11948,Northgate,1314 - 214TH AVE,New Richmond,WI,54017-,(715) 248-7513,St Croix,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
10811,Northside,900 N FOURTH ST,New Richmond,WI,54017-,(715) 273-5060,St Croix,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
13948,Northwest Transitions,847 HIGHVIEW DRIVE UNIT A,New Richmond,WI,54017-,(715) 246-2759,St Croix,NORTHWEST PASSAGE LTD,AFH,ADULT FAMILY HOME,4.0,7/6/21
17003,Oakside,330 OAK AVE,New Richmond,WI,54017,(715) 273-5060,St Croix,BROTOLOC HEALTH CARE SYSTEMS INC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
10213,Pine View,727 E SIXTH STREET,New Richmond,WI,54017-,(715) 246-8622,St Croix,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
18286,Rem Doman,1366 DOMAN DR,New Richmond,WI,54017,(715) 381-7324,St Croix,REM WISCONSI III INC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
15659,Rem Wisconsin Inc Pheasant Run,1260 PHEASANT RUN,New Richmond,WI,54017,(608) 276-1191,St Croix,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
17534,Thunderwillow Residential 001,1246 CREEKWOOD DRIVE,New Richmond,WI,54017,,St Croix,THUNDERWILLOW RESIDENTIAL LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17535,Thunderwillow Residential 002,1382 CREEKWOOD DRIVE,New Richmond,WI,54017,,St Croix,THUNDERWILLOW RESIDENTIAL LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
17536,Thunderwillow Residential 003,1234 CREEKWOOD DRIVE,New Richmond,WI,54017,,St Croix,THUNDERWILLOW RESIDENTIAL LLC,NONAMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
16579,Windsor Pond House,1722 DUCKTAIL COURT,New Richmond,WI,54017,(715) 246-9591,St Croix,COMFORT CARE HOMES AND SERVICES LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
13660,Rem Wisconsin Iii Inc Glenmeadow,550 GLENMEADOW STREET,River Falls,WI,54022-,(715) 426-3346,St Croix,REM WISCONSIN INC,AFH,ADULT FAMILY HOME,4.0,7/6/21
15028,Cedar Ridge Adult Family Home,624 SOBOTTA STREET,Arcadia,WI,54612-,(715) 538-4518,Trempealeau,TREMPEALEAU COUNTY HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
11796,Hickory Ridge Adult Family Home,W17306 ARNESON RIDGE RD,Blair,WI,54616-,(715) 538-4518,Trempealeau,TREMPEALEAU COUNTY HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
11561,Country Home (A),W14272 BECKER LANE,Ettrick,WI,54627-,(608) 582-2616,Trempealeau,,AFH,ADULT FAMILY HOME,4.0,7/6/21
11249,Apple Way Adult Family Home,23094 WHITEHALL RD,Independence,WI,54747-,(715) 985-2682,Trempealeau,TREMPEALEAU COUNTY HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
12375,Clover Way Adult Family Home,36125 EAST END RD,Independence,WI,54747-,(715) 538-4518,Trempealeau,TREMPEALEAU CO HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
11601,River Way North Adult Family Home,39906 COMMERCIAL AVENUE,Pigeon Falls,WI,54760-,(715) 983-5658,Trempealeau,TREMPEALEAU CO HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
11602,River Way South,39910 COMMERCIAL AVENUE,Pigeon Falls,WI,54760-,(715) 983-5821,Trempealeau,TREMPEALEAU CO HEALTH CARE CENTER,AFH,ADULT FAMILY HOME,4.0,7/6/21
18220,Hinze House Adult Family Home,S358 COUNTY ROAD WW,Elroy,WI,53929,(608) 462-5330,Vernon,HINZE HOUSE ADULT FAMILY HOME LLC,AMBULATORY,ADULT FAMILY HOME,4.0,7/6/21
