Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,Capacity
13672,ABOVE AND BEYOND ADULT FAMILY HOME,5404 WRIGHT AVE,RACINE,WI,53406-,(262) 456-2250,RACINE,ABOVE AND BEYOND ADULT FAMILY HOME LLC,AFH,4
16469,ALLYSONS ADULT HOME II,3600 10TH AVE,RACINE,WI,53403,,RACINE,ALLYSONSADULT FAMILY HOME LLC,AMBULATORY,3
390119,ALPHA HOMES OF WISCONSIN I,1683 PERRY AVE,RACINE,WI,53405-,(262) 633-7484,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
8611,ALPHA HOMES OF WISCONSIN II,4212 DURAND AVE,RACINE,WI,53406-,(262) 554-8856,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
390120,ALPHA HOMES OF WISCONSIN III,1727 STODDARD CIRCLE,RACINE,WI,53406-,(262) 886-5139,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
390121,ALPHA HOMES OF WISCONSIN IV,1427 OHIO ST,RACINE,WI,53405-,(262) 633-6845,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
8612,ALPHA HOMES OF WISCONSIN V,5238 ADMIRALTY DR,RACINE,WI,53406-,(262) 554-6035,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
8614,ALPHA HOMES OF WISCONSIN VI,701 CARLTON DR,RACINE,WI,53404-,(262) 639-5449,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
390123,ALPHA HOMES OF WISCONSIN VII,5405 ERIE ST,RACINE,WI,53402-,(262) 639-4010,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
11654,ALPHA HOMES OF WISCONSIN XVIII,2126 SUTTON DR,RACINE,WI,53406-,(262) 886-1766,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
12314,ALPHA HOMES OF WISCONSIN XX,6435 KINZIE AVE,RACINE,WI,53406-,(262) 886-3328,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
14725,AMYS ADULT FAMILY HOME 3,1719 GRAND AVENUE,RACINE,WI,53403-,(262) 637-7117,RACINE,"AMYS ADULT FAMILY HOME, LLC",AFH,3
16036,AMYS ADULT FAMILY HOME 4,2062 GEORGIA AVE,RACINE,WI,53404,(262) 412-3355,RACINE,AMYS ADULT FAMILY HOME LLC,NONAMBULATORY,3
17576,BELLS HAVEN LLC,2512 DIANE AVE,RACINE,WI,53404,(612) 386-5751,RACINE,BELLS HAVEN LLC,AMBULATORY,4
18454,BEST CARE RESIDENTIAL 2,1601 W 6TH ST,RACINE,WI,53403,(262) 497-4433,RACINE,,AMBULATORY,4
15141,BEST CARE RESIDENTIAL AFH,2001 CENTER STREET,RACINE,WI,53403-,(262) 497-4433,RACINE,,AFH,3
15329,BEST HOME CARE OF WI,1331 BLUFF AVENUE,RACINE,WI,53403,(262) 456-0035,RACINE,,AFH,4
16768,BEST HOME CARE OF WI 2 LLC,2524 DONNA AVE,RACINE,WI,53404,(262) 822-5336,RACINE,BEST HOME CARE OF WI 2 LLC,NONAMBULATORY,3
13784,BLESSED ASSURANCE ADULT FAMILY HOME,5645 REGENCY HILLS DR,RACINE,WI,53406-,(262) 672-3936,RACINE,,AFH,4
9950,BRESHA SERENITY HOUSE,5638 BYRD AVE,RACINE,WI,53406-,(262) 456-2008,RACINE,DEPHENIA CONLEY,AFH,4
16381,BRESHA SERENITY HOUSE II,2115 YOUT ST,RACINE,WI,53402,,RACINE,,AMBULATORY,4
14989,BRIGHTER DAY AFH,1928 NEPTUNE AVENUE,RACINE,WI,53404,(262) 664-3360,RACINE,BRIGHTER DAY AFH LLC,AFH,4
17376,BRIGHTER DAY AFH CARLTON,555 CARLTON DRIVE,RACINE,WI,53402,,RACINE,BRIGHTER DAY AFH LLC,AMBULATORY,4
15406,BRIGHTER DAY AFH TOO,3435 ERIE STREET,RACINE,WI,53402,(262) 456-0092,RACINE,BRIGHTER DAY AFH LLC,AFH,4
16236,CAMELLIA HOMES-MAGNOLIA HOUSE,4101 SHADOW LN,RACINE,WI,53405,(262) 497-1550,RACINE,CAMELLIA HOMES,NONAMBULATORY,4
16684,CARIBE ASSISTED LIVING II,1435 DOUGLAS AVE,RACINE,WI,53404,(262) 412-5937,RACINE,CARIBE ASSISTED LIVING II LLC,NONAMBULATORY,4
15001,CARIBE ASSISTED LIVING LLC,1415 SUPERIOR STREET,RACINE,WI,53402-,(414) 745-0216,RACINE,"CARIBE ASSISTED LIVING, LLC",AFH,4
15586,CARING HEARTS AFH,2826 Arlington Avenue,Racine,WI,53403,(262) 989-0047,RACINE,,AFH,3
18405,CARING HEARTS AFH 2,928 DELAMERE AVENUE,RACINE,WI,53403,(262) 989-0047,RACINE,,AFH,4
14105,CHARMING HOUSE II (THE),1509 ROOSEVELT AVE,RACINE,WI,53406-,(262) 456-1751,RACINE,HANDS OF HOPE RESIDENTIAL LLC,AFH,4
17771,CHESAPEAKE ADULT FAMILY HOME,6618 CHESAPEAKE RD,RACINE,WI,53406,(262) 676-3309,RACINE,ANCHOR MINISTRIES INC,AMBULATORY,4
12635,COMMUNITY PATHWAYS LLC RUBY HOUSE II,3908 RUBY AVE,RACINE,WI,53402,(262) 639-6252,RACINE,COMMUNITY PATHWAYS LLC,AFH,4
13129,COMMUNITY PATHWAYS LLC VICTORY HOUSE I,3744 DOUGLAS AVE,RACINE,WI,53402-,(262) 639-6242,RACINE,COMMUNITY PATHWAYS LLC,AFH,4
13694,COMMUNITY PATHWAYS LLC VICTORY HOUSE II,3736 DOUGLAS AVE,RACINE,WI,53402-,(262) 639-0264,RACINE,COMMUNITY PATHWAYS LLC,AMBULATORY,4
12402,COMMUNITY PATHWAYS RUBY HOUSE I,3906 RUBY AVE,RACINE,WI,53402-,(262) 930-0483,RACINE,COMMUNITY PATHWAYS LLC,AFH,4
13714,COMMUNITY TIES,3622 SOUTHWOOD DRIVE,RACINE,WI,53406-,(262) 822-0174,RACINE,,AFH,3
13232,COMPASSIONET & CARE 1,433 GRAHAM ST,RACINE,WI,53405,(262) 634-0712,RACINE,COMPASSIONET & CARE LLC,AFH,4
13655,COMPASSIONET & CARE LLC II,1400 S WISCONSIN AVE,RACINE,WI,53403-,(262) 456-0880,RACINE,COMPASSIONET & CARE LLC,AFH,4
13311,COUNTRY MEADOWS FAMILY CARE LLC,4125 16TH ST,RACINE,WI,53405-,(262) 456-2264,RACINE,COUNTRY MEADOWS FAMILY CARE LLC,AFH,4
17125,COZY AURORA ADULT FAMILY HOME LLC,2719 MARYLAND AVE,RACINE,WI,53403,(262) 939-3666,RACINE,COZY AURORA ADULT FAMILY HOME LLC,NONAMBULATORY,4
13014,DAVIS PLACE,1009 DAVIS PL,RACINE,WI,53403-,(262) 456-6747,RACINE,CORNELIOUS HOME LLC,AFH,4
17114,DELAMERES PLACE TO CALL HOME AFGH LLC,1021 DELAMERE AVE,RACINE,WI,53403,(262) 902-9790,RACINE,DELAMERES PLACE TO CALL HOME AFGH LLC,AMBULATORY,3
9607,DESTINY ADULT FAMILY HOME I,2419 JEAN AVE,RACINE,WI,53404-,(262) 633-3066,RACINE,DESTINY ADULT FAMILY HOMES LLC,AFH,4
10067,DESTINY ADULT FAMILY HOME II,1009 MAYFAIR DR,RACINE,WI,53402-,(262) 681-2325,RACINE,DESTINY ADULT FAMILY HOMES LLC,AFH,4
12075,DESTINY ADULT FAMILY HOME III,1011 MAYFAIR DR,RACINE,WI,53402-,(262) 308-1290,RACINE,DESTINY ADULT FAMILY HOMES LLC,AFH,3
15604,DESTINY ADULT FAMILY HOMES V,2301 ROMAYNE AVE UPPER,RACINE,WI,53408,(262) 619-0656,RACINE,DESTINY ADULT FAMILY HOMES LLC,AFH,3
13920,DESTINY AFH LLC IV,2301 ROMAYNE,RACINE,WI,53404-,(262) 308-1290,RACINE,DESTINY ADULT FAMILY HOMES LLC,AFH,4
18019,DIVINE LIVING,817 ROMAYNE AVENUE,RACINE,WI,53402,(262) 770-4916,RACINE,DIVINE LIVING,AMBULATORY,4
16503,ENDLESS CARE LLC,1236 BLUFF AVE,RACINE,WI,53403,(262) 504-9450,RACINE,ENDLESS CARE LLC,AMBULATORY,4
12795,EXCEL,2220 SUMMIT AVE,RACINE,WI,53404-,(262) 995-7373,RACINE,VONDA K BROWN,AFH,4
15035,EXCEL FOUR,139 OHIO STREET,RACINE,WI,53405-,(262) 456-6289,RACINE,,AFH,4
16698,EXCEL R3,2019 GREEN ST LOWER,RACINE,WI,53402,(262) 800-1384,RACINE,,AMBULATORY,4
15750,EXCEL SIX,2040 CASE AVE,RACINE,WI,53405,(262) 583-1327,RACINE,VONDECAIR BROWN,AFH,4
13704,EXCEL THREE,4300 MARYLAND AVE,RACINE,WI,53405-,(262) 995-7373,RACINE,,AFH,4
13125,EXCEL TWO,2051  CHARLES ST,RACINE,WI,53402-,(262) 260-8825,RACINE,,AFH,4
14776,FAITH COMMUNITY ADULT GROUP HOME,5025 MARYLAND AVE,RACINE,WI,53406,(262) 456-6535,RACINE,FAITH COMMUNITY ADULT GROUP HOME LLC,AFH,4
13990,FAITH GROUP HOME,3317 OAKWOOD DRIVE,RACINE,WI,53406-,(262) 554-3233,RACINE,FAITH COMMUNITY ADULT GROUP HOME LLC,AFH,4
16613,FORGET ME NOT,1426 CARLISLE AVE,RACINE,WI,53404,(262) 637-4709,RACINE,FORGET ME NOT LLC,AMBULATORY,4
18171,FORGET ME NOT II AFH LLC,3342 SOUTHWOOD DRIVE,RACINE,WI,53406,(262) 412-5114,RACINE,FORGET ME NOT II AFH LLC,NONAMBULATORY,4
18102,GIFTED HANDS ADULT LIVING FACILITIES LLC,1556 KEARNEY AVENUE LOWER,RACINE,WI,53405,(262) 631-0234,RACINE,GIFTED HANDS ADULT LIVING FACILITIES LLC,AMBULATORY,4
14855,GOLDEN AGE CARE (1743),1743 SPRING STREET,RACINE,WI,53404-,(262) 770-4084,RACINE,"GOLDEN AGE CARE, LLC",AFH,4
14856,GOLDEN AGE CARE (1745),1745 SPRING STREET,RACINE,WI,53404-,(262) 770-4084,RACINE,"GOLDEN AGE CARE, LLC",AFH,4
15594,GOLDEN AGE CARE 1663,1663 Village Drive,Racine,WI,53406,(262) 770-4084,RACINE,Golden Age Care 1661 LLC,AFH,4
17728,GOOD LIFE AT HOME,2424 LORAINE AVE,RACINE,WI,53404,(414) 979-6995,RACINE,GOOD LIFE AT HOME,AMBULATORY,4
17982,GOOD LIFE AT HOME,2301 WILLIAM STREET,RACINE,WI,53404,(262) 822-4603,RACINE,GOOD LIFE AT HOME LLC,AMBULATORY,4
16644,HEALING HANDZ,3023 GILSON STREET,RACINE,WI,53403,(702) 301-2364,RACINE,HEALING HANDZ HOMECARE LLC,AMBULATORY,3
17879,HEART 2 HEART GROUP HOME LLC,1001 LAYARD AVENUE,RACINE,WI,53402,(262) 902-9444,RACINE,HEART 2 HEART GROUP HOME LLC,AMBULATORY,3
15046,HERITAGE HOMES LIVING LLC,3711 LATHROP AVE,RACINE,WI,53405-,(262) 554-6239,RACINE,"HERITAGE HOMES LIVING, LLC",AFH,4
16341,HOME OF HFL LLC,4119 LASALLE STREET,RACINE,WI,53402,(262) 554-4715,RACINE,PATSY J MUNOZ,AMBULATORY,4
15517,HOMEWOOD ADULT FAMILY HOME LLC,3339 MONARCH DRIVE,RACINE,WI,53403,(262) 939-3666,RACINE,HOMEWOOD ADULT FAMILY HOME LLC,AFH,4
14727,HOPE AWAY FROM HOME,3100 BARBARA DR,RACINE,WI,53402-,(262) 554-7057,RACINE,,AFH,4
16501,HOUSE OF FAITH HOPE LOVE 2,2826 ORCHARD ST,RACINE,WI,53405,(262) 488-0850,RACINE,HICKS INC,NONAMBULATORY,3
16121,HOUSE OF LOVE LLC ADULT FAMILY HOME,1518 HARMONY DR,RACINE,WI,53402,,RACINE,,AFH,4
16458,HOWE WE NATURALLY NURTURE,2201 HOWE ST,RACINE,WI,53403,(262) 752-3830,RACINE,NATURALLY NURTURED LLC,AMBULATORY,3
16649,HUNTING FOR MORE LOVE,6 MCKINLEY AVENUE,RACINE,WI,53404,(262) 880-6019,RACINE,HUNTING FOR MORE LOVE LLC,AMBULATORY,4
17102,I M HOME,1821 LINDEN AVE,RACINE,WI,53403,(262) 412-6226,RACINE,INDEPENDENT MOVEMENT LLC,AMBULATORY,4
15466,INDEPENDENT MOVEMENT,1329 KEWAUNEE STREET,RACINE,WI,53404,(262) 930-3339,RACINE,,AFH,4
16617,IVYS PLACE,1429 OREGON STREET,RACINE,WI,53405,(262) 681-2530,RACINE,HANDS OF HOPE RESIDENTIAL LLC,AMBULATORY,3
12674,K&D ADULT FAMILY HOME LLC,2519 LORAINE AVE,RACINE,WI,53404-,(262) 637-7097,RACINE,K&D ADULT FAMILY HOME LLC,AFH,4
13176,K&D ADULT FAMILY HOMES LLC II,3707 10TH AVE,RACINE,WI,53402-,(262) 637-7097,RACINE,K&D ADULT FAMILY HOME LLC,AFH,4
13710,K&D AFH LLC #3,3709 10TH AVE,RACINE,WI,53402-,(262) 930-2925,RACINE,K&D ADULT FAMILY HOME LLC,AFH,3
16513,K&D AFH LLC 4,2627 JEAN AVE,RACINE,WI,53404,(262) 994-8319,RACINE,K&D ADULT FAMILY HOME LLC,AMBULATORY,3
15571,KENWOOD KEYS INCORPORATED KENWOOD 2,2903 KENWOOD DR,RACINE,WI,53403,(262) 456-4229,RACINE,KENWOOD KEYS INC,AFH,4
16364,KIND CARE LLC,1901 SATURN AVE,RACINE,WI,53404,(262) 488-1131,RACINE,KIND CARE LLC,NONAMBULATORY,4
12747,KINZIE PLACE,4618 KINZIE AVE,RACINE,WI,53405-,(262) 456-2388,RACINE,KENWOOD KEYS INC,AFH,4
17042,KINZIE WAY LLC,3900 KNOLL PLACE,RACINE,WI,53403,(262) 456-1801,RACINE,KINZIE WAY LLC,NONAMBULATORY,4
11487,KNOLL PLACE,3800 KNOLL PL,RACINE,WI,53403-,(262) 456-0574,RACINE,KENWOOD KEYS INC,AFH,4
16800,LIBERTY WILLOWS ADULT FAMILY HOME LLC,1824 HOLMES AVE,RACINE,WI,53403,(262) 744-5696,RACINE,LIBERTY WILLOWS ADULT FAMILY HOME LLC,AMBULATORY,4
10694,LIFESTYLE ADULT FAMILY HOME 1,3620 SOVEREIGN DR,RACINE,WI,53406-,(262) 412-7054,RACINE,LIFESTYLE ADULT CARE HOMES LLC,AFH,4
13686,LIFESTYLE ADULT FAMILY HOME 2,3628 SOVEREIGN DR,RACINE,WI,53406-,(262) 412-7054,RACINE,LIFESTYLE ADULT CARE HOMES LLC,AFH,4
13861,LIFESTYLE ADULT FAMILY HOME 3,3614 SOVEREIGN DR,RACINE,WI,53406-,(262) 412-7054,RACINE,LIFESTYLE ADULT CARE HOMES LLC,AFH,4
14696,LIFESTYLE ADULT FAMILY HOME 4,3616 SOVEREIGN DR,RACINE,WI,53406-,(262) 554-6614,RACINE,"LIFESTYLE ADULT CARE HOMES, LLC",AFH,4
14939,LIFESTYLE ADULT FAMILY HOME 5,5224 ADMIRALTY DR,RACINE,WI,53406-,(262) 554-1934,RACINE,"LIFESTYLE ADULT CARE HOMES, LLC",AFH,4
17643,LILAC HOME,141 DAVIDSON DR,RACINE,WI,53105,(262) 597-5013,RACINE,INDEPENDENT ABILITIES LLC,AMBULATORY,4
18242,LIVE WELL ADULT FAMILY HOME LLC,2809 DREXEL AVENUE,RACINE,WI,53403,(262) 930-5257,RACINE,LIVE WELL ADULT FAMILY HOME LLC,AMBULATORY,3
16423,LOVE N COMFORT GROUP HOME,1001 CENTER ST,RACINE,WI,53403,(414) 610-5984,RACINE,LOVE N COMFORT LLC,AMBULATORY,4
14227,LOVE OF CARING LLC,1638 ECHO LN,RACINE,WI,53403-,(262) 412-5219,RACINE,LOVE OF CARING LLC,AFH,4
13582,LOVE OF CARING LLC,101 HOWLAND AVE,RACINE,WI,53403-,(262) 412-5219,RACINE,LOVE OF CARING LLC,AFH,4
16012,LOVE OF CARING LLC DAISY AFH,2214 WILLIAM STREET,RACINE,WI,53406,(262) 412-5219,RACINE,LOVE OF CARING LLC,AMBULATORY,4
16015,LOVE OF CARING LLC TULIP AFH,1834 13TH STREET,RACINE,WI,53403,(262) 412-5219,RACINE,LOVE OF CARING LLC,AMBULATORY,4
17342,LOVE TO REMEMBER LLC,826 PARK AVENUE,RACINE,WI,53403,(262) 456-7628,RACINE,LOVE TO REMEMBER LLC,AMBULATORY,4
15455,MANHATTAN HOME ADULT FAMILY GROUP HOME,4140 MANHATTAN DRIVE,RACINE,WI,53402,(262) 902-9790,RACINE,MANHATTAN HOME ADULT FAMILY GROUP HOME LLC,AFH,4
12956,MANNA HOUSE (THE),2400 KINZIE AVE,RACINE,WI,53405-,(262) 637-8362,RACINE,MANNA HOUSE ADULT FAMILY HOME LLC (THE),AFH,4
15330,MARINAS GROUP HOME,5140 KINGS CIRCLE,RACINE,WI,53406,(262) 456-1087,RACINE,,AFH,4
17773,MARSHAS ADULT FAMILY HOME LLC,3121 KEARNEY AVE,RACINE,WI,53403,(262) 632-1993,RACINE,MARSHAS ADULT FAMILY HOME LLC,AMBULATORY,4
15580,MIL FAMILY CARE LLC,2023 GILLEN STREET,RACINE,WI,53403,(262) 939-6661,RACINE,MIL FAMILY CARE LLC,AFH,4
18473,MOUNT PLEASANT HOMES LLP,1826 SAINT PATRICK STREET,RACINE,WI,53404,(262) 456-2690,RACINE,MOUNT PLEASANT HOMES LLP,AMBULATORY,3
16430,MOUNT PLEASANT HOMES LLP,1917 MOUNT PLEASANT ST,RACINE,WI,53404-2628,(262) 822-4603,RACINE,MOUNT PLEASANT HOMES LLP,AMBULATORY,3
11964,NEW VISION ADULT FAMILY HOME LLC,7931 DANIEL CT,RACINE,WI,53406-,(262) 554-9566,RACINE,NEW VISION ADULT FAMILY HOME LLC,AFH,4
18155,NEW WAY ADULT FAMILY HOME #1,1852 WOODLAND AVENUE,RACINE,WI,53403,(262) 822-9862,RACINE,,AMBULATORY,4
17992,NEW WAY OF LIVING ADULT FAMILY HOME,221 CHICAGO STREET,RACINE,WI,53405,(262) 282-0728,RACINE,NEW WAY OF LIVING ADULT FAMILY HOME,AMBULATORY,4
10007,OHIO ST FAMILY HOME,1223 OHIO ST,RACINE,WI,53405-,(262) 456-1246,RACINE,,AFH,4
12467,OLIVER ADULT FAMILY HOME,4845 NATURE TRAIL,RACINE,WI,53403-,(262) 554-6165,RACINE,,AFH,4
16257,OPEN ARMS 20 LLC,1621 VIRGINIA ST,RACINE,WI,53403,(262) 456-4259,RACINE,OPEN ARMS 20 LLC,AFH,4
16387,OPEN ARMS 20 LLC GREAT ELMS,3519 GREAT ELMS LN,RACINE,WI,53405,(262) 456-2459,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
16388,OPEN ARMS 20 LLC TAYLOR,3200 TAYLOR AVE,RACINE,WI,53405,(262) 456-2459,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
17292,OPEN ARMS ASSISTED LIVING,5422 WESTMORE DR,RACINE,WI,53406,(414) 915-8588,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
17826,OPEN ARMS ASSISTED LIVING,3205 WHEELOCK DRIVE,RACINE,WI,53403,(262) 221-2222,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
17153,OPEN ARMS ASSISTED LIVING,3240 WHEELOCK,RACINE,WI,53405,(414) 915-8588,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
17894,OPEN ARMS ASSISTED LIVING,3528 DUCHESS DRIVE,RACINE,WI,53406,(414) 915-8588,RACINE,OPEN ARMS 20 LLC,NONAMBULATORY,4
16415,ORCHARD ADULT FAMILY HOME LLC,2114 ORCHARD ST,RACINE,WI,53405,(262) 880-1873,RACINE,ORCHARD ADULT FAMILY HOME LLC,NONAMBULATORY,4
9180,PARADISE HOUSE,3410 STRATFORD AVE,RACINE,WI,53402-,(262) 639-6940,RACINE,COMMUNITY CONNECTION LLC,AFH,4
16953,PEACEFUL LIVING HOMES LLC,905 3 MILE RD,RACINE,WI,53402,(262) 488-1553,RACINE,CHAVOURS JR JOSEPH,AMBULATORY,4
390092,PHOENIX HOUSE,129 SHEFFIELD DR,RACINE,WI,53402-,(262) 639-5832,RACINE,COMMUNITY CONNECTION LLC,AFH,4
16756,PRICELESS TIME ADULT FAMILY HOME IV,1663 RUSSET STREET,RACINE,WI,53405,(262) 598-4562,RACINE,PRICELESS TIME ADULT FAMILY HOME LLC,NONAMBULATORY,4
15024,PRICELESS TIME ADULT FAMILY HOME LLC,1819 BLAKE AVENUE,RACINE,WI,53404-,(262) 994-3821,RACINE,PRICELESS TIME ADULT FAMILY HOME LLC,AFH,4
16871,PRIDE AND JOY ADULT FAMILY GROUP HOME LLC,2807 DONNA AVE,RACINE,WI,53404,(262) 880-6019,RACINE,HUNTING FOR MORE LOVE LLC,AMBULATORY,4
17911,PROFESSIONAL CARE GROUP RACINE LLC,1708 ARCTURUS AVE,RACINE,WI,53404,(414) 617-5848,RACINE,PROFESSIONAL CARE GROUP RACINE LLC,NONAMBULATORY,3
17198,PROFESSIONAL CARE GROUP RACINE LLC,3010 16TH STREET,RACINE,WI,53405,(414) 617-5848,RACINE,PROFESSIONAL CARE GROUP RACINE LLC,AMBULATORY,4
16090,QUALITY CARE ADULT FAMILY HOME II,1508 RUSSET ST,RACINE,WI,53405,(262) 456-7447,RACINE,QUALITY CARE ADULT FAMILY HOME LLC,AFH,3
15833,QUALITY CARE ADULT FAMILY HOME LLC,1916 SATURN AVE,RACINE,WI,53404,(262) 583-4593,RACINE,QUALITY CARE ADULT FAMILY HOME LLC,AFH,3
13736,R JOHNSON HERITAGE HOMES,1209 NEWMAN RD,RACINE,WI,53406-,(262) 939-5000,RACINE,"HERITAGE HOMES LIVING, LLC",AFH,4
16563,ROOTS RESIDENTIAL ADULT FAMILY HOME LLC,1901 FAIRVIEW TERRACE,RACINE,WI,53402,(262) 631-3668,RACINE,ROOTS RESIDENTIAL ADULT FAMILY HOME LLC,AMBULATORY,4
16564,ROOTS RESIDENTIAL ADULT FAMILY HOME LLC,1936 FRANKLIN,RACINE,WI,53403,(262) 631-3668,RACINE,ROOTS RESIDENTIAL ADULT FAMILY HOME LLC,AMBULATORY,4
16022,ROOTS RESIDENTIAL ADULT FAMILY HOMES LLC-Lower Uni,1715 LASALLE STREET-LOWER,RACINE,WI,53402,(262) 456-4144,RACINE,ROOTS RESIDENTIAL ADULT FAMILY HOMES LLC,AFH,3
16034,ROOTS RESIDENTIAL ADULT FAMILY HOMES LLC-UPPER,1715 LASALLE STREET UPPER,RACINE,WI,53402,(262) 456-4144,RACINE,ROOTS RESIDENTIAL ADULT FAMILY HOMES LLC,AFH,4
14832,SAFE HARBOUR HOMES II LLC,3219 BARBARA DRIVE,RACINE,WI,53404-,(262) 770-4909,RACINE,"SAFE HARBOUR HOMES, LLC",AFH,4
15821,SAFE HARBOUR HOMES III,1103 JACKSON PLACE,RACINE,WI,53406,(262) 930-6497,RACINE,SAFE HARBOUR HOMES LLC,AFH,4
15822,SAFE HARBOUR HOMES IV,1105 JACKSON PLACE,RACINE,WI,53406,(262) 930-6497,RACINE,SAFE HARBOUR HOMES LLC,AFH,4
14831,SAFE HARBOUR HOMES LLC,5224 16TH STREET,RACINE,WI,53403-,(262) 770-4909,RACINE,"SAFE HARBOUR HOMES, LLC",AFH,4
15573,SERENITY ON OSBORNE,3700 OSBORNE BLVD,RACINE,WI,53405,(404) 414-0237,RACINE,,AFH,4
17525,SINCERE CARE ADULT FAMILY HOME,3119 WINDSOR DR,RACINE,WI,53404,(262) 994-9734,RACINE,SINCERE CARE ADULT FAMILY HOMES LLC,AMBULATORY,3
16816,ST REGIS MANOR AFH,3507 16TH STREET,RACINE,WI,53405,(262) 583-2288,RACINE,ST REGIS MANOR AFH LLC,NONAMBULATORY,4
14526,TIME TO TREASURE AFH 3 S CORPORATION,2209 PROSPECT STREET,RACINE,WI,53406-,(262) 634-3266,RACINE,TIME TO TREASURE AFH S CORPORATION,AFH,4
14527,TIME TO TREASURE AFH 4 S CORPORATION,842 PARK AVENUE,RACINE,WI,53403-,(262) 636-0082,RACINE,TIME TO TREASURE AFH S CORPORATION,AFH,3
14528,TIME TO TREASURE AFH 5 S CORPORATION,5230 BISCAYNE AVE,RACINE,WI,53406-,(262) 554-7425,RACINE,TIME TO TREASURE AFH S CORPORATION,AFH,3
14529,TIME TO TREASURE AFH 6 S CORPORATION,5232 BISCAYNE AVE,RACINE,WI,53406-,(262) 800-3406,RACINE,TIME TO TREASURE AFH S CORPORATION,AFH,3
13658,TORGERSON ADULT FAMILY HOME,4381 S PINE RIDGE CR,RACINE,WI,53403-,(262) 598-0213,RACINE,,AFH,4
14556,TRINITY ADULT FAMILY HOME,925 CRAB TREE LANE,RACINE,WI,53406-,(262) 637-4388,RACINE,FAITH COMMUNITY ADULT GROUP HOME LLC,AFH,4
10761,TRUE LIFE HOMES I,5532 BYRD AVE,RACINE,WI,53406-,(262) 634-7320,RACINE,TRUE LIFE HOMES LLC,AFH,4
11524,TRUE LIFE HOMES II,920 SOUTH ST,RACINE,WI,53402-,(262) 456-4191,RACINE,TRUE LIFE HOMES LLC,AFH,4
12374,TRUE LIFE HOMES III,2620 JEAN AVE,RACINE,WI,53404-,(262) 456-2173,RACINE,TRUE LIFE HOMES LLC,AFH,4
12442,TRUE LIFE HOMES LLC,621 THUNDERBIRD DR,RACINE,WI,53402-,(262) 456-0880,RACINE,TRUE LIFE HOMES LLC,AFH,4
13227,TRUE LIFE HOMES LLC V,2428 JEAN AVE,RACINE,WI,53404-,(262) 456-0880,RACINE,TRUE LIFE HOMES LLC,AFH,4
12076,VISIONS OF LIFE LLC,7925 DANIEL CT,RACINE,WI,53406-,(262) 554-0142,RACINE,VISIONS OF LIFE LLC,AFH,4
13258,VISIONS OF LIFE LLC II,3857 LAKEVIEW DR,RACINE,WI,53403-,(262) 554-0142,RACINE,VISIONS OF LIFE LLC,AFH,4
14876,VISIONS OF LIFE LLC III,3509 S GREEN BAY ROAD,RACINE,WI,53406-,(262) 554-9566,RACINE,"VISIONS OF LIFE, LLC",AFH,4
14770,VISIONS OF LIFE LLC IV,6545 LINCOLNSHIRE DR,RACINE,WI,53403-,(262) 552-2955,RACINE,VISIONS OF LIFE LLC,NONAMBULATORY,4
16602,VISTA VILLAGE LIVING CENTER II,2820 INDIANA STREET,RACINE,WI,53405,(262) 721-6653,RACINE,VISTA VILLAGE LIVING CENTER LLC,AMBULATORY,4
14302,VISTA VILLAGE LIVING CENTER LLC,2040 FRANKLIN ST,RACINE,WI,53403-,(262) 833-5027,RACINE,VISTA VILLAGE LIVING CENTER LLC,AFH,4
17291,VISTA VILLAGE LIVING CENTER V,2047 INDIANA ST,RACINE,WI,53403,(262) 770-4007,RACINE,VISTA VILLAGE LIVING CENTER LLC,AMBULATORY,4
14871,WILLIAMS COMPASSIONATE CARE MANOR LLC,601 SYDNEY DRIVE,RACINE,WI,53402-,(262) 456-7873,RACINE,"WILLIAMS COMPASSIONATE CARE MANOR, LLC",AFH,4
17604,WISCONSIN LIVING LLC (THE),3336 10TH AVE,RACINE,WI,53402,(262) 391-2706,RACINE,THE WISCONSIN LIVING LLC,AMBULATORY,4
9255,KWASIGROCH FAMILY CARE HOME,29312 WASHINGTON AVE,ROCHESTER,WI,53167-,(262) 534-3355,RACINE,SUE KWASIGROCH,AFH,4
12193,ALPHA HOMES OF WISCONSIN XIX,8917 CITADEL TERRACE,STURTEVANT,WI,53177-,(262) 886-3328,RACINE,ALPHA HOMES OF WISCONSIN INC,AFH,4
